p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
MBP	2.67250782193998e-05	0.290364878343945	0.544	0.382	0.585038687300881	RA_BT	MBP
CRIP1	3.31093839003325e-05	0.132080227290182	0.952	0.942	0.724797522962178	RA_BT	CRIP1
RPL18	3.41158704308441e-05	0.0651997420534263	0.993	0.988	0.746830519601609	RA_BT	RPL18
JUND	3.48057441646762e-05	0.102652258971559	0.959	0.971	0.761932545508927	RA_BT	JUND
RHOH	3.96090518120574e-05	0.272048382514675	0.565	0.436	0.867081753217749	RA_BT	RHOH
PRKCB	4.07842091737181e-05	0.256319760604355	0.265	0.112	0.892807123021862	RA_BT	PRKCB
MIR4435-2HG	4.1769850875552e-05	0.254381204089786	0.701	0.664	0.914383805516709	RA_BT	MIR4435-2HG
SOD2	4.32390730053899e-05	0.307923324046808	0.408	0.245	0.946546547160989	RA_BT	SOD2
HNRNPH1	4.34153467507985e-05	0.23537501687943	0.776	0.656	0.950405355721729	RA_BT	HNRNPH1
RPS25	4.37510278453757e-05	0.0675552376215023	0.973	0.983	0.95775375056312	RA_BT	RPS25
ITK	5.09548999433013e-05	0.261163497355846	0.639	0.494	1	RA_BT	ITK
SMCHD1	5.30510823454536e-05	0.206976010022604	0.81	0.751	1	RA_BT	SMCHD1
CDC42SE1	5.52170750894831e-05	0.256452684209947	0.68	0.556	1	RA_BT	CDC42SE1
SAMHD1	5.52320650914693e-05	0.169813540845268	0.857	0.822	1	RA_BT	SAMHD1
RPL13	5.83168972708899e-05	0.0650241099393436	1	0.983	1	RA_BT	RPL13
SCAF11	6.31762982439123e-05	0.214148083045841	0.728	0.618	1	RA_BT	SCAF11
CHPT1	6.32868013638574e-05	0.162261522952417	0.109	0.017	1	RA_BT	CHPT1
FCRL3	7.11287057875188e-05	0.181353065443793	0.143	0.033	1	RA_BT	FCRL3
IKZF3	9.8128757527037e-05	0.249171561820978	0.667	0.56	1	RA_BT	IKZF3
MPRIP	0.000106732664232707	0.273761618999536	0.313	0.158	1	RA_BT	MPRIP
RPL31	0.000108909188485875	0.15933906382465	0.898	0.838	1	RA_BT	RPL31
GIMAP4	0.000112474582474144	0.30233521364398	0.463	0.299	1	RA_BT	GIMAP4
CLEC2D	0.000113229702159322	0.243923877268345	0.66	0.568	1	RA_BT	CLEC2D
P2RY8	0.000140067631573433	0.234789357430922	0.224	0.091	1	RA_BT	P2RY8
CLDND1	0.000145100123297621	0.259129587826461	0.578	0.473	1	RA_BT	CLDND1
FOXP1	0.00014652721806883	0.276924761232095	0.578	0.477	1	RA_BT	FOXP1
MIF	0.000154310542318219	0.186523257663961	0.735	0.685	1	RA_BT	MIF
RPLP1	0.000154970794265325	0.0438105850986847	0.993	1	1	RA_BT	RPLP1
RPS23	0.000160282842331747	0.0643327284830275	0.993	0.983	1	RA_BT	RPS23
MT-ND3	0.000162702484339481	0.0556128908775801	1	1	1	RA_BT	MT-ND3
RPL19	0.000169207924819137	0.0625503905228957	0.993	0.983	1	RA_BT	RPL19
AC087190.1	0.000233182019076025	0.162200750696894	0.15	0.046	1	RA_BT	AC087190.1
AAK1	0.000238640608886712	0.21911673138973	0.653	0.552	1	RA_BT	AAK1
YWHAB	0.000246367566773613	0.0969642336348502	0.912	0.942	1	RA_BT	YWHAB
RPS11	0.000253300710923326	0.0778874803838738	0.973	0.971	1	RA_BT	RPS11
MIAT	0.000253808795841486	0.231921571281667	0.633	0.519	1	RA_BT	MIAT
AC119396.1	0.000259596955337099	0.0910866410325721	0.054	0	1	RA_BT	AC119396.1
DDX3X	0.000275264513813269	0.186748826958315	0.721	0.656	1	RA_BT	DDX3X
RPS19	0.000290756999203133	0.0780285909061935	1	0.988	1	RA_BT	RPS19
TUT4	0.000304632746964192	0.248579976559635	0.469	0.32	1	RA_BT	TUT4
FYN	0.000308453489452655	0.197631217495106	0.769	0.689	1	RA_BT	FYN
CYTOR	0.000308762497329558	0.201442441038172	0.789	0.726	1	RA_BT	CYTOR
PDE4B	0.000354288831451183	0.248285813499282	0.51	0.398	1	RA_BT	PDE4B
RPS6	0.000356040960380124	0.0729796893211969	0.986	0.975	1	RA_BT	RPS6
UBE2B	0.000375778148528904	0.153301261677587	0.816	0.797	1	RA_BT	UBE2B
RPS27A	0.000417630453123403	0.062636796884382	1	0.992	1	RA_BT	RPS27A
GPR155	0.000431198748322955	0.255233143468144	0.422	0.278	1	RA_BT	GPR155
NFE2L2	0.000434303975197245	0.254341315027133	0.415	0.286	1	RA_BT	NFE2L2
SEPT9	0.000435617436667535	0.239284590040182	0.469	0.349	1	RA_BT	SEPT9
PDE3B	0.000471799581996042	0.248915718195287	0.401	0.27	1	RA_BT	PDE3B
RPS3	0.00049589570964329	0.0627432806740038	1	0.979	1	RA_BT	RPS3
CNOT6L	0.000533618090315223	0.228938999444982	0.565	0.498	1	RA_BT	CNOT6L
MDM4	0.00053443407369079	0.221104373005955	0.537	0.452	1	RA_BT	MDM4
FCMR	0.000543433918198102	0.254210437121673	0.435	0.32	1	RA_BT	FCMR
RPS18	0.000553226857474718	0.0668850844466968	1	0.992	1	RA_BT	RPS18
AC004951.1	0.000651365898016493	0.130281200093952	0.129	0.037	1	RA_BT	AC004951.1
UBL3	0.000694783015908108	0.237263223203217	0.415	0.282	1	RA_BT	UBL3
TCEA1	0.000793980976352914	0.177878293797775	0.646	0.585	1	RA_BT	TCEA1
RPS5	0.000854875766211812	0.10084960980825	0.959	0.938	1	RA_BT	RPS5
CRK	0.000855873982769322	0.197057900802478	0.286	0.149	1	RA_BT	CRK
PDE7A	0.000860697735308356	0.220496561536588	0.259	0.137	1	RA_BT	PDE7A
CCR7	0.000862138234434158	0.230550257480491	0.259	0.129	1	RA_BT	CCR7
THADA	0.000862902256808606	0.26361394387073	0.293	0.174	1	RA_BT	THADA
GIMAP1	0.00088355854957233	0.240290890640687	0.272	0.145	1	RA_BT	GIMAP1
AQR	0.000901384350557248	0.216561177957268	0.252	0.137	1	RA_BT	AQR
SET	0.000950754820638755	0.138685090048353	0.796	0.797	1	RA_BT	SET
GPR171	0.00104501202082371	0.197063785422423	0.163	0.062	1	RA_BT	GPR171
CEP78	0.00104795793232873	0.172613480459937	0.177	0.071	1	RA_BT	CEP78
TRIM25	0.00115208584909008	0.157566570512155	0.15	0.054	1	RA_BT	TRIM25
RORA	0.00122215533998278	0.185983792804447	0.721	0.627	1	RA_BT	RORA
CCL2	0.00124615739491833	0.189039303774204	0.177	0.075	1	RA_BT	CCL2
PPP4R2	0.00132402907639593	0.223087341007344	0.415	0.282	1	RA_BT	PPP4R2
KRTCAP2	0.00137310851196703	0.197182108823512	0.592	0.485	1	RA_BT	KRTCAP2
SLC23A2	0.00137689199816455	0.0709775975968949	0.054	0.004	1	RA_BT	SLC23A2
CD55	0.00139647549012308	0.23504107376871	0.408	0.278	1	RA_BT	CD55
HNRNPK	0.00158560431722479	0.0992881679044313	0.816	0.838	1	RA_BT	HNRNPK
TTYH2	0.00160768533100482	0.0803187743885725	0.041	0	1	RA_BT	TTYH2
HIST2H2BE	0.00160768533100482	0.0705646638046796	0.041	0	1	RA_BT	HIST2H2BE
DOCK4	0.00160768533100482	0.0591042841885755	0.041	0	1	RA_BT	DOCK4
ATXN1	0.00161634165640396	0.206324913666732	0.395	0.253	1	RA_BT	ATXN1
SLC35E2A	0.00172311832902455	0.154135567130822	0.163	0.066	1	RA_BT	SLC35E2A
FAM107B	0.00172923729051379	0.148286037721027	0.769	0.734	1	RA_BT	FAM107B
HSPA8	0.00175491041108226	0.143839333445151	0.898	0.838	1	RA_BT	HSPA8
AL365203.2	0.00176491642493782	0.10082292237368	0.082	0.017	1	RA_BT	AL365203.2
RB1	0.00177205421333689	0.171420228374515	0.197	0.091	1	RA_BT	RB1
UTRN	0.0018138074723628	0.217452096095349	0.395	0.274	1	RA_BT	UTRN
AC005224.3	0.001830488998265	0.287433109204996	0.34	0.237	1	RA_BT	AC005224.3
METTL8	0.00192853876856374	0.241908499475564	0.279	0.17	1	RA_BT	METTL8
STAT1	0.00196116387248966	0.221791154323126	0.408	0.286	1	RA_BT	STAT1
FANK1	0.00205317043392022	0.188100177989589	0.184	0.083	1	RA_BT	FANK1
APOLD1	0.00210157636823232	0.183535454897789	0.19	0.087	1	RA_BT	APOLD1
CTC1	0.00212142337675968	0.141517855225478	0.129	0.046	1	RA_BT	CTC1
AL359962.2	0.00223315730585893	0.0975168376440778	0.061	0.008	1	RA_BT	AL359962.2
GCNT4	0.0022486707375521	0.113226182560982	0.095	0.025	1	RA_BT	GCNT4
IER2	0.00257113728969228	0.211735284285847	0.578	0.456	1	RA_BT	IER2
FXYD1	0.00261505899813388	0.192469447299043	0.211	0.108	1	RA_BT	FXYD1
SERPINB6	0.00262942936909409	0.112185574133352	0.102	0.029	1	RA_BT	SERPINB6
NDUFA13	0.0026441337815787	0.150304565085908	0.714	0.664	1	RA_BT	NDUFA13
ZFP36	0.0028483551416597	0.203950920831975	0.605	0.531	1	RA_BT	ZFP36
TCF7	0.00285105958185712	0.179273957238149	0.204	0.104	1	RA_BT	TCF7
SDCBP	0.0029290899265903	0.201662098226023	0.524	0.436	1	RA_BT	SDCBP
ARHGAP12	0.00307852925106415	0.160325484252411	0.156	0.066	1	RA_BT	ARHGAP12
GIMAP5	0.00319442771416685	0.0969092261553848	0.068	0.012	1	RA_BT	GIMAP5
AC006480.2	0.00325684468318592	0.076246280099337	0.068	0.012	1	RA_BT	AC006480.2
NARF	0.00330389588113619	0.206367802640158	0.429	0.336	1	RA_BT	NARF
ADAM12	0.00330970514458614	0.17561722526329	0.129	0.05	1	RA_BT	ADAM12
NOCT	0.00346855396075549	0.0709539558006554	0.048	0.004	1	RA_BT	NOCT
MX2	0.00348125071623104	0.233932276447686	0.272	0.166	1	RA_BT	MX2
IQGAP2	0.00353401850453295	0.193239966639092	0.544	0.481	1	RA_BT	IQGAP2
TOP2B	0.00363496854641358	0.200437697427981	0.32	0.22	1	RA_BT	TOP2B
P2RY10	0.0038354271593898	0.189613467588666	0.408	0.29	1	RA_BT	P2RY10
ZNF331	0.00387616553445985	0.144377999721002	0.143	0.058	1	RA_BT	ZNF331
EPC1	0.0039120552375011	0.167417591229735	0.571	0.494	1	RA_BT	EPC1
AC005224.4	0.00392845893398192	0.095987968775922	0.082	0.021	1	RA_BT	AC005224.4
CEBPZ	0.0039351403328297	0.185047442872018	0.333	0.216	1	RA_BT	CEBPZ
FTH1	0.00398075330774458	0.0604889276364831	1	0.988	1	RA_BT	FTH1
CXCL8	0.00400603145981846	0.0793870847934511	0.075	0.017	1	RA_BT	CXCL8
DCLRE1B	0.00403343053955135	0.0610172658541229	0.034	0	1	RA_BT	DCLRE1B
MAGI3	0.00403343053955135	0.0577166168808437	0.034	0	1	RA_BT	MAGI3
AL512625.3	0.00403343053955135	0.0520254637391336	0.034	0	1	RA_BT	AL512625.3
FAM83D	0.00403343053955135	0.0493218390747613	0.034	0	1	RA_BT	FAM83D
AL137779.1	0.00407755630224122	0.0942425658008811	0.075	0.017	1	RA_BT	AL137779.1
SMCR5	0.00411375162456165	0.0825808652888125	0.075	0.017	1	RA_BT	SMCR5
PLEKHA1	0.0041867401278347	0.226263759792439	0.279	0.183	1	RA_BT	PLEKHA1
TC2N	0.00438724468280122	0.106768340244758	0.122	0.046	1	RA_BT	TC2N
PFDN5	0.00442933398679677	0.0366888947126718	0.912	0.967	1	RA_BT	PFDN5
CBWD3	0.00453087660054089	0.123987702956849	0.102	0.033	1	RA_BT	CBWD3
USP8	0.00494304268655221	0.218217277827103	0.476	0.386	1	RA_BT	USP8
SMAD3	0.00505852935429832	0.108454988153722	0.102	0.033	1	RA_BT	SMAD3
RNASET2	0.00507139520496317	0.16811413507086	0.558	0.527	1	RA_BT	RNASET2
FCF1	0.00520875499316211	0.139042445823702	0.156	0.071	1	RA_BT	FCF1
TAGAP	0.00540251276822864	0.196922603992702	0.476	0.411	1	RA_BT	TAGAP
BIRC3	0.00545261180986218	0.177778783061028	0.66	0.598	1	RA_BT	BIRC3
F2R	0.0055044362179443	0.11398465651591	0.109	0.037	1	RA_BT	F2R
PPP1R2	0.00559394209080084	0.152436843137238	0.605	0.564	1	RA_BT	PPP1R2
MX1	0.00576088373754583	0.214008370411012	0.306	0.203	1	RA_BT	MX1
USP9X	0.00579151383360143	0.18354177544189	0.333	0.237	1	RA_BT	USP9X
EPB41	0.00582535003300608	0.169902044850532	0.565	0.494	1	RA_BT	EPB41
RGS1	0.00584950803508331	0.202818923462032	0.565	0.51	1	RA_BT	RGS1
RBL1	0.00600101537032828	0.159828641102507	0.19	0.1	1	RA_BT	RBL1
NUP54	0.00613030955584238	0.15812931318329	0.211	0.116	1	RA_BT	NUP54
EEF1A1	0.00622831325988664	0.0397229037558531	0.993	0.988	1	RA_BT	EEF1A1
ANP32E	0.00625067874276834	0.16645712613306	0.544	0.477	1	RA_BT	ANP32E
KDM7A	0.00637297131056867	0.1712296001551	0.197	0.108	1	RA_BT	KDM7A
FANCD2	0.00666400376902998	0.0848838055785647	0.061	0.012	1	RA_BT	FANCD2
POLD4	0.00675988126000892	0.200904750937522	0.252	0.162	1	RA_BT	POLD4
GBP4	0.00681702322619231	0.196543673980899	0.381	0.286	1	RA_BT	GBP4
RANGAP1	0.00684888950625216	0.174675476181112	0.204	0.116	1	RA_BT	RANGAP1
SRGAP2C	0.00696559008606493	0.168057105458199	0.224	0.129	1	RA_BT	SRGAP2C
STAT6	0.00701222812521651	0.168930423393884	0.211	0.12	1	RA_BT	STAT6
JOSD1	0.00714640597639255	0.182952749616634	0.347	0.245	1	RA_BT	JOSD1
GSPT1	0.00725219207417251	0.178510704398994	0.517	0.477	1	RA_BT	GSPT1
CAMK4	0.00729246467551798	0.199268829397531	0.313	0.216	1	RA_BT	CAMK4
METTL15	0.007426710818011	0.127405688107576	0.116	0.046	1	RA_BT	METTL15
AL137025.1	0.00745406929706595	0.0702086786354545	0.061	0.012	1	RA_BT	AL137025.1
NCDN	0.00751780574184163	0.0929764538877537	0.068	0.017	1	RA_BT	NCDN
KLF10	0.00783688851425788	0.116710660906821	0.136	0.058	1	RA_BT	KLF10
NOP53	0.00785828654817584	0.119425983869668	0.769	0.734	1	RA_BT	NOP53
DGKA	0.00785989922550084	0.18376139847433	0.449	0.382	1	RA_BT	DGKA
SINHCAF	0.00811972201815624	0.172028090830605	0.245	0.149	1	RA_BT	SINHCAF
LSMEM1	0.00831636715388486	0.066165566173011	0.041	0.004	1	RA_BT	LSMEM1
LDLR	0.00839074539690799	0.18953209610646	0.361	0.261	1	RA_BT	LDLR
DCBLD1	0.00841618766364419	0.0600691781416816	0.041	0.004	1	RA_BT	DCBLD1
FAM102B	0.00848946201599277	0.178805457299862	0.279	0.178	1	RA_BT	FAM102B
AC093827.4	0.00851707842183208	0.070423603726938	0.041	0.004	1	RA_BT	AC093827.4
GRAMD4	0.00856539401402112	0.144103458993217	0.136	0.062	1	RA_BT	GRAMD4
ARL17A	0.00867205819394603	0.0882200416112836	0.075	0.021	1	RA_BT	ARL17A
OAZ1	0.00871294093153104	0.060057383240985	0.973	0.963	1	RA_BT	OAZ1
AC009950.1	0.00882627057830689	0.0572093509322061	0.041	0.004	1	RA_BT	AC009950.1
NGRN	0.00888122639280274	0.0918444096682749	0.075	0.021	1	RA_BT	NGRN
ARID5B	0.00890927274491161	0.116783946892636	0.81	0.793	1	RA_BT	ARID5B
TRAT1	0.00898420520702524	0.126950847146614	0.102	0.037	1	RA_BT	TRAT1
ABHD13	0.00906431193249378	0.141021534484077	0.204	0.112	1	RA_BT	ABHD13
KAT6A	0.00907386545879695	0.173680187916539	0.435	0.361	1	RA_BT	KAT6A
B4GALT1	0.00908113856206421	0.194299936704236	0.429	0.349	1	RA_BT	B4GALT1
RPL27	0.00909642715111975	0.082697006531973	0.946	0.938	1	RA_BT	RPL27
SFI1	0.00910400115660217	0.158894583295121	0.224	0.133	1	RA_BT	SFI1
ANK3	0.00916712380276627	0.0968837120886055	0.075	0.021	1	RA_BT	ANK3
XRRA1	0.00923321968446229	0.1489725139562	0.218	0.124	1	RA_BT	XRRA1
RBM39	0.00923877517833088	0.127433637519271	0.85	0.78	1	RA_BT	RBM39
RPL14	0.00940539841792678	0.0654930073147337	1	0.963	1	RA_BT	RPL14
PIK3CA	0.00959887439608793	0.139309969187311	0.238	0.137	1	RA_BT	PIK3CA
RTKN2	0.00963968282777406	0.221556326805682	0.537	0.452	1	RA_BT	RTKN2
SUPT6H	0.00978613932184484	0.158681512721992	0.279	0.183	1	RA_BT	SUPT6H
SORL1	0.00994929785687615	0.165056982615861	0.401	0.278	1	RA_BT	SORL1
LGALS1	1.93125972934142e-25	0.680561554514818	0.929	0.653	4.2277206735013e-21	RA_AT	LGALS1
S100A6	4.86615461318361e-19	0.250791877682512	0.992	0.973	1.06524990637202e-14	RA_AT	S100A6
S100A4	2.3730341444572e-18	0.269332453367379	0.996	0.959	5.19480904563126e-14	RA_AT	S100A4
VIM	4.25906972006557e-16	0.303518317156064	0.983	0.898	9.32352952419554e-12	RA_AT	VIM
CTSC	5.07975100442031e-16	0.605627404631301	0.817	0.497	1.11200829237765e-11	RA_AT	CTSC
HLA-A	5.53337347132199e-15	0.133801568111475	0.988	0.993	1.2113107866071e-10	RA_AT	HLA-A
S100A10	3.08424286029609e-13	0.21736715833418	1	0.959	6.75171604547418e-09	RA_AT	S100A10
MT-ND2	8.63469473793493e-13	0.195814601326566	0.996	0.986	1.89022102508134e-08	RA_AT	MT-ND2
MT-CYB	9.11714391180592e-13	0.118065739351318	1	1	1.99583397373343e-08	RA_AT	MT-CYB
ACP5	3.74426181625515e-12	0.53430596748521	0.61	0.252	8.19656354196415e-08	RA_AT	ACP5
FN1	3.88301456777981e-12	0.465453600796902	0.759	0.381	8.50030719032679e-08	RA_AT	FN1
LAIR2	1.35570436593561e-11	0.5945716291203	0.598	0.245	2.96777242746965e-07	RA_AT	LAIR2
LAYN	3.53280064814444e-11	0.503718760155449	0.477	0.156	7.733653898853e-07	RA_AT	LAYN
CALM1	4.45430688422893e-11	0.18651352184454	0.975	0.952	9.75092320026555e-07	RA_AT	CALM1
PHLDA1	7.00516131071289e-11	0.480803479906004	0.527	0.19	1.53349986252816e-06	RA_AT	PHLDA1
CLIC1	8.4572507179735e-11	0.294978751394446	0.917	0.782	1.85137675467158e-06	RA_AT	CLIC1
RAC1	2.29052677006495e-10	0.358889022361821	0.867	0.619	5.01419215234918e-06	RA_AT	RAC1
CCL5	3.02101825689588e-10	0.396436906751876	0.373	0.068	6.61331106617077e-06	RA_AT	CCL5
CTSZ	4.34910828172422e-10	0.435051451923005	0.56	0.245	9.52063293952249e-06	RA_AT	CTSZ
SH3BGRL3	4.3772484886846e-10	0.152603649313142	0.992	0.973	9.58223466657946e-06	RA_AT	SH3BGRL3
MYL6	9.97248740853437e-10	0.152814092810069	0.975	0.959	2.18307721860226e-05	RA_AT	MYL6
TSPO	1.22207998818257e-09	0.344286415133608	0.813	0.585	2.67525530213046e-05	RA_AT	TSPO
ANXA2	1.41399122803395e-09	0.316067147470768	0.917	0.721	3.09536819728913e-05	RA_AT	ANXA2
MT2A	1.67457070145767e-09	0.4310380503214	0.581	0.238	3.66580272256099e-05	RA_AT	MT2A
MT-CO3	1.8723174865945e-09	0.076312698750272	0.996	1	4.09869020990402e-05	RA_AT	MT-CO3
CAPG	2.49037831860946e-09	0.420392302456348	0.361	0.088	5.45168717726797e-05	RA_AT	CAPG
CFL1	2.93106137462012e-09	0.173050298403684	0.959	0.912	6.41638645518089e-05	RA_AT	CFL1
MT-ATP6	3.09653311713187e-09	0.0760584197029481	1	1	6.77862064671337e-05	RA_AT	MT-ATP6
PRG4	4.50004104439619e-09	0.370734461119827	0.311	0.054	9.8510398502877e-05	RA_AT	PRG4
MT-ND1	4.85044916835875e-09	0.138824860139079	0.979	0.993	0.000106181182744541	RA_AT	MT-ND1
RPS26	1.17044874693538e-08	0.170530046511079	0.971	0.952	0.000256222935191625	RA_AT	RPS26
TNFRSF13B	1.29026299511112e-08	0.303179373625966	0.195	0	0.000282451472259774	RA_AT	TNFRSF13B
S100A11	3.01428518153723e-08	0.175700591977134	0.992	0.939	0.000659857169090315	RA_AT	S100A11
TMSB10	4.00527832816992e-08	0.0882601021853304	1	1	0.000876795478819677	RA_AT	TMSB10
APOE	4.38258408938241e-08	0.300481009142482	0.237	0.027	0.000959391483006703	RA_AT	APOE
LGALS3	4.54137897619435e-08	0.334222958161541	0.846	0.639	0.000994153271678706	RA_AT	LGALS3
MT-ND5	5.18223289540017e-08	0.111403373334987	0.967	0.986	0.00113444260313205	RA_AT	MT-ND5
RHOC	6.4604127807964e-08	0.3543487055239	0.44	0.156	0.00141424896184414	RA_AT	RHOC
UCP2	7.34818255428961e-08	0.286866031071315	0.88	0.755	0.00160859064295954	RA_AT	UCP2
