p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RPS4X	3.50872522576481e-205	0.157187273739579	0.83	0.936	7.68095039172176e-201	OA_BT	RPS4X
RPS23	3.87800941581517e-199	0.110729262867842	0.885	0.967	8.48935041216098e-195	OA_BT	RPS23
RPSA	8.79138502572697e-194	0.239897978113762	0.736	0.835	1.92452209598189e-189	OA_BT	RPSA
HLA-DQB1	2.62765077605541e-183	0.296560804196532	0.791	0.801	5.7521903138629e-179	OA_BT	HLA-DQB1
RPL15	1.14535157417837e-182	0.083143932273271	0.837	0.957	2.50728913103387e-178	OA_BT	RPL15
RPL5	1.52624953665878e-175	0.204988177781889	0.755	0.865	3.34111286069974e-171	OA_BT	RPL5
RPL6	2.40352112318397e-174	0.119536011288933	0.836	0.944	5.26154809076203e-170	OA_BT	RPL6
LPAR6	3.84760280490353e-174	0.405308382800697	0.332	0.143	8.42278730021432e-170	OA_BT	LPAR6
TSPO	5.70680213384672e-174	0.167126806229086	0.789	0.899	1.24927605512039e-169	OA_BT	TSPO
PKIB	4.3058502652672e-171	0.211536125940808	0.155	0.032	9.42593681569643e-167	OA_BT	PKIB
RPL29	1.56859148502696e-158	0.0879761926728051	0.799	0.951	3.43380361987251e-154	OA_BT	RPL29
RPS15	6.87546143663381e-158	0.0536312290538536	0.863	0.973	1.50510726309351e-153	OA_BT	RPS15
PPIA	5.8993832113912e-156	0.118633797927613	0.828	0.934	1.29143397880565e-151	OA_BT	PPIA
RPL3	7.48106255742589e-152	0.0970308887866653	0.8	0.937	1.6376794044461e-147	OA_BT	RPL3
RPL8	2.78777462948296e-147	0.0292241877230648	0.84	0.975	6.10271744140114e-143	OA_BT	RPL8
RPS12	1.54139325609238e-146	0.077173294071617	0.909	0.978	3.37426397691183e-142	OA_BT	RPS12
RPL35	2.13614243323859e-146	0.0908334923247716	0.852	0.952	4.67622940060259e-142	OA_BT	RPL35
RPL10A	1.39257552226196e-145	0.172604299508757	0.743	0.862	3.04848707578366e-141	OA_BT	RPL10A
STMN1	1.21846689801114e-143	0.195882640161324	0.14	0.031	2.66734588643619e-139	OA_BT	STMN1
RPL14	4.59052059685285e-140	0.0905159812611203	0.807	0.935	1.00491086385706e-135	OA_BT	RPL14
CD1E	7.39749375669289e-138	0.0776523837845598	0.05	0.002	1.61938535827764e-133	OA_BT	CD1E
FOS	4.85993500070362e-137	0.252548710939891	0.83	0.878	1.06388837100403e-132	OA_BT	FOS
HPGDS	2.60425298825587e-135	0.128291967131763	0.081	0.01	5.70097021659092e-131	OA_BT	HPGDS
FRMD4A	3.47304175395952e-129	0.166852017519155	0.138	0.034	7.60283570359279e-125	OA_BT	FRMD4A
RPL26	1.29268968852886e-128	0.0974999474028304	0.866	0.948	2.82982699715852e-124	OA_BT	RPL26
RPS5	1.11469131100479e-122	0.140694595884864	0.741	0.873	2.44017074892059e-118	OA_BT	RPS5
AXL	8.29098842502284e-122	0.175162991520349	0.126	0.03	1.81498027612175e-117	OA_BT	AXL
RPS27A	9.26242108154837e-121	0.0647403033326157	0.887	0.966	2.02763659896175e-116	OA_BT	RPS27A
HTRA1	6.37697254512367e-120	0.244533809504981	0.171	0.054	1.39598305985302e-115	OA_BT	HTRA1
EEF1B2	8.97583150859537e-120	0.217772911993961	0.718	0.805	1.96489927554661e-115	OA_BT	EEF1B2
LYVE1	2.10330957377397e-118	0.147077928768103	0.072	0.009	4.6043549879486e-114	OA_BT	LYVE1
CTSK	5.5609219969469e-117	0.181893051737888	0.155	0.045	1.21734143435165e-112	OA_BT	CTSK
TIMD4	7.69841850087459e-117	0.212871530997713	0.14	0.037	1.68526079402646e-112	OA_BT	TIMD4
ZBTB16	2.33500333845043e-116	0.0842781029428917	0.047	0.002	5.11155580820183e-112	OA_BT	ZBTB16
EIF1AY	2.25098275644128e-115	0.0572032648725211	0.033	0	4.92762635212561e-111	OA_BT	EIF1AY
NFATC2	4.02723517053605e-114	0.132626577204201	0.102	0.021	8.81602051182048e-110	OA_BT	NFATC2
RPLP0	4.22701255857147e-112	0.118740735268117	0.741	0.888	9.25335319196881e-108	OA_BT	RPLP0
P2RY13	1.80003699717545e-107	0.184450986557477	0.124	0.032	3.94046099051678e-103	OA_BT	P2RY13
RPS7	3.77699072107577e-107	0.056291241174415	0.837	0.953	8.26821038750697e-103	OA_BT	RPS7
RPL4	3.28030817205606e-106	0.224132035766734	0.669	0.771	7.18092261944792e-102	OA_BT	RPL4
MEF2C	6.059025870672e-106	0.40410330277168	0.472	0.337	1.32638135334881e-101	OA_BT	MEF2C
RPS13	2.3634651299521e-103	0.0530707709495184	0.845	0.961	5.17386151597813e-99	OA_BT	RPS13
PLA2G2A	3.23220023676225e-102	0.0688342917604721	0.044	0.003	7.07560953829625e-98	OA_BT	PLA2G2A
DST	3.53617194040112e-102	0.345731123003039	0.28	0.141	7.7410339947321e-98	OA_BT	DST
THBS1	8.41025715651579e-97	0.183000883242663	0.072	0.012	1.84108939413287e-92	OA_BT	THBS1
PALD1	1.86133521812622e-92	0.111131246090331	0.08	0.016	4.0746489260001e-88	OA_BT	PALD1
MMP2	1.39311785768054e-91	0.156730412089614	0.131	0.04	3.04967430224848e-87	OA_BT	MMP2
RPS27	1.79699511756771e-89	0.0976594390769201	0.946	0.973	3.93380201186748e-85	OA_BT	RPS27
RPL24	9.03984331696031e-88	0.0528201140409152	0.81	0.937	1.97891210051578e-83	OA_BT	RPL24
HLA-DPA1	1.17800923038617e-86	0.124596362448498	0.874	0.93	2.57878000623836e-82	OA_BT	HLA-DPA1
ADIRF	1.20590351032596e-85	0.184445914404666	0.107	0.03	2.63984337445455e-81	OA_BT	ADIRF
TNFRSF11A	1.76141394378946e-85	0.186838441635159	0.169	0.065	3.85591126434952e-81	OA_BT	TNFRSF11A
NDRG2	2.66248564590529e-85	0.0944034285583886	0.067	0.012	5.82844732745127e-81	OA_BT	NDRG2
CX3CR1	1.54731465642932e-82	0.209538223160889	0.147	0.053	3.38722651438943e-78	OA_BT	CX3CR1
HDAC9	3.40522768995553e-81	0.13322066624468	0.085	0.02	7.45438393608165e-77	OA_BT	HDAC9
MS4A6A	1.3489384117301e-80	0.258470319685469	0.676	0.682	2.95296107711836e-76	OA_BT	MS4A6A
RACK1	1.04848198323981e-76	0.070782515654551	0.741	0.909	2.29523190951027e-72	OA_BT	RACK1
MGP	2.92517492168746e-76	0.0716861625041234	0.04	0.004	6.40350042106602e-72	OA_BT	MGP
HLA-DPB1	4.90251389237752e-76	0.1175568956551	0.851	0.917	1.07320931618036e-71	OA_BT	HLA-DPB1
IER2	9.07332688638739e-76	0.337519426273427	0.675	0.716	1.98624198869906e-71	OA_BT	IER2
RPL36	2.30814688065411e-74	0.051663449089314	0.887	0.969	5.05276433643991e-70	OA_BT	RPL36
RHOB	9.33555584498683e-72	0.269606735333157	0.689	0.768	2.04364653002607e-67	OA_BT	RHOB
RPL30	8.65744739585122e-71	0.0400812557776928	0.883	0.965	1.89520180942579e-66	OA_BT	RPL30
NACA	1.70036803826363e-69	0.03508906786386	0.796	0.937	3.72227567256291e-65	OA_BT	NACA
IGSF21	4.38352933363183e-69	0.0534135991036581	0.041	0.005	9.59598406425343e-65	OA_BT	IGSF21
HSPB1	1.59959468172043e-68	0.369643437732237	0.531	0.485	3.50167271775419e-64	OA_BT	HSPB1
GAPT	2.10973684672527e-68	0.196955017860276	0.161	0.069	4.61842493116628e-64	OA_BT	GAPT
KCNQ3	4.60779353737774e-68	0.03296510317339	0.023	0.001	1.00869208326736e-63	OA_BT	KCNQ3
EGR1	1.1651569975454e-67	0.49011833314022	0.441	0.38	2.55064518332662e-63	OA_BT	EGR1
GRN	3.06778504862766e-65	0.0466747235217528	0.766	0.931	6.71568824995081e-61	OA_BT	GRN
RND3	4.84941434540392e-65	0.0954517912200566	0.056	0.011	1.06158529435237e-60	OA_BT	RND3
ZFP36L2	2.04336545785995e-64	0.238281294593577	0.658	0.684	4.47313132380121e-60	OA_BT	ZFP36L2
DNM1	4.48952562159048e-63	0.123524252581108	0.096	0.031	9.82802053822373e-59	OA_BT	DNM1
CLEC10A	6.77491646336569e-63	0.274530235359529	0.243	0.139	1.48309696299538e-58	OA_BT	CLEC10A
PLEK2	1.07414498666708e-62	0.118061603439798	0.101	0.034	2.3514107903129e-58	OA_BT	PLEK2
RPS29	5.89326745446575e-61	0.056663072558869	0.898	0.963	1.2900951784571e-56	OA_BT	RPS29
ADGRG6	7.6020037521731e-61	0.0378085846090064	0.029	0.002	1.66415464138821e-56	OA_BT	ADGRG6
GNG11	2.31416975075365e-60	0.0350417281873447	0.024	0.001	5.06594900137481e-56	OA_BT	GNG11
RPS10	2.84101231384561e-60	0.0683117680117569	0.782	0.906	6.21926005623943e-56	OA_BT	RPS10
CKB	1.99134942653947e-59	0.117705830267312	0.091	0.029	4.35926302963756e-55	OA_BT	CKB
GSTP1	7.08722402884966e-59	0.123552929279612	0.698	0.817	1.55146421215548e-54	OA_BT	GSTP1
DEPTOR	9.18064023257155e-59	0.0425534173427907	0.032	0.003	2.00973395331224e-54	OA_BT	DEPTOR
P3H2	1.05745936526208e-57	0.0318365076866997	0.02	0.001	2.31488429649522e-53	OA_BT	P3H2
MXRA7	8.40443028259997e-57	0.0797742370878999	0.074	0.021	1.83981383316396e-52	OA_BT	MXRA7
MCOLN3	1.67087281546844e-56	0.0824869828480307	0.064	0.016	3.65770768034197e-52	OA_BT	MCOLN3
CRTAC1	3.33752410875051e-56	0.0450948270935587	0.026	0.002	7.30617402646574e-52	OA_BT	CRTAC1
EMP2	9.65962227104727e-54	0.0418500846149235	0.033	0.004	2.11458791135496e-49	OA_BT	EMP2
GNG12	5.01159181058517e-53	0.0697717161068312	0.054	0.012	1.0970875632552e-48	OA_BT	GNG12
ROBO4	8.21506874396482e-53	0.0301593959879826	0.022	0.001	1.79836069874134e-48	OA_BT	ROBO4
GPR183	1.59895575960157e-52	0.325282780110161	0.507	0.462	3.50027405334379e-48	OA_BT	GPR183
EPCAM	1.95269521912214e-52	0.021761921877067	0.021	0.001	4.27464510418028e-48	OA_BT	EPCAM
CLDN1	2.6097357763897e-51	0.0328253297210395	0.017	0	5.71297258809468e-47	OA_BT	CLDN1
MMP3	5.69990390897188e-51	0.0472394694854337	0.035	0.005	1.24776596471303e-46	OA_BT	MMP3
RPS15A	1.70045225200099e-50	0.0212151504095277	0.855	0.962	3.72246002485537e-46	OA_BT	RPS15A
FCGBP	2.9644612111433e-50	0.0399961066191659	0.02	0.001	6.48950203731379e-46	OA_BT	FCGBP
TGFB2	3.82994038960451e-50	0.04695080878782	0.03	0.004	8.38412250688323e-46	OA_BT	TGFB2
IL18	6.85135916919644e-50	0.250977137254477	0.281	0.19	1.49983103572879e-45	OA_BT	IL18
FOLR2	2.74353830974306e-49	0.250522442819948	0.241	0.148	6.00587971385853e-45	OA_BT	FOLR2
CORO1A	3.54895941254613e-49	0.255706730922902	0.556	0.557	7.76902705000472e-45	OA_BT	CORO1A
EYA2	3.8228787985996e-49	0.0253209575259645	0.02	0.001	8.36866397801438e-45	OA_BT	EYA2
AQP1	7.67268221510541e-49	0.0477054664538904	0.028	0.003	1.67962686370873e-44	OA_BT	AQP1
AKR1B1	2.19924951448151e-48	0.189700982858328	0.21	0.122	4.81437711215148e-44	OA_BT	AKR1B1
UTY	4.80432568416143e-48	0.024580209149999	0.014	0	1.05171493551978e-43	OA_BT	UTY
EMP3	7.10454097316301e-47	0.0246705707209522	0.942	0.992	1.55525506443511e-42	OA_BT	EMP3
NUDT16	8.85988917339767e-47	0.222652287752098	0.249	0.162	1.93951833894848e-42	OA_BT	NUDT16
RPL23A	2.0676509610625e-46	0.0294329141371048	0.754	0.905	4.52629471886192e-42	OA_BT	RPL23A
KDM5D	1.00042876374741e-45	0.0224654611179088	0.013	0	2.19003860671946e-41	OA_BT	KDM5D
PKP1	1.0587930457293e-45	0.030973505969312	0.02	0.001	2.317803856406e-41	OA_BT	PKP1
A2M	1.18687649243035e-45	0.296267966576923	0.303	0.219	2.59819132957928e-41	OA_BT	A2M
ZFP36	1.21098682562458e-45	0.169944121244797	0.706	0.803	2.65097125997477e-41	OA_BT	ZFP36
CADM1	1.31362710406478e-45	0.0509153741435368	0.043	0.009	2.87566109350821e-41	OA_BT	CADM1
RNF150	2.52072470915062e-45	0.0230463497343395	0.016	0.001	5.51811846080162e-41	OA_BT	RNF150
CD81	9.80703217004646e-45	0.14689034966874	0.663	0.746	2.14685741234487e-40	OA_BT	CD81
CLECL1	2.46230579028956e-44	0.0857130462691925	0.073	0.024	5.39023360552287e-40	OA_BT	CLECL1
TREM2	4.99398662464146e-44	0.270988733189891	0.342	0.263	1.09323361200026e-39	OA_BT	TREM2
FABP3	8.49264665699472e-44	0.163805789952933	0.133	0.063	1.85912527968271e-39	OA_BT	FABP3
TSPAN15	1.57042559442917e-43	0.0799989077127476	0.077	0.026	3.43781866876489e-39	OA_BT	TSPAN15
ZFY	2.08368078679506e-43	0.0220459287957735	0.012	0	4.56138561037306e-39	OA_BT	ZFY
CHCHD10	2.46360685339647e-43	0.261994865660196	0.447	0.409	5.3930817627702e-39	OA_BT	CHCHD10
DGKI	3.55980699394086e-43	0.0185409603252319	0.015	0	7.79277349043594e-39	OA_BT	DGKI
METTL7A	1.02623117313993e-42	0.183614121083243	0.224	0.138	2.24652266112063e-38	OA_BT	METTL7A
KCNJ5	1.205677072682e-42	0.040796353304123	0.034	0.006	2.63934767980816e-38	OA_BT	KCNJ5
VAMP8	6.37116060550947e-42	0.065816246180568	0.688	0.846	1.39471076815208e-37	OA_BT	VAMP8
DHRS4	1.55882815294067e-41	0.160515633425223	0.173	0.097	3.41243070960241e-37	OA_BT	DHRS4
GLCCI1	1.79662769930909e-41	0.0578933377843299	0.053	0.015	3.93299769655754e-37	OA_BT	GLCCI1
NME4	2.41209910676425e-41	0.147987857185034	0.153	0.08	5.28032615461761e-37	OA_BT	NME4
FCGRT	2.76365784304149e-41	0.120845006799253	0.672	0.799	6.04992338420213e-37	OA_BT	FCGRT
CXADR	4.51354182147707e-41	0.0320072424348435	0.022	0.002	9.88059440139545e-37	OA_BT	CXADR
CTTNBP2	1.06647643623317e-40	0.0220167439486152	0.017	0.001	2.33462356655804e-36	OA_BT	CTTNBP2
MGST2	1.52654815870123e-39	0.197191595924456	0.236	0.157	3.34176657421285e-35	OA_BT	MGST2
S100A6	1.975506538339e-39	0.0349632620373077	0.99	0.998	4.3245813630779e-35	OA_BT	S100A6
STAB1	3.90674937021626e-39	0.272793656487399	0.453	0.414	8.55226504634042e-35	OA_BT	STAB1
ANTXR1	4.31120352876568e-39	0.0332736270783468	0.025	0.003	9.43765564482095e-35	OA_BT	ANTXR1
RGS1	4.65709164788428e-39	0.241998875161392	0.266	0.18	1.01948393263835e-34	OA_BT	RGS1
GAL3ST4	4.89980004563581e-39	0.131369788526317	0.136	0.068	1.07261522799014e-34	OA_BT	GAL3ST4
MYO1B	1.2084271138088e-38	0.015564135666175	0.013	0	2.64536779483885e-34	OA_BT	MYO1B
CSN1S1	1.28736638237282e-38	0.0310710104238448	0.014	0	2.81817374765233e-34	OA_BT	CSN1S1
PTMS	2.27446145905318e-38	0.27615747019077	0.487	0.48	4.97902358001331e-34	OA_BT	PTMS
ABCA6	9.87806287985167e-38	0.0453523927708136	0.029	0.005	2.16240674502833e-33	OA_BT	ABCA6
FGD5	3.5435279441779e-37	0.0521061146874068	0.048	0.013	7.75713702259984e-33	OA_BT	FGD5
AFF3	1.17652371655491e-36	0.0248521348095064	0.017	0.001	2.57552806791035e-32	OA_BT	AFF3
FFAR4	2.9554467682432e-36	0.060169317797562	0.058	0.019	6.46976852036118e-32	OA_BT	FFAR4
RNH1	4.73365595996432e-36	0.164478781661353	0.601	0.709	1.03624462619579e-31	OA_BT	RNH1
RPL34	2.13445401504446e-35	0.0127261106613465	0.898	0.978	4.67253328433383e-31	OA_BT	RPL34
TNFSF12	2.45129700640441e-35	0.152862425622781	0.201	0.127	5.3661342767199e-31	OA_BT	TNFSF12
CACNA2D3	2.64968544805722e-35	0.0409088618974014	0.028	0.005	5.80042641434206e-31	OA_BT	CACNA2D3
C1QC	3.84038882273068e-35	0.274091352508952	0.334	0.251	8.40699517183974e-31	OA_BT	C1QC
HOXB7	4.35407499718504e-35	0.0419246255062155	0.034	0.007	9.53150557633777e-31	OA_BT	HOXB7
LPAR5	5.4846281574558e-35	0.101043254459183	0.108	0.051	1.20063994994865e-30	OA_BT	LPAR5
THBS4	6.54343541486646e-35	0.0206752695751771	0.01	0	1.43242344666842e-30	OA_BT	THBS4
C20orf27	1.72357813722037e-34	0.235117081615222	0.263	0.193	3.77308490018912e-30	OA_BT	C20orf27
LGI2	2.56377118769775e-34	0.0315334663869718	0.024	0.004	5.61235150698913e-30	OA_BT	LGI2
USP9Y	3.94333921264624e-34	0.0158205220358412	0.01	0	8.63236387040388e-30	OA_BT	USP9Y
ADORA3	4.27720899064647e-34	0.0878487740955515	0.083	0.035	9.36323820142419e-30	OA_BT	ADORA3
MAP4K1	1.03711245003451e-33	0.0555473370464619	0.037	0.009	2.27034286437054e-29	OA_BT	MAP4K1
RBP4	6.8330772802022e-33	0.0671339074757735	0.038	0.01	1.49582894740906e-28	OA_BT	RBP4
CD9	7.16121933563827e-33	0.124883580619479	0.73	0.808	1.56766252476457e-28	OA_BT	CD9
RPS28	7.84165067360072e-33	0.0260764432294296	0.944	0.987	1.71661574895793e-28	OA_BT	RPS28
HOXB6	1.80832416335655e-32	0.0455465839998726	0.036	0.009	3.95860242600382e-28	OA_BT	HOXB6
PPIC	2.00240238093433e-32	0.0485799840049164	0.043	0.012	4.38345905210334e-28	OA_BT	PPIC
TUBA1B	3.57169618472877e-32	0.0746176886701422	0.717	0.851	7.81880011798975e-28	OA_BT	TUBA1B
AC025569.1	7.66597522993303e-31	0.0138551589106025	0.01	0	1.67815863758464e-26	OA_BT	AC025569.1
GAS1	9.14491112244285e-31	0.0223534997397365	0.011	0	2.00191249381396e-26	OA_BT	GAS1
PLA2G16	1.06564634107026e-30	0.155924246327038	0.171	0.106	2.33280640523691e-26	OA_BT	PLA2G16
RPS21	6.61360753445205e-30	0.0438363385960154	0.821	0.929	1.4477848253669e-25	OA_BT	RPS21
PON2	6.72821614719796e-30	0.0682535862016236	0.074	0.031	1.47287379678311e-25	OA_BT	PON2
GABRB2	7.60819888065414e-30	0.0188421514868979	0.012	0.001	1.665510816964e-25	OA_BT	GABRB2
JDP2	9.80349572818105e-30	0.217408612969272	0.295	0.233	2.14608324985611e-25	OA_BT	JDP2
MYZAP	1.19402416985924e-29	0.0573213337546901	0.055	0.02	2.61383831023886e-25	OA_BT	MYZAP
TSPAN33	1.28413082499149e-29	0.0971260597948915	0.101	0.051	2.81109078898887e-25	OA_BT	TSPAN33
CD28	2.2233158929203e-29	0.0615093692445561	0.05	0.017	4.86706082119184e-25	OA_BT	CD28
LDHB	5.5359801514775e-29	0.189169976001561	0.245	0.18	1.21188141495994e-24	OA_BT	LDHB
SNX7	1.01419561128491e-28	0.0340659356660601	0.029	0.006	2.22017561266379e-24	OA_BT	SNX7
DNASE1L3	1.61085243531392e-28	0.0220345401448848	0.014	0.001	3.52631706614571e-24	OA_BT	DNASE1L3
MLF1	2.55869746187713e-28	0.0556725516156641	0.041	0.013	5.60124461379523e-24	OA_BT	MLF1
LUM	5.27667108067539e-28	0.0300260499026399	0.017	0.002	1.15511606627065e-23	OA_BT	LUM
SLC25A6	1.5617886833433e-27	0.161225939540015	0.562	0.66	3.41891160670683e-23	OA_BT	SLC25A6
RETN	2.00457255038072e-27	0.247253243869521	0.431	0.379	4.38820977003844e-23	OA_BT	RETN
CNRIP1	2.30491734354546e-27	0.0648021568159297	0.069	0.03	5.04569455675536e-23	OA_BT	CNRIP1
SNHG25	2.82881432540805e-27	0.270099250242852	0.225	0.167	6.19255743975077e-23	OA_BT	SNHG25
PHETA1	2.88228127224155e-27	0.14122652906496	0.159	0.099	6.30960193306398e-23	OA_BT	PHETA1
ADCY6	7.91418255788066e-27	0.0241349182683887	0.017	0.002	1.73249370374566e-22	OA_BT	ADCY6
AC008759.3	8.4217570930091e-27	0.0113214927579984	0.008	0	1.84360684523062e-22	OA_BT	AC008759.3
MYO1D	2.55715539911766e-26	0.0310338769025888	0.026	0.006	5.59786888420847e-22	OA_BT	MYO1D
OLFML3	1.00673784151077e-25	0.0219502449356724	0.018	0.003	2.20384980885122e-21	OA_BT	OLFML3
IGFBP5	1.18793720972627e-25	0.0225435023722678	0.011	0.001	2.60051334581177e-21	OA_BT	IGFBP5
H2AFY2	1.93662558347546e-25	0.0332279035081571	0.032	0.009	4.23946706478613e-21	OA_BT	H2AFY2
CAPG	2.83248501110081e-25	0.0783718865694338	0.656	0.798	6.20059293780079e-21	OA_BT	CAPG
SPNS3	3.22301312063947e-25	0.0272517931091013	0.019	0.003	7.05549802239187e-21	OA_BT	SPNS3
MXD4	4.68779568611104e-25	0.168737928608639	0.229	0.169	1.02620535364657e-20	OA_BT	MXD4
FXYD5	7.05558151366696e-25	0.100511138585964	0.626	0.779	1.54453734915683e-20	OA_BT	FXYD5
ATP5MC2	7.80686009589019e-25	0.0586298096954696	0.664	0.839	1.70899974359132e-20	OA_BT	ATP5MC2
ABI3	1.30519927176922e-24	0.183955403498649	0.272	0.213	2.85721172583e-20	OA_BT	ABI3
GPR82	1.38930637524711e-24	0.0407516091117369	0.031	0.009	3.04133058605345e-20	OA_BT	GPR82
HLA-DRB5	1.49928818431258e-24	0.00849121257577268	0.344	0.618	3.28209176427867e-20	OA_BT	HLA-DRB5
HLA-DMA	3.27778241947308e-24	0.113992092238734	0.635	0.766	7.17539349446852e-20	OA_BT	HLA-DMA
PKP2	3.50650857069531e-24	0.0427713179768328	0.033	0.01	7.67609791210909e-20	OA_BT	PKP2
FARP1	3.55411978414928e-24	0.0616087267824391	0.064	0.028	7.78032361948119e-20	OA_BT	FARP1
YWHAH	3.87882609902594e-24	0.100974679854469	0.67	0.789	8.49113821337769e-20	OA_BT	YWHAH
C20orf197	5.38415324630552e-24	0.0244958381106236	0.016	0.002	1.17864498714874e-19	OA_BT	C20orf197
EFNB1	5.6627779693902e-24	0.0966459345802864	0.105	0.057	1.23963872527921e-19	OA_BT	EFNB1
SSC5D	5.85968861796199e-24	0.0190979133506507	0.018	0.003	1.28274443535806e-19	OA_BT	SSC5D
ALDH7A1	6.03337939787393e-24	0.0312291801891821	0.025	0.006	1.32076708398858e-19	OA_BT	ALDH7A1
CALM2	8.05496848853751e-24	0.0086541307634791	0.827	0.943	1.76331315182575e-19	OA_BT	CALM2
SESN3	1.034872574737e-23	0.108155824309683	0.109	0.061	2.26543955335678e-19	OA_BT	SESN3
BNC2	1.26175122086146e-23	0.0296806324333095	0.026	0.006	2.76209959758781e-19	OA_BT	BNC2
NBL1	1.54068247058185e-23	0.0730749264951678	0.075	0.036	3.37270799635072e-19	OA_BT	NBL1
S100A11	1.65687030854949e-23	0.0185836124955103	0.982	0.997	3.6270547924457e-19	OA_BT	S100A11
RPL37	2.75983332551394e-23	0.00122960744650058	0.885	0.974	6.04155113288256e-19	OA_BT	RPL37
C9orf139	3.83685316469542e-23	0.0649621224699799	0.062	0.027	8.39925526283473e-19	OA_BT	C9orf139
CH25H	4.6302924757822e-23	0.0380400603253315	0.023	0.005	1.01361732587348e-18	OA_BT	CH25H
JUNB	5.66674371737797e-23	0.0749778381444608	0.762	0.886	1.24050686717121e-18	OA_BT	JUNB
ITGBL1	6.3954723920392e-23	0.0154300249498954	0.008	0	1.4000328613413e-18	OA_BT	ITGBL1
PEBP1	6.52282270198863e-23	0.198931211151109	0.325	0.282	1.42791111769233e-18	OA_BT	PEBP1
AKAP6	6.53971204737269e-23	0.00995250480553479	0.008	0	1.43160836429035e-18	OA_BT	AKAP6
RAB3IL1	8.50262758204269e-23	0.0836884776900247	0.081	0.041	1.86131020398497e-18	OA_BT	RAB3IL1
