p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
S100A8	1.10025130304718e-139	0.274797718750117	0.698	0.508	2.40856012750058e-135	RA_BT	S100A8
MT-ND4	1.23176002379766e-139	0.0396008532492309	0.996	0.996	2.69644586809545e-135	RA_BT	MT-ND4
ARRDC3	3.79600608534795e-139	0.222178282035467	0.39	0.248	8.3098369214352e-135	RA_BT	ARRDC3
NPC2	2.80970571506588e-138	0.210657158487393	0.797	0.682	6.15072678085071e-134	RA_BT	NPC2
SLC25A37	4.81064676370002e-137	0.246499452323587	0.422	0.274	1.05309868304157e-132	RA_BT	SLC25A37
MAP3K8	5.86560195218237e-136	0.242072869857049	0.526	0.391	1.28403892335224e-131	RA_BT	MAP3K8
FLT1	1.84360370826398e-135	0.170376233602197	0.193	0.082	4.03583287776067e-131	RA_BT	FLT1
ASPH	1.08675158240338e-133	0.208998114665601	0.351	0.217	2.37900788903923e-129	RA_BT	ASPH
TREM1	5.23790639757787e-133	0.213673561500766	0.459	0.309	1.14663008949377e-128	RA_BT	TREM1
ARRDC4	1.43385510769275e-132	0.196312677419922	0.332	0.197	3.13885221625021e-128	RA_BT	ARRDC4
SRGN	1.09687524910658e-130	0.111995031302282	0.977	0.95	2.40116960781921e-126	RA_BT	SRGN
CANX	1.8299153407723e-130	0.193458459514941	0.688	0.575	4.00586767248465e-126	RA_BT	CANX
SLC2A5	2.33926334809272e-130	0.117014112623947	0.11	0.029	5.12088139530978e-126	RA_BT	SLC2A5
CD93	1.09116717783185e-129	0.194271014626174	0.319	0.177	2.3886740689917e-125	RA_BT	CD93
ACTN1	9.01699327967386e-127	0.206751169326008	0.554	0.417	1.97390999885341e-122	RA_BT	ACTN1
PGK1	1.22479898287801e-126	0.157196466325171	0.837	0.764	2.68120745341825e-122	RA_BT	PGK1
PLSCR1	1.04413704664877e-125	0.204459743048384	0.484	0.341	2.28572040881883e-121	RA_BT	PLSCR1
EGR1	1.84684176227271e-125	0.230966372573031	0.287	0.163	4.04292130179119e-121	RA_BT	EGR1
EREG	6.60932625239419e-125	0.151538862892888	0.126	0.039	1.44684760991161e-120	RA_BT	EREG
SCD	1.23655867903495e-124	0.184959686640485	0.228	0.115	2.70695060427542e-120	RA_BT	SCD
SDCBP	3.14164182925644e-124	0.180472881085287	0.826	0.708	6.87736812842528e-120	RA_BT	SDCBP
SULF2	1.66789920070201e-123	0.180815002944268	0.33	0.198	3.65119814025678e-119	RA_BT	SULF2
GAPDH	3.49810330999987e-123	0.136391480357297	0.978	0.891	7.6576979559207e-119	RA_BT	GAPDH
AK4	1.54653283120792e-121	0.117800209240742	0.131	0.043	3.38551502079725e-117	RA_BT	AK4
NINJ1	5.60085484035815e-121	0.207534155925153	0.421	0.288	1.2260831331028e-116	RA_BT	NINJ1
THBD	1.38278268791556e-120	0.203684030298316	0.275	0.151	3.02704958211595e-116	RA_BT	THBD
STAT1	1.05218430054661e-119	0.23076818541147	0.492	0.37	2.30333665232658e-115	RA_BT	STAT1
FN1	3.96391528201271e-119	0.24094541045418	0.814	0.808	8.67740694385402e-115	RA_BT	FN1
FCN1	4.64776584575709e-119	0.229957389349196	0.361	0.218	1.01744242129468e-114	RA_BT	FCN1
CYBB	8.98571344494974e-119	0.228902166764299	0.625	0.481	1.96706253023395e-114	RA_BT	CYBB
DUSP1	4.97629925226915e-117	0.192632063871442	0.763	0.674	1.08936166931424e-112	RA_BT	DUSP1
SERPINE1	2.38061617366441e-116	0.212198167183774	0.352	0.222	5.21140686576877e-112	RA_BT	SERPINE1
GRB2	4.13279448800081e-116	0.176631553397867	0.677	0.567	9.04710041368258e-112	RA_BT	GRB2
ABCA1	8.71318117745616e-116	0.197192801399502	0.375	0.241	1.90740249155693e-111	RA_BT	ABCA1
TCIRG1	2.28036868264321e-115	0.191523442484535	0.6	0.48	4.99195508317425e-111	RA_BT	TCIRG1
ADAM9	2.90522622571823e-115	0.188950438178069	0.439	0.303	6.35983073071977e-111	RA_BT	ADAM9
GNS	9.17148606283142e-115	0.203627951844624	0.469	0.343	2.00773001401443e-110	RA_BT	GNS
PTAFR	1.64005233938728e-114	0.199383122017763	0.457	0.323	3.59023857615269e-110	RA_BT	PTAFR
FPR1	1.00405645768163e-112	0.186537452183366	0.441	0.283	2.19797999151086e-108	RA_BT	FPR1
CD53	2.02198776766457e-112	0.142723639108862	0.846	0.763	4.42633342219452e-108	RA_BT	CD53
MCL1	3.31339529505499e-112	0.142234770041125	0.89	0.81	7.25335364040489e-108	RA_BT	MCL1
LILRB1	9.2404415000036e-111	0.185406446538281	0.37	0.242	2.02282504876579e-106	RA_BT	LILRB1
IL4I1	1.67337619341187e-110	0.186936994900097	0.271	0.154	3.66318782499793e-106	RA_BT	IL4I1
NCF2	3.81719464711335e-110	0.187199096117944	0.498	0.355	8.35622080199583e-106	RA_BT	NCF2
LAMP1	4.19696682489147e-110	0.195997435310234	0.655	0.536	9.18758007636992e-106	RA_BT	LAMP1
SLAMF9	2.83686190605858e-109	0.146855585569728	0.18	0.082	6.21017439855284e-105	RA_BT	SLAMF9
BACH1	1.77579559703099e-108	0.182542750599166	0.447	0.323	3.88739414146053e-104	RA_BT	BACH1
BCL2A1	1.79932849865009e-108	0.205792277255323	0.485	0.342	3.93891001639492e-104	RA_BT	BCL2A1
SOCS3	2.05011055517966e-106	0.193516839200572	0.451	0.322	4.4878970163438e-102	RA_BT	SOCS3
NPL	8.32798918185801e-106	0.18933152189308	0.365	0.242	1.82308011180054e-101	RA_BT	NPL
LHFPL2	8.3705892214811e-105	0.204063260028218	0.622	0.479	1.83240568647443e-100	RA_BT	LHFPL2
ICAM1	9.76848276176824e-105	0.159954027211951	0.238	0.131	2.13841856137868e-100	RA_BT	ICAM1
TNS3	1.08087327875633e-104	0.183441983372043	0.329	0.21	2.36613969452548e-100	RA_BT	TNS3
C5AR1	1.29092361098568e-104	0.199641569773757	0.492	0.356	2.82596087680874e-100	RA_BT	C5AR1
FLNB	4.0432198291675e-104	0.194362051510969	0.354	0.234	8.85101252803058e-100	RA_BT	FLNB
DAZAP2	1.03385325127712e-103	0.151879245958872	0.755	0.66	2.26320815237074e-99	RA_BT	DAZAP2
GRINA	1.49404482969843e-103	0.181467738891575	0.46	0.331	3.27061353669284e-99	RA_BT	GRINA
TPP1	2.02149199732123e-103	0.172039207422643	0.641	0.531	4.42524813133591e-99	RA_BT	TPP1
ARHGAP18	6.79123970858581e-101	0.190685226001431	0.533	0.417	1.48667028460652e-96	RA_BT	ARHGAP18
OLR1	6.39185616625339e-100	0.214315304881452	0.494	0.36	1.39924123335453e-95	RA_BT	OLR1
DENND5A	7.29042755885941e-100	0.170638548024133	0.398	0.282	1.59594749690991e-95	RA_BT	DENND5A
ADAM8	2.69540368460111e-99	0.173843754862978	0.404	0.277	5.90050820596029e-95	RA_BT	ADAM8
LILRB4	4.70626510697234e-99	0.183277155196033	0.508	0.378	1.03024849456731e-94	RA_BT	LILRB4
TTYH3	4.8995214076346e-98	0.184797938924718	0.451	0.329	1.07255423134529e-93	RA_BT	TTYH3
LAIR1	5.04950579073424e-98	0.178410611861547	0.42	0.294	1.10538731264963e-93	RA_BT	LAIR1
ZNF385A	6.19686852502032e-98	0.180601578191069	0.513	0.386	1.3565564888122e-93	RA_BT	ZNF385A
CSTB	2.81240931702401e-97	0.151881567052609	0.888	0.842	6.15664523589727e-93	RA_BT	CSTB
GPNMB	3.73569145874765e-97	0.231675624272761	0.52	0.4	8.17780217234447e-93	RA_BT	GPNMB
P4HB	4.29050007848473e-97	0.176929979485	0.637	0.547	9.39233372181092e-93	RA_BT	P4HB
IFI6	2.25562465599545e-96	0.193205110907667	0.531	0.406	4.93778793443964e-92	RA_BT	IFI6
FBP1	1.13815072014669e-95	0.208396504585864	0.579	0.448	2.49152574147312e-91	RA_BT	FBP1
VIM	1.56739020742616e-95	0.0485460270548752	0.993	0.983	3.43117390307661e-91	RA_BT	VIM
CPD	3.16139184720654e-95	0.159612207873815	0.328	0.213	6.92060289271983e-91	RA_BT	CPD
MAP3K20	1.8612682401109e-94	0.165869006174814	0.31	0.2	4.07450230442677e-90	RA_BT	MAP3K20
MARCKS	1.99481965421367e-94	0.209346299188216	0.461	0.339	4.36685970503915e-90	RA_BT	MARCKS
ACSL4	8.86867233170567e-94	0.163988236425935	0.382	0.268	1.94144106013369e-89	RA_BT	ACSL4
RAB10	1.06094017000381e-93	0.161883430790863	0.637	0.527	2.32250412615533e-89	RA_BT	RAB10
FOSB	1.26654779830731e-93	0.213790619233682	0.462	0.336	2.77259978527453e-89	RA_BT	FOSB
ACTR2	3.17097931859342e-93	0.130695483436658	0.837	0.756	6.94159082633286e-89	RA_BT	ACTR2
CKAP4	1.27281190126688e-92	0.15274855040717	0.284	0.174	2.78631253306332e-88	RA_BT	CKAP4
NLRP3	3.99786815973395e-92	0.164147759565758	0.289	0.183	8.75173318847358e-88	RA_BT	NLRP3
H2AFY	3.74417915794203e-90	0.156778634316746	0.758	0.651	8.19638259465089e-86	RA_BT	H2AFY
PGD	3.8814533870166e-90	0.165266627656471	0.344	0.233	8.49688960951804e-86	RA_BT	PGD
CLTC	2.39186646271889e-89	0.158839189492013	0.635	0.53	5.23603487353793e-85	RA_BT	CLTC
GBP1	2.48443376098788e-89	0.224067034896422	0.365	0.262	5.43867394617858e-85	RA_BT	GBP1
LAPTM5	1.64134307358633e-88	0.126905355931057	0.908	0.832	3.59306412238784e-84	RA_BT	LAPTM5
GPCPD1	2.60462916828624e-88	0.168527158609962	0.553	0.438	5.70179371229541e-84	RA_BT	GPCPD1
BNIP3	7.28074147097657e-88	0.161739901255296	0.226	0.129	1.59382711541148e-83	RA_BT	BNIP3
ZDHHC20	1.25236345628727e-87	0.163827800192397	0.528	0.411	2.74154884215846e-83	RA_BT	ZDHHC20
SIRPA	2.1574748882788e-87	0.162088966858211	0.42	0.302	4.72292827793112e-83	RA_BT	SIRPA
MGST1	5.13379785086045e-87	0.14029316991621	0.214	0.119	1.12383968753186e-82	RA_BT	MGST1
TMBIM6	5.14921635540165e-87	0.114812846231585	0.885	0.818	1.12721495236098e-82	RA_BT	TMBIM6
LYN	7.91699160342823e-87	0.170836086571873	0.544	0.43	1.73310863190647e-82	RA_BT	LYN
MARCH1	1.25015184307709e-86	0.173505183106129	0.407	0.286	2.73670739968006e-82	RA_BT	MARCH1
KCNJ15	1.34459033017683e-86	0.0939424627302513	0.107	0.039	2.9434426917901e-82	RA_BT	KCNJ15
NFKBIZ	8.90614882469933e-86	0.158125375035802	0.306	0.198	1.94964503921493e-81	RA_BT	NFKBIZ
PTTG1IP	9.12258590554849e-86	0.163436823014562	0.54	0.429	1.99702528058362e-81	RA_BT	PTTG1IP
OLFML2B	2.38682802342341e-85	0.104862269118945	0.12	0.048	5.22500522607618e-81	RA_BT	OLFML2B
PTGER2	2.50006461600747e-85	0.168208056186813	0.469	0.35	5.47289145090195e-81	RA_BT	PTGER2
CXCL16	5.29739157255779e-84	0.171800474671956	0.547	0.426	1.15965198914863e-79	RA_BT	CXCL16
ATP13A3	5.57065838437408e-84	0.16087360817874	0.562	0.44	1.21947282692333e-79	RA_BT	ATP13A3
FOSL2	6.00478233322947e-84	0.158557330136916	0.43	0.317	1.31450690056726e-79	RA_BT	FOSL2
BCAT1	1.96160549066203e-83	0.169346307988755	0.384	0.276	4.29415057960826e-79	RA_BT	BCAT1
NCEH1	6.08329566667839e-83	0.160975603493613	0.352	0.243	1.33169425439257e-78	RA_BT	NCEH1
GPI	8.58805758234438e-83	0.16640402202306	0.473	0.367	1.88001168535101e-78	RA_BT	GPI
EGLN3	1.27229745146767e-82	0.120467585451761	0.153	0.072	2.78518635100787e-78	RA_BT	EGLN3
AGFG1	1.38772671432505e-82	0.158036479634466	0.438	0.33	3.03787255032896e-78	RA_BT	AGFG1
CREG1	1.80513417826454e-82	0.172940904405834	0.377	0.272	3.95161922963891e-78	RA_BT	CREG1
RIOK3	2.17458867910706e-82	0.160127428176392	0.528	0.424	4.76039207743327e-78	RA_BT	RIOK3
LENG8	4.63761885186919e-82	0.151005218867926	0.547	0.436	1.01522114286269e-77	RA_BT	LENG8
KLF10	4.78765551189059e-82	0.170712281658993	0.487	0.377	1.04806566810797e-77	RA_BT	KLF10
TRIB1	5.37573567395083e-82	0.154843319555859	0.334	0.227	1.17680229638458e-77	RA_BT	TRIB1
TPST1	5.76754973860305e-82	0.0966986332313982	0.105	0.04	1.26257431327759e-77	RA_BT	TPST1
RNF13	1.31514539050621e-81	0.158133706050926	0.574	0.462	2.87898477435714e-77	RA_BT	RNF13
CHST15	2.46645704132567e-81	0.136992028735157	0.226	0.132	5.39932110916602e-77	RA_BT	CHST15
OAZ1	3.81022029578388e-81	0.103134630961981	0.978	0.916	8.3409532495005e-77	RA_BT	OAZ1
IL1B	7.5098916140787e-81	0.111440731463529	0.11	0.043	1.64399037323797e-76	RA_BT	IL1B
IFNAR1	4.16411142432351e-80	0.158606965124636	0.4	0.299	9.1156563189866e-76	RA_BT	IFNAR1
MERTK	3.2764816353906e-79	0.12206965582171	0.176	0.092	7.17254594803355e-75	RA_BT	MERTK
IRF2BP2	4.42446797844533e-79	0.158617521795344	0.531	0.424	9.68560285161468e-75	RA_BT	IRF2BP2
PIK3AP1	7.85864365209314e-79	0.149720292701913	0.326	0.224	1.72033568187971e-74	RA_BT	PIK3AP1
CYBA	1.00758219446494e-78	0.121076741490309	0.957	0.869	2.2056981819032e-74	RA_BT	CYBA
JUN	1.08403476609798e-78	0.166647289909817	0.675	0.569	2.37306050646508e-74	RA_BT	JUN
RNASE1	2.59191303142948e-78	0.208019541826075	0.507	0.379	5.67395681710226e-74	RA_BT	RNASE1
RAP2B	1.45813202860251e-77	0.150489028985021	0.545	0.444	3.19199682381376e-73	RA_BT	RAP2B
PTPN12	1.61409439667307e-77	0.151366017433266	0.44	0.336	3.53341404375702e-73	RA_BT	PTPN12
CR1	3.63125604532186e-77	0.0797492207497024	0.084	0.027	7.94918260881409e-73	RA_BT	CR1
CNIH1	3.63279978523309e-77	0.161331367718349	0.506	0.408	7.95256200985376e-73	RA_BT	CNIH1
SLC38A2	5.52895913539994e-77	0.152332126626444	0.565	0.461	1.2103444443304e-72	RA_BT	SLC38A2
FCGR2B	8.21355609807726e-77	0.188517705397542	0.318	0.218	1.79802956543009e-72	RA_BT	FCGR2B
ATXN1	2.6498539741218e-76	0.153640898459117	0.496	0.392	5.80079533475002e-72	RA_BT	ATXN1
TMEM167A	3.03321857759275e-76	0.13926750261584	0.636	0.55	6.64001878820828e-72	RA_BT	TMEM167A
ZFP36L1	8.39891646753378e-76	0.159983426589716	0.724	0.652	1.83860680390782e-71	RA_BT	ZFP36L1
MAFB	1.27332929334571e-75	0.186691011928104	0.67	0.539	2.78744515606309e-71	RA_BT	MAFB
GK	1.34933714695569e-75	0.159064580267443	0.383	0.275	2.95383394840071e-71	RA_BT	GK
DRAM1	1.42001651282123e-75	0.138448234784375	0.241	0.15	3.10855814821696e-71	RA_BT	DRAM1
MYOF	3.01445413729535e-75	0.152988883273974	0.366	0.265	6.59894155195325e-71	RA_BT	MYOF
RNF130	4.20913451089496e-75	0.159996280121233	0.58	0.459	9.21421635780016e-71	RA_BT	RNF130
CD164	5.29276405784946e-75	0.133418350461482	0.691	0.599	1.15863897990383e-70	RA_BT	CD164
MCEMP1	5.91954920323933e-75	0.138123871975398	0.181	0.098	1.29584851608112e-70	RA_BT	MCEMP1
NUP58	1.07685649678813e-74	0.133041894713448	0.295	0.195	2.3573465571189e-70	RA_BT	NUP58
PHLDA1	1.50802829613016e-74	0.168715978461131	0.447	0.332	3.30122474305854e-70	RA_BT	PHLDA1
IGKC	2.48838843581284e-74	0.0694114291230977	0.054	0.011	5.44733112483788e-70	RA_BT	IGKC
IL1RN	2.73063636320219e-74	0.177262202153389	0.345	0.235	5.97763606268592e-70	RA_BT	IL1RN
FAM107B	4.97848844469023e-74	0.15358252920406	0.633	0.531	1.08984090542714e-69	RA_BT	FAM107B
RPN1	1.57613620160338e-73	0.145595910721419	0.593	0.496	3.45031975892995e-69	RA_BT	RPN1
ITGAX	6.44248216706339e-73	0.163505742803697	0.426	0.324	1.41032377119185e-68	RA_BT	ITGAX
MBNL1	1.05570173478049e-72	0.119956103978298	0.829	0.75	2.31103666760797e-68	RA_BT	MBNL1
LILRB3	2.1855631681497e-72	0.149011823733777	0.434	0.327	4.7844163313965e-68	RA_BT	LILRB3
ARPC5	2.5816011590279e-72	0.11205732139756	0.868	0.798	5.65138309722798e-68	RA_BT	ARPC5
FPR2	4.00948477664624e-72	0.109214068944238	0.192	0.105	8.77716312455628e-68	RA_BT	FPR2
PECAM1	7.21913595469292e-72	0.165926267990974	0.409	0.308	1.58034105184183e-67	RA_BT	PECAM1
RGS2	7.91294564072094e-72	0.146930588120805	0.263	0.168	1.73222293021022e-67	RA_BT	RGS2
LCP1	2.81301654839513e-71	0.125221014340606	0.807	0.73	6.15797452609177e-67	RA_BT	LCP1
PSD3	2.90257024905311e-71	0.0922229954983335	0.115	0.051	6.35401653220217e-67	RA_BT	PSD3
TNFAIP3	3.7064069373032e-71	0.184100311633377	0.447	0.342	8.11369542645043e-67	RA_BT	TNFAIP3
FCAR	3.72760088579e-71	0.052754420128952	0.048	0.009	8.1600910990829e-67	RA_BT	FCAR
MT-ND2	4.88548782381889e-71	0.0515790791933219	0.989	0.975	1.06948213951219e-66	RA_BT	MT-ND2
PDLIM7	7.14571912980973e-71	0.153293218129498	0.414	0.314	1.56426937470665e-66	RA_BT	PDLIM7
SDC2	9.37921805841671e-71	0.168428903987023	0.312	0.211	2.053204625168e-66	RA_BT	SDC2
MT-CO3	1.06928183205718e-70	0.0262836494716288	0.998	0.996	2.34076485855637e-66	RA_BT	MT-CO3
GNA12	2.44941683500377e-70	0.127179727808985	0.284	0.19	5.36201839350675e-66	RA_BT	GNA12
TMEM176B	2.72551734168707e-70	0.156588361196323	0.228	0.142	5.96643001268718e-66	RA_BT	TMEM176B
MPP1	1.66170794148205e-69	0.150438869313283	0.514	0.401	3.63764485469837e-65	RA_BT	MPP1
LRP1	2.13435778967099e-69	0.13850503139664	0.448	0.332	4.67232263736876e-65	RA_BT	LRP1
PRNP	2.48719876156377e-69	0.140985830710494	0.556	0.453	5.44472680893925e-65	RA_BT	PRNP
PCOLCE2	1.54167880920349e-68	0.0599809668029128	0.065	0.018	3.37488908122737e-64	RA_BT	PCOLCE2
TMEM176A	1.95370368107177e-68	0.133678068734462	0.173	0.098	4.27685272823422e-64	RA_BT	TMEM176A
FCGRT	2.42131306025069e-68	0.157324913533849	0.604	0.494	5.30049642019478e-64	RA_BT	FCGRT
NPC1	2.59603807333095e-68	0.134131731712776	0.282	0.188	5.68298694632878e-64	RA_BT	NPC1
EAF1	3.74542156317013e-68	0.123683333562737	0.238	0.151	8.19910234393573e-64	RA_BT	EAF1
LAMP2	1.01785973095572e-67	0.140566647414443	0.553	0.449	2.22819673703516e-63	RA_BT	LAMP2
TLNRD1	1.07609827006837e-67	0.135111393081186	0.355	0.257	2.35568672300668e-63	RA_BT	TLNRD1
