p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RPL7A	5.20786448884599e-10	0.519342909131747	0.951	0.969	1.14005361525328e-05	OA_BT	RPL7A
RPS14	7.08847354093426e-10	0.444716509740281	0.971	0.992	1.55173774284592e-05	OA_BT	RPS14
RPL29	1.14906794939387e-09	0.421363265959279	0.971	0.98	2.51542464801812e-05	OA_BT	RPL29
RPS29	1.16489565467182e-09	0.593691828025593	0.98	0.978	2.55007307764207e-05	OA_BT	RPS29
IL1R2	1.36923106449089e-09	0.362252901756251	0.049	0.002	2.997383723277e-05	OA_BT	IL1R2
ARHGDIB	1.45864482984885e-09	0.797044259508256	0.833	0.918	3.19311939702212e-05	OA_BT	ARHGDIB
RPL9	1.92368819605372e-09	0.564409225078872	0.931	0.98	4.21114582998119e-05	OA_BT	RPL9
ANXA1	2.34576567885163e-09	0.975933078292522	0.814	0.73	5.1351156475741e-05	OA_BT	ANXA1
NACA	4.38732257657536e-09	0.492617923552965	0.902	0.955	9.60428785238113e-05	OA_BT	NACA
MS4A6A	7.08759230144005e-09	1.41143035866417	0.206	0.062	0.000155154483070824	OA_BT	MS4A6A
RPS18	7.50080698532601e-09	0.500472468802503	1	0.984	0.000164200165715772	OA_BT	RPS18
HLA-DQB1	8.5778731837281e-09	1.40649847338907	0.529	0.38	0.000187778221864992	OA_BT	HLA-DQB1
IL32	8.88199815776523e-09	0.752248839306519	0.931	0.939	0.000194435821671639	OA_BT	IL32
TTTY15	9.33262982496141e-09	0.286660506530892	0.029	0	0.00020430059949823	OA_BT	TTTY15
RPS2	1.1248848006776e-08	0.449086097041055	1	0.981	0.000246248531716332	OA_BT	RPS2
COX4I1	1.3827570363412e-08	0.711663622820023	0.804	0.896	0.000302699342825452	OA_BT	COX4I1
RPL18	2.26898740185505e-08	0.478708171958745	0.971	0.988	0.00049670403214009	OA_BT	RPL18
ARPC2	2.34985516520615e-08	0.577334331890782	0.824	0.919	0.000514406794215278	OA_BT	ARPC2
ATP5F1E	2.6376925845147e-08	0.586318712085474	0.912	0.964	0.000577417283676113	OA_BT	ATP5F1E
RPS9	2.86737244713063e-08	0.523490120015846	0.922	0.958	0.000627696502401366	OA_BT	RPS9
RPS19	5.77231876035002e-08	0.534889383249682	0.99	0.993	0.00126361829982822	OA_BT	RPS19
RPLP2	6.10747650874938e-08	0.465608753530491	0.951	0.982	0.00133698768253033	OA_BT	RPLP2
CORO1A	7.07370155184482e-08	0.84048586488165	0.775	0.814	0.00154850400671435	OA_BT	CORO1A
CHN1	1.01084458459034e-07	0.944560415916671	0.196	0.062	0.00221283988012671	OA_BT	CHN1
BTG1	1.132762392314e-07	0.541496503509429	0.951	0.956	0.00247973015301457	OA_BT	BTG1
RPS6	1.26936186251917e-07	0.443644990553674	0.922	0.973	0.00277876005324071	OA_BT	RPS6
RPL26	1.53258661506135e-07	0.53058969034148	0.99	0.972	0.0033549853590308	OA_BT	RPL26
RPL12	1.99693338541515e-07	0.397166859308829	0.971	0.985	0.0043714868740123	OA_BT	RPL12
TACSTD2	2.1734806977588e-07	0.396884857276909	0.039	0.002	0.0047579665954638	OA_BT	TACSTD2
SKP1	2.81549805377961e-07	0.625564064239598	0.755	0.836	0.00616340678952895	OA_BT	SKP1
JAML	5.22144196724407e-07	1.14430847162794	0.245	0.101	0.011430258610494	OA_BT	JAML
TESC	8.89316386107297e-07	1.00044265353824	0.225	0.089	0.0194680250082748	OA_BT	TESC
H1FX	9.22999698483057e-07	1.08213363742363	0.598	0.544	0.0202053863994926	OA_BT	H1FX
GFI1	9.56781509489037e-07	1.11353926053026	0.245	0.105	0.0209449040242245	OA_BT	GFI1
ATP5MC2	1.34962523775954e-06	0.740758704392145	0.765	0.873	0.0295446460797941	OA_BT	ATP5MC2
AC005842.1	1.37567409071433e-06	0.235330375453364	0.029	0.001	0.0301148815198274	OA_BT	AC005842.1
RPL17	1.65624033979233e-06	0.940332787794664	0.627	0.645	0.0362567572783938	OA_BT	RPL17
AES	1.69708511633628e-06	0.808232172229442	0.725	0.834	0.0371508902817176	OA_BT	AES
RPL4	1.82284911143822e-06	0.673987374696524	0.794	0.884	0.0399039898984941	OA_BT	RPL4
ENHO	2.23672167620133e-06	0.426174966241033	0.059	0.007	0.0489640742137232	OA_BT	ENHO
RPS15	2.55792160245866e-06	0.355463880833865	0.961	0.986	0.0559954617994225	OA_BT	RPS15
PSMB9	2.64249311358035e-06	0.776617263206878	0.676	0.691	0.0578468167493874	OA_BT	PSMB9
AC245595.1	2.71309870338513e-06	0.230938506050349	0.039	0.003	0.0593924437158039	OA_BT	AC245595.1
ZFY	2.78515752446903e-06	0.179642411755051	0.02	0	0.0609698833681515	OA_BT	ZFY
GPD1	2.78515752446903e-06	0.141029398399499	0.02	0	0.0609698833681515	OA_BT	GPD1
LAMP5	2.78515752446903e-06	0.132811644993671	0.02	0	0.0609698833681515	OA_BT	LAMP5
PRUNE2	2.78515752446903e-06	0.12780333601367	0.02	0	0.0609698833681515	OA_BT	PRUNE2
FAM30A	2.78515752446903e-06	0.101145976335046	0.02	0	0.0609698833681515	OA_BT	FAM30A
MIR3142HG	3.1591783029931e-06	0.660497223912939	0.137	0.039	0.069157572230822	OA_BT	MIR3142HG
FXYD5	3.19266706078687e-06	0.814383960273501	0.824	0.942	0.0698906746276854	OA_BT	FXYD5
RPS27	3.63273691417634e-06	0.440486710463422	0.99	0.986	0.0795242437882343	OA_BT	RPS27
CHD3	3.86725162018261e-06	0.0352107103134762	0.108	0.38	0.0846580052174176	OA_BT	CHD3
EEF1D	5.19719545879027e-06	0.610455209908987	0.833	0.923	0.113771805788378	OA_BT	EEF1D
RPL23A	5.20148031093753e-06	0.440425695503871	0.912	0.952	0.113865605486733	OA_BT	RPL23A
CLIC1	5.33310224594198e-06	0.57440140628444	0.804	0.903	0.116746941265916	OA_BT	CLIC1
BATF	6.36247343680414e-06	0.904478039846012	0.696	0.75	0.13928090600508	OA_BT	BATF
RPS13	8.45465450173105e-06	0.382389024527004	0.98	0.979	0.185080841697394	OA_BT	RPS13
RPS25	9.81725150967035e-06	0.466657585287472	0.931	0.97	0.214909452798194	OA_BT	RPS25
LMCD1	1.12724952935259e-05	0.378654847339983	0.069	0.012	0.246766194470576	OA_BT	LMCD1
CALM2	1.55532243489465e-05	0.529639097496285	0.755	0.871	0.340475634222787	OA_BT	CALM2
NDUFA4	1.60217402731648e-05	0.50109434324602	0.735	0.803	0.350731916319851	OA_BT	NDUFA4
CD1E	1.80760868756534e-05	0.270820279413242	0.039	0.004	0.395703617794929	OA_BT	CD1E
ATP5F1D	2.140578232334e-05	0.741205972640994	0.647	0.726	0.468593980840235	OA_BT	ATP5F1D
RPS21	2.22682765524816e-05	0.455704862844127	0.863	0.927	0.487474842010375	OA_BT	RPS21
SRP14	2.26908719938992e-05	0.546886710082395	0.853	0.947	0.496725878818447	OA_BT	SRP14
COL4A3BP	2.49833858601243e-05	0.0194812714076232	0.108	0.354	0.54691129986398	OA_BT	COL4A3BP
RPL41	2.57622540486788e-05	0.317544982274622	0.98	0.998	0.563961503379628	OA_BT	RPL41
FTL	2.63521031064174e-05	0.524295882700116	0.951	0.987	0.576873889102583	OA_BT	FTL
BEND5	2.79812593615023e-05	0.157934023503	0.029	0.002	0.612537748682646	OA_BT	BEND5
EIF3E	3.52854131104725e-05	0.811653366197888	0.637	0.701	0.772432978401353	OA_BT	EIF3E
CYSLTR1	3.83255120567837e-05	1.09459666897043	0.382	0.268	0.838983784435052	OA_BT	CYSLTR1
RPS3A	4.00679249548841e-05	0.325765855664084	0.99	0.973	0.877126945187367	OA_BT	RPS3A
GSTK1	4.01920637619985e-05	0.838831017869368	0.608	0.677	0.879844467813909	OA_BT	GSTK1
TIAL1	4.25801759442602e-05	0.00863662804075171	0.137	0.396	0.932122631595799	OA_BT	TIAL1
IK	5.49203106904138e-05	0.00287639973398468	0.216	0.524	1	OA_BT	IK
RPL14	5.64438348574493e-05	0.416289516976925	0.961	0.984	1	OA_BT	RPL14
HLA-B	5.9770998879424e-05	0.247084980379992	0.99	0.992	1	OA_BT	HLA-B
GPI	6.09870613992642e-05	0.0698807911093936	0.127	0.371	1	OA_BT	GPI
YIPF4	6.61423413538358e-05	0.0814292478322882	0.206	0.501	1	OA_BT	YIPF4
ARPC5L	6.69697163146833e-05	0.00416059678960923	0.196	0.482	1	OA_BT	ARPC5L
C9orf16	6.79953494121663e-05	0.668391821115985	0.686	0.726	1	OA_BT	C9orf16
LOXL1	6.97435713553688e-05	0.327191099123144	0.049	0.007	1	OA_BT	LOXL1
PRDX1	7.19999315338955e-05	0.672378709505399	0.706	0.825	1	OA_BT	PRDX1
GGA1	7.64409973862541e-05	0.0115701629264418	0.078	0.278	1	OA_BT	GGA1
RPL30	7.6595840652397e-05	0.303645342435265	0.98	0.988	1	OA_BT	RPL30
AIMP1	8.15081501329798e-05	0.014656960533392	0.098	0.313	1	OA_BT	AIMP1
URI1	8.41666339099058e-05	0.0897970081068086	0.108	0.333	1	OA_BT	URI1
TUBA4A	9.12740410190766e-05	1.0687678713449	0.51	0.517	1	OA_BT	TUBA4A
SLIRP	9.81613644217008e-05	0.048849893123644	0.118	0.349	1	OA_BT	SLIRP
XPO1	0.000117526955873167	0.0446146005436168	0.127	0.361	1	OA_BT	XPO1
HMGN3	0.000123248819126055	0.92943763733514	0.431	0.359	1	OA_BT	HMGN3
EPHB6	0.000126614769778654	1.17450873201295	0.137	0.051	1	OA_BT	EPHB6
PPDPF	0.000127199800797072	0.930707425908843	0.608	0.7	1	OA_BT	PPDPF
YTHDF2	0.000133225241669682	0.0112570273349114	0.157	0.403	1	OA_BT	YTHDF2
PAFAH1B1	0.000135502475357613	0.0687473646080077	0.196	0.48	1	OA_BT	PAFAH1B1
RRAGA	0.000143317554266502	0.0121794955932498	0.108	0.321	1	OA_BT	RRAGA
GYPC	0.000152055561946577	0.828987030381969	0.569	0.594	1	OA_BT	GYPC
CD37	0.000165880871623449	0.591087584669557	0.716	0.848	1	OA_BT	CD37
DDX27	0.000174780021362224	0.0491634317389891	0.108	0.318	1	OA_BT	DDX27
BECN1	0.000174966413714879	0.0213417880409341	0.098	0.3	1	OA_BT	BECN1
RBM26	0.000184710484084429	0.0708264082272771	0.147	0.389	1	OA_BT	RBM26
PLD4	0.000210527183581042	0.219322377177562	0.029	0.003	1	OA_BT	PLD4
CENPV	0.000210527183581042	0.174891058039195	0.029	0.003	1	OA_BT	CENPV
AC026471.2	0.000210527183581042	0.156455216740614	0.029	0.003	1	OA_BT	AC026471.2
DERL2	0.00022152742486911	0.0444265146276724	0.137	0.361	1	OA_BT	DERL2
ACTG1	0.000229976797459779	0.36828043025747	0.931	0.921	1	OA_BT	ACTG1
CRBN	0.000234724178519607	0.0211288519938946	0.167	0.425	1	OA_BT	CRBN
TRAV16	0.000255421705439454	0.373414278355881	0.02	0.001	1	OA_BT	TRAV16
EPDR1	0.000255421705439454	0.233929334536467	0.02	0.001	1	OA_BT	EPDR1
PTGDS	0.000255421705439454	0.172098829540608	0.02	0.001	1	OA_BT	PTGDS
AL513320.1	0.000255421705439454	0.157259992071923	0.02	0.001	1	OA_BT	AL513320.1
ABCB4	0.000255421705439454	0.154448077584062	0.02	0.001	1	OA_BT	ABCB4
STEAP1	0.000255421705439454	0.141046107274639	0.02	0.001	1	OA_BT	STEAP1
AL022341.1	0.000255421705439454	0.135791154168908	0.02	0.001	1	OA_BT	AL022341.1
MB	0.000255421705439454	0.079263099396172	0.02	0.001	1	OA_BT	MB
GLS2	0.000258848597966456	0.0636312914953087	0.02	0.001	1	OA_BT	GLS2
CAPNS1	0.000267703118947185	0.0232590891451099	0.275	0.603	1	OA_BT	CAPNS1
RPL5	0.000272068861831846	0.313367439308762	0.951	0.953	1	OA_BT	RPL5
ZC3H15	0.000273653774605114	0.0329142612015683	0.206	0.479	1	OA_BT	ZC3H15
TSC22D3	0.000277654391563693	0.368068592501931	0.863	0.9	1	OA_BT	TSC22D3
SSBP4	0.000337839857492847	1.02856497701016	0.461	0.429	1	OA_BT	SSBP4
DDX46	0.000339427904444112	0.123221944375917	0.284	0.607	1	OA_BT	DDX46
CD3E	0.000371804421010443	0.445344845471313	0.833	0.912	1	OA_BT	CD3E
DNAJA2	0.000381811974135509	0.094827274013652	0.216	0.498	1	OA_BT	DNAJA2
COPZ1	0.000385604872443329	0.0359809715358681	0.186	0.446	1	OA_BT	COPZ1
RPS8	0.000386133460904424	0.276626344754754	0.941	0.975	1	OA_BT	RPS8
BLOC1S2	0.000390081621392291	0.0172999311560997	0.147	0.379	1	OA_BT	BLOC1S2
MAGOH	0.000390962992335258	0.0311874379906669	0.225	0.524	1	OA_BT	MAGOH
SKA2	0.000408312335652137	0.0656651269969857	0.118	0.318	1	OA_BT	SKA2
SND1	0.000436235910709914	0.00653304192738502	0.049	0.201	1	OA_BT	SND1
ITPA	0.000438642621777977	0.12978873221332	0.137	0.362	1	OA_BT	ITPA
SFXN3	0.000448578604217598	0.0129816399206431	0.088	0.27	1	OA_BT	SFXN3
PPP2R1A	0.000458572026264017	0.0613950384783299	0.127	0.336	1	OA_BT	PPP2R1A
NFKBIA	0.000464188773236583	0.7006921792185	0.676	0.746	1	OA_BT	NFKBIA
MIEN1	0.000541608403035944	0.0281834515974532	0.176	0.421	1	OA_BT	MIEN1
NSL1	0.000558427274125692	0.103241519868698	0.088	0.266	1	OA_BT	NSL1
PPP6R3	0.000558945634884548	0.0658806339831887	0.088	0.264	1	OA_BT	PPP6R3
RABAC1	0.000559191165771064	0.690757351945646	0.637	0.742	1	OA_BT	RABAC1
MYL6	0.000569777641710552	0.297648974160212	0.951	0.987	1	OA_BT	MYL6
PCMTD1	0.000573574761074737	0.00399014293214939	0.127	0.332	1	OA_BT	PCMTD1
CCNDBP1	0.000574203343803671	0.00561183137995935	0.265	0.566	1	OA_BT	CCNDBP1
EHD1	0.000584566510215958	0.0648479798456985	0.098	0.282	1	OA_BT	EHD1
APRT	0.000632440641596206	0.723358811444467	0.578	0.669	1	OA_BT	APRT
IDI1	0.000638000790230717	0.0213847327977236	0.127	0.329	1	OA_BT	IDI1
PSMD13	0.000639656494871637	0.0130475420143803	0.235	0.524	1	OA_BT	PSMD13
BAG1	0.000645860988715687	0.0472979459046171	0.147	0.368	1	OA_BT	BAG1
SRSF6	0.000654937488116427	0.127712258814158	0.108	0.298	1	OA_BT	SRSF6
LTBP3	0.000660944101098998	0.00587993481471782	0.059	0.211	1	OA_BT	LTBP3
GMFG	0.000666003903638098	0.461871472021574	0.775	0.918	1	OA_BT	GMFG
ST6GAL1	0.000675624756781935	0.0393804483620025	0.069	0.229	1	OA_BT	ST6GAL1
S100A10	0.000682476484865311	0.459625605366849	0.912	0.987	1	OA_BT	S100A10
GTF2I	0.000688338864270952	0.0265255385416354	0.176	0.414	1	OA_BT	GTF2I
UBC	0.000707970394622818	0.358602634909202	0.912	0.97	1	OA_BT	UBC
PPP2CA	0.000707989282900881	0.0880256129895138	0.176	0.412	1	OA_BT	PPP2CA
EEF1B2	0.000714748256177269	0.585463449815363	0.716	0.796	1	OA_BT	EEF1B2
POLR2F	0.000742659169540896	0.0656038734712916	0.137	0.344	1	OA_BT	POLR2F
GSTM4	0.000752124707322594	0.315036924050416	0.049	0.01	1	OA_BT	GSTM4
ZNF207	0.000753023020118867	0.0467065896483074	0.314	0.643	1	OA_BT	ZNF207
ELMO1	0.000762228759748119	0.223231123742448	0.157	0.382	1	OA_BT	ELMO1
RIPK2	0.000767815863544314	0.614950868362951	0.108	0.039	1	OA_BT	RIPK2
C19orf24	0.000790668985840849	0.0142302495656653	0.167	0.388	1	OA_BT	C19orf24
TOMM20	0.000802183769358115	0.116117990432082	0.275	0.585	1	OA_BT	TOMM20
SSBP1	0.000804819908250926	0.00267607781985335	0.294	0.619	1	OA_BT	SSBP1
NUCKS1	0.000816679510019145	0.15103140153189	0.284	0.601	1	OA_BT	NUCKS1
ETFA	0.000828937357249435	0.00750999867470115	0.098	0.278	1	OA_BT	ETFA
RARS	0.000830102108698782	0.178631117569106	0.049	0.189	1	OA_BT	RARS
GUK1	0.00084703593115482	0.615273615698674	0.657	0.789	1	OA_BT	GUK1
CARD8	0.000868256385629162	0.0813337195057153	0.167	0.39	1	OA_BT	CARD8
KCNAB2	0.000869870550527	0.10408854476594	0.108	0.292	1	OA_BT	KCNAB2
S100A4	0.000890038331942942	0.38834727500713	0.951	0.968	1	OA_BT	S100A4
GPR150	0.000895187137284057	0.18912235816058	0.029	0.004	1	OA_BT	GPR150
LINC02166	0.000930599798984459	0.18562532669053	0.01	0	1	OA_BT	LINC02166
PLXNA2	0.000930599798984459	0.149171502661887	0.01	0	1	OA_BT	PLXNA2
LINC01304	0.000930599798984459	0.149171502661887	0.01	0	1	OA_BT	LINC01304
AC098864.1	0.000930599798984459	0.135706908203958	0.01	0	1	OA_BT	AC098864.1
AC009093.1	0.000930599798984459	0.135706908203958	0.01	0	1	OA_BT	AC009093.1
SCML2	0.000930599798984459	0.128782595750959	0.01	0	1	OA_BT	SCML2
AC007220.1	0.000930599798984459	0.118424919978505	0.01	0	1	OA_BT	AC007220.1
JUP	0.000930599798984459	0.114957974248471	0.01	0	1	OA_BT	JUP
BX547991.1	0.000930599798984459	0.109865593170707	0.01	0	1	OA_BT	BX547991.1
ALPK3	0.000930599798984459	0.107281089560587	0.01	0	1	OA_BT	ALPK3
RGPD4-AS1	0.000930599798984459	0.107281089560587	0.01	0	1	OA_BT	RGPD4-AS1
SLC4A3	0.000930599798984459	0.105954460103605	0.01	0	1	OA_BT	SLC4A3
ST5	0.000930599798984459	0.099504081693717	0.01	0	1	OA_BT	ST5
LINC01315	0.000930599798984459	0.099504081693717	0.01	0	1	OA_BT	LINC01315
BRDT	0.000930599798984459	0.0987396797889369	0.01	0	1	OA_BT	BRDT
AC010973.2	0.000930599798984459	0.0952154508382701	0.01	0	1	OA_BT	AC010973.2
LGI2	0.000930599798984459	0.0949596573979771	0.01	0	1	OA_BT	LGI2
AF131216.4	0.000930599798984459	0.0949596573979771	0.01	0	1	OA_BT	AF131216.4
AC011816.2	0.000930599798984459	0.0882614297457617	0.01	0	1	OA_BT	AC011816.2
PDE11A	0.000930599798984459	0.0882614297457617	0.01	0	1	OA_BT	PDE11A
TMPRSS7	0.000930599798984459	0.0882614297457617	0.01	0	1	OA_BT	TMPRSS7
M1AP	0.000930599798984459	0.0865329633347284	0.01	0	1	OA_BT	M1AP
LINC02427	0.000930599798984459	0.0865329633347284	0.01	0	1	OA_BT	LINC02427
SNAP91	0.000930599798984459	0.0856938783949253	0.01	0	1	OA_BT	SNAP91
C19orf81	0.000930599798984459	0.084414908348788	0.01	0	1	OA_BT	C19orf81
AC020743.1	0.000930599798984459	0.084414908348788	0.01	0	1	OA_BT	AC020743.1
AC091180.2	0.000930599798984459	0.0814957956735149	0.01	0	1	OA_BT	AC091180.2
AC046130.1	0.000930599798984459	0.0798843932203109	0.01	0	1	OA_BT	AC046130.1
AL391832.1	0.000930599798984459	0.0794356341113061	0.01	0	1	OA_BT	AL391832.1
S100Z	0.000930599798984459	0.0794356341113061	0.01	0	1	OA_BT	S100Z
ROBO4	0.000930599798984459	0.0794356341113061	0.01	0	1	OA_BT	ROBO4
AL121894.1	0.000930599798984459	0.0769291431469534	0.01	0	1	OA_BT	AL121894.1
GATM	0.000930599798984459	0.0763476529747266	0.01	0	1	OA_BT	GATM
AC009812.3	0.000930599798984459	0.0754917192255826	0.01	0	1	OA_BT	AC009812.3
WNT6	0.000930599798984459	0.0745760261842008	0.01	0	1	OA_BT	WNT6
SCN2B	0.000930599798984459	0.0745760261842008	0.01	0	1	OA_BT	SCN2B
PDE1C	0.000930599798984459	0.0725482421076684	0.01	0	1	OA_BT	PDE1C
NEBL-AS1	0.000930599798984459	0.069688090928252	0.01	0	1	OA_BT	NEBL-AS1
AC140725.1	0.000930599798984459	0.0692784085394213	0.01	0	1	OA_BT	AC140725.1
TMSB4Y	0.000930599798984459	0.0692784085394213	0.01	0	1	OA_BT	TMSB4Y
BX255923.1	0.000930599798984459	0.067979589728501	0.01	0	1	OA_BT	BX255923.1
AMOT	0.000930599798984459	0.0659198531647274	0.01	0	1	OA_BT	AMOT
C7orf57	0.000930599798984459	0.0642720683402551	0.01	0	1	OA_BT	C7orf57
ITGAD	0.000930599798984459	0.0642720683402551	0.01	0	1	OA_BT	ITGAD
SKA1	0.000930599798984459	0.0642720683402551	0.01	0	1	OA_BT	SKA1
AL078639.1	0.000930599798984459	0.0630963414333089	0.01	0	1	OA_BT	AL078639.1
PALD1	0.000930599798984459	0.0630963414333089	0.01	0	1	OA_BT	PALD1
AL121820.2	0.000930599798984459	0.0630963414333089	0.01	0	1	OA_BT	AL121820.2
FBLN2	0.000930599798984459	0.0616925569387276	0.01	0	1	OA_BT	FBLN2
AL161935.3	0.000930599798984459	0.0616925569387276	0.01	0	1	OA_BT	AL161935.3
AC025048.4	0.000930599798984459	0.0616925569387276	0.01	0	1	OA_BT	AC025048.4
OR1A1	0.000930599798984459	0.0616925569387276	0.01	0	1	OA_BT	OR1A1
MS4A2	0.000930599798984459	0.059089099203457	0.01	0	1	OA_BT	MS4A2
AC079313.2	0.000930599798984459	0.0589413365128932	0.01	0	1	OA_BT	AC079313.2
LIPC	0.000930599798984459	0.0589413365128932	0.01	0	1	OA_BT	LIPC
UPK2	0.000930599798984459	0.0575501697409099	0.01	0	1	OA_BT	UPK2
AC118553.1	0.000930599798984459	0.0550844209046306	0.01	0	1	OA_BT	AC118553.1
CCL17	0.000930599798984459	0.0539497004291236	0.01	0	1	OA_BT	CCL17
DEPDC1	0.000930599798984459	0.0519672903714238	0.01	0	1	OA_BT	DEPDC1
