p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SSBP3	3.72723735236082e-05	0.136954416388355	0.152	0.043	0.815929528805307	RA_BT	SSBP3
DDX17	3.9474542355835e-05	0.23265367679851	0.92	0.715	0.864137206711584	RA_BT	DDX17
YWHAG	4.10224962586546e-05	0.191401855481129	0.312	0.139	0.898023465598209	RA_BT	YWHAG
GPR171	4.143865507395e-05	0.194243357452022	0.184	0.063	0.90713359822384	RA_BT	GPR171
PIK3CD	4.25532432372024e-05	0.184976702186874	0.264	0.111	0.931533047705597	RA_BT	PIK3CD
POLR3E	4.29297951250021e-05	0.185498278124109	0.256	0.103	0.939776145081422	RA_BT	POLR3E
PPP1R12A	4.31926186169566e-05	0.26559961223661	0.768	0.499	0.945529614143798	RA_BT	PPP1R12A
RRP1B	4.64526385034261e-05	0.183551527059933	0.368	0.169	1	RA_BT	RRP1B
CES2	5.0304003687573e-05	0.131125070017418	0.16	0.048	1	RA_BT	CES2
ATP8B2	5.28948762291455e-05	0.249433307215014	0.424	0.239	1	RA_BT	ATP8B2
DGKA	5.4328374706954e-05	0.244393982952023	0.504	0.29	1	RA_BT	DGKA
SRRM2	5.48918933310478e-05	0.248313598555367	0.808	0.572	1	RA_BT	SRRM2
DHX58	5.62942460209018e-05	0.139994339958548	0.168	0.053	1	RA_BT	DHX58
WIPF1	5.67132134119344e-05	0.262805744285218	0.632	0.385	1	RA_BT	WIPF1
FAM78A	5.95828867156151e-05	0.209627664077234	0.304	0.139	1	RA_BT	FAM78A
PRKCA	6.07257626552426e-05	0.112445403418773	0.128	0.033	1	RA_BT	PRKCA
ABHD3	6.14693527592016e-05	0.190898161641922	0.336	0.159	1	RA_BT	ABHD3
CYFIP2	6.16744759819985e-05	0.233920807595075	0.472	0.267	1	RA_BT	CYFIP2
AC108463.3	6.19082029046107e-05	0.1751771835084	0.256	0.103	1	RA_BT	AC108463.3
AC069185.1	6.38035673481463e-05	0.0497750555405882	0.04	0	1	RA_BT	AC069185.1
MT-ND4	6.53963887606947e-05	0.0528748716053951	0.992	0.997	1	RA_BT	MT-ND4
VCAN	6.81320724526138e-05	0.104180117691685	0.112	0.025	1	RA_BT	VCAN
ITPR3	6.81752358952803e-05	0.134527066897813	0.128	0.033	1	RA_BT	ITPR3
IKZF1	6.83078443339564e-05	0.263725115517123	0.768	0.531	1	RA_BT	IKZF1
SYNE1	7.31793419214338e-05	0.205679499521019	0.368	0.181	1	RA_BT	SYNE1
TC2N	7.53533396526332e-05	0.173006263559345	0.208	0.078	1	RA_BT	TC2N
RPL7	7.98930506582536e-05	0.114413296001609	0.976	0.945	1	RA_BT	RPL7
FAM168B	8.29748943236169e-05	0.132824214711409	0.16	0.05	1	RA_BT	FAM168B
P2RX5	8.4246468089077e-05	0.105254129831154	0.104	0.023	1	RA_BT	P2RX5
NFATC1	8.76263376341613e-05	0.152564873182356	0.144	0.043	1	RA_BT	NFATC1
IL17RA	9.01214034166482e-05	0.173454974157335	0.232	0.093	1	RA_BT	IL17RA
ZC3H14	9.33626274300574e-05	0.155695739818791	0.208	0.078	1	RA_BT	ZC3H14
ZNF24	9.42646879818758e-05	0.174163149394597	0.36	0.169	1	RA_BT	ZNF24
MNDA	9.70181492649481e-05	0.0927917659634704	0.08	0.013	1	RA_BT	MNDA
RPL39	0.000100058004177288	0.0693170414631012	0.984	0.987	1	RA_BT	RPL39
PARP14	0.000103018928574994	0.230677964697266	0.48	0.272	1	RA_BT	PARP14
TMEM251	0.000103805375930937	0.128985957981732	0.128	0.035	1	RA_BT	TMEM251
MX1	0.00010660347671737	0.248059083058744	0.512	0.292	1	RA_BT	MX1
SNX29	0.000107169121792175	0.133058534699581	0.136	0.04	1	RA_BT	SNX29
TAPT1	0.000107328561972313	0.128899407247428	0.168	0.055	1	RA_BT	TAPT1
APOL3	0.00011308511784476	0.186653459467298	0.24	0.106	1	RA_BT	APOL3
MAST3	0.000115446040805451	0.136976102990802	0.152	0.048	1	RA_BT	MAST3
STAT3	0.000117290144358886	0.246092701012969	0.712	0.446	1	RA_BT	STAT3
SUPT5H	0.000120318738358367	0.193890362130651	0.36	0.184	1	RA_BT	SUPT5H
CHI3L2	0.000123236796517317	0.0656374387575097	0.048	0.003	1	RA_BT	CHI3L2
FANCM	0.000124391793535919	0.0751303206182544	0.064	0.008	1	RA_BT	FANCM
PMS2	0.000124643584326639	0.110509366566735	0.096	0.02	1	RA_BT	PMS2
THAP4	0.0001257425692337	0.148351776681212	0.216	0.086	1	RA_BT	THAP4
ZNF160	0.00012664027377706	0.184221841964127	0.232	0.098	1	RA_BT	ZNF160
WASHC4	0.00012925884387742	0.173169097174025	0.28	0.126	1	RA_BT	WASHC4
NPIPB5	0.000130155349079392	0.193422730889325	0.288	0.136	1	RA_BT	NPIPB5
USP7	0.000134935637432542	0.183428878093453	0.312	0.151	1	RA_BT	USP7
GIMAP4	0.000135539964490278	0.256837697796389	0.624	0.421	1	RA_BT	GIMAP4
NAXD	0.000135783238016344	0.130496601781636	0.136	0.04	1	RA_BT	NAXD
GBP3	0.00013579735192995	0.172754511179741	0.288	0.131	1	RA_BT	GBP3
BOD1L1	0.000142252376908387	0.231220431177516	0.616	0.39	1	RA_BT	BOD1L1
RABEP1	0.000143852881293703	0.149547457033475	0.224	0.091	1	RA_BT	RABEP1
GBP1	0.000147366340147879	0.20741820315096	0.384	0.199	1	RA_BT	GBP1
APMAP	0.000147377276941361	0.153654115386809	0.296	0.131	1	RA_BT	APMAP
FNBP4	0.000147660345862493	0.245987424439828	0.512	0.305	1	RA_BT	FNBP4
BSDC1	0.00014774423407498	0.210571233770123	0.384	0.204	1	RA_BT	BSDC1
PTPA	0.000148544213529728	0.14507975905803	0.176	0.063	1	RA_BT	PTPA
ARID4B	0.000148557650450683	0.233414230801382	0.744	0.526	1	RA_BT	ARID4B
MKNK2	0.000149768428444267	0.233058985389865	0.472	0.28	1	RA_BT	MKNK2
KANTR	0.000150635778469062	0.121041689075722	0.104	0.025	1	RA_BT	KANTR
COX7B	0.000153405863355405	0.248773632538091	0.72	0.471	1	RA_BT	COX7B
DHX29	0.000159296474243834	0.159765747843408	0.256	0.111	1	RA_BT	DHX29
NIFK	0.000163614767120148	0.194066298004807	0.32	0.159	1	RA_BT	NIFK
TCP1	0.000164009174618201	0.195093192961613	0.408	0.217	1	RA_BT	TCP1
JARID2	0.000164014011325201	0.149684060046433	0.216	0.086	1	RA_BT	JARID2
PRDM2	0.000166466401183422	0.215306928547571	0.568	0.322	1	RA_BT	PRDM2
ZDHHC5	0.000167384483195704	0.13499240924844	0.168	0.058	1	RA_BT	ZDHHC5
SMC6	0.000170554640583441	0.193907575992258	0.288	0.139	1	RA_BT	SMC6
ABCA7	0.000174278854854328	0.0965263911201293	0.088	0.018	1	RA_BT	ABCA7
MNT	0.000183962576274668	0.137804179418584	0.184	0.065	1	RA_BT	MNT
AC092683.1	0.000184854024429951	0.182124376852434	0.248	0.111	1	RA_BT	AC092683.1
VRK3	0.000191297998237928	0.165639471346207	0.272	0.123	1	RA_BT	VRK3
USP22	0.000196984732457742	0.179411630980696	0.288	0.136	1	RA_BT	USP22
CTDSP2	0.000199023730438678	0.177988073008123	0.344	0.166	1	RA_BT	CTDSP2
DFFA	0.000202813905139716	0.148482954211647	0.232	0.098	1	RA_BT	DFFA
TGS1	0.0002060200578653	0.169615094186046	0.28	0.126	1	RA_BT	TGS1
MAPK8IP3	0.000206746347748182	0.0827041628878648	0.088	0.018	1	RA_BT	MAPK8IP3
NCOA5	0.000207514185943561	0.115858882887649	0.144	0.045	1	RA_BT	NCOA5
CDK6	0.00020996163642064	0.166944392951866	0.224	0.096	1	RA_BT	CDK6
KLF16	0.000216275327105552	0.132419599210761	0.152	0.05	1	RA_BT	KLF16
ZNF217	0.00021676719453634	0.140267663815804	0.24	0.101	1	RA_BT	ZNF217
ROCK1	0.000217053339468888	0.234393557044129	0.672	0.418	1	RA_BT	ROCK1
IRF1	0.000225054156552187	0.237584012610399	0.784	0.547	1	RA_BT	IRF1
CLIP1	0.000227190244411131	0.201021490404446	0.56	0.315	1	RA_BT	CLIP1
RPS6KB1	0.00023404342020584	0.182845234452027	0.248	0.113	1	RA_BT	RPS6KB1
YY1AP1	0.000240254752065276	0.130320459248563	0.2	0.076	1	RA_BT	YY1AP1
ZNF740	0.000242978622552546	0.0924058214939453	0.104	0.025	1	RA_BT	ZNF740
BRD7	0.000247809165573726	0.20658454674092	0.504	0.295	1	RA_BT	BRD7
MIA3	0.00024834037062133	0.203596937001235	0.344	0.179	1	RA_BT	MIA3
OAS1	0.000256257280045176	0.220220677823793	0.44	0.252	1	RA_BT	OAS1
CTSB	0.000266562990076569	0.237779400897147	0.704	0.489	1	RA_BT	CTSB
TYK2	0.000267021125775944	0.143583042896225	0.192	0.076	1	RA_BT	TYK2
SERTAD1	0.000268047835993824	0.12685602127589	0.2	0.078	1	RA_BT	SERTAD1
RMND1	0.0002680721759261	0.125987195225365	0.168	0.06	1	RA_BT	RMND1
BPTF	0.00028385604363353	0.234281672130638	0.68	0.461	1	RA_BT	BPTF
SMAP1	0.000284309399658309	0.17230882210375	0.384	0.207	1	RA_BT	SMAP1
PSPC1	0.000284788065019536	0.150186393424277	0.272	0.123	1	RA_BT	PSPC1
MPHOSPH8	0.000286258648384094	0.229361679716313	0.768	0.526	1	RA_BT	MPHOSPH8
MX2	0.00028762094891588	0.224200394123236	0.32	0.169	1	RA_BT	MX2
CCNT2	0.000288565784031832	0.14379913727983	0.256	0.111	1	RA_BT	CCNT2
AC087741.1	0.000289195579333192	0.125026953106046	0.168	0.06	1	RA_BT	AC087741.1
F2R	0.000291231404737519	0.119908091616032	0.136	0.043	1	RA_BT	F2R
CEP78	0.00029561595723541	0.157390578015303	0.176	0.065	1	RA_BT	CEP78
DRG1	0.000299689247176427	0.143505183348296	0.216	0.091	1	RA_BT	DRG1
SASH3	0.000301333457152382	0.175008909882931	0.328	0.166	1	RA_BT	SASH3
KDM7A	0.000315892174214713	0.156362791755967	0.224	0.096	1	RA_BT	KDM7A
PPP2R5A	0.000317508536407349	0.161156981510319	0.336	0.166	1	RA_BT	PPP2R5A
SNX20	0.000319900920388096	0.174594389256164	0.312	0.156	1	RA_BT	SNX20
PHF12	0.000324451571224413	0.169658661249428	0.24	0.108	1	RA_BT	PHF12
WDR1	0.000326528003585985	0.22431485976906	0.616	0.375	1	RA_BT	WDR1
ATG2A	0.000330235476060141	0.1609788053926	0.264	0.121	1	RA_BT	ATG2A
MAP2K7	0.000335205269443114	0.181036908425136	0.32	0.161	1	RA_BT	MAP2K7
NFATC3	0.000336461122030365	0.190921348998899	0.4	0.212	1	RA_BT	NFATC3
SFPQ	0.000337816325416958	0.221294267876253	0.608	0.403	1	RA_BT	SFPQ
RASSF5	0.000341530265903907	0.191285370985584	0.464	0.259	1	RA_BT	RASSF5
ICE2	0.000344320673174727	0.166911320487634	0.216	0.093	1	RA_BT	ICE2
SIT1	0.000350778263296672	0.219304336822796	0.496	0.3	1	RA_BT	SIT1
IMPDH1	0.000353474050999804	0.160970721949014	0.256	0.118	1	RA_BT	IMPDH1
KLHL23	0.000353874006431528	0.0532372510983715	0.032	0	1	RA_BT	KLHL23
SYT6	0.000353874006431528	0.0523052984695189	0.032	0	1	RA_BT	SYT6
TWSG1	0.000353874006431528	0.0441797882594007	0.032	0	1	RA_BT	TWSG1
OLMALINC	0.000353874006431528	0.0418374065244955	0.032	0	1	RA_BT	OLMALINC
LUC7L3	0.000354192615926835	0.223977657062627	0.736	0.526	1	RA_BT	LUC7L3
CISH	0.000355570386588104	0.205904747786577	0.32	0.164	1	RA_BT	CISH
NPEPL1	0.000356525290590009	0.129753028413696	0.144	0.048	1	RA_BT	NPEPL1
IGHMBP2	0.000364767259555475	0.0766671165177434	0.072	0.013	1	RA_BT	IGHMBP2
APOL6	0.000367276403996591	0.202860779643168	0.488	0.28	1	RA_BT	APOL6
TCTN3	0.000371369188107139	0.115715883648104	0.144	0.048	1	RA_BT	TCTN3
SUMF1	0.000375035668439561	0.0788449801640123	0.072	0.013	1	RA_BT	SUMF1
DHX33	0.000378518089421878	0.0765935783850745	0.072	0.013	1	RA_BT	DHX33
FKBP15	0.000387229581597954	0.119246364489723	0.152	0.053	1	RA_BT	FKBP15
TPP2	0.000394062541263673	0.155131251084097	0.28	0.131	1	RA_BT	TPP2
HEXDC	0.000405796561549908	0.165063921859255	0.296	0.144	1	RA_BT	HEXDC
CHMP7	0.000415191492418581	0.163206238990667	0.296	0.141	1	RA_BT	CHMP7
PARP9	0.00041522551190303	0.217912863487765	0.456	0.275	1	RA_BT	PARP9
PRDX2	0.000415895465517406	0.220474901309643	0.728	0.516	1	RA_BT	PRDX2
ACER3	0.000416761659639433	0.0910962550912212	0.088	0.02	1	RA_BT	ACER3
SLC12A9	0.000421186770434645	0.159425069153331	0.168	0.065	1	RA_BT	SLC12A9
BTN3A2	0.000423221368475024	0.222954512702761	0.688	0.479	1	RA_BT	BTN3A2
PASK	0.00042496500385711	0.123557264556189	0.112	0.033	1	RA_BT	PASK
ALKBH5	0.000427338604883751	0.162970140747842	0.264	0.123	1	RA_BT	ALKBH5
CWC27	0.000431503885197847	0.13055568941452	0.216	0.091	1	RA_BT	CWC27
MKL2	0.000437011053025733	0.0897304899027174	0.088	0.02	1	RA_BT	MKL2
DDX23	0.000441041828299654	0.148335103057188	0.328	0.161	1	RA_BT	DDX23
NAP1L2	0.000446152960606527	0.0797419969532609	0.064	0.01	1	RA_BT	NAP1L2
FOXO1	0.000450097543547493	0.207883477563611	0.448	0.259	1	RA_BT	FOXO1
GRK2	0.000451425629763318	0.209565363677361	0.472	0.285	1	RA_BT	GRK2
FPR1	0.000455026674991317	0.0718363367939263	0.064	0.01	1	RA_BT	FPR1
TPT1	0.000459111337104659	0.0454139512461782	1	0.997	1	RA_BT	TPT1
CCDC91	0.000471983395212394	0.157533341946143	0.416	0.222	1	RA_BT	CCDC91
UBE2R2	0.000474715757918063	0.187570369899779	0.456	0.257	1	RA_BT	UBE2R2
CEP85L	0.000484997248288423	0.174205167846245	0.256	0.123	1	RA_BT	CEP85L
MT-ND2	0.000489296399280157	0.0934990789032075	0.992	0.985	1	RA_BT	MT-ND2
ALKBH2	0.000495588828771778	0.0777050809218629	0.088	0.02	1	RA_BT	ALKBH2
MSANTD3	0.000501919021632354	0.0634651444807988	0.064	0.01	1	RA_BT	MSANTD3
CDCA4	0.000518087990919953	0.106664774977678	0.16	0.058	1	RA_BT	CDCA4
ZNF277	0.000523458733211786	0.144040424183896	0.256	0.116	1	RA_BT	ZNF277
PARP10	0.000534034374902855	0.144887323432002	0.208	0.091	1	RA_BT	PARP10
AKAP9	0.000535696008176453	0.232833680880705	0.672	0.476	1	RA_BT	AKAP9
GOLGA8B	0.000542672088839643	0.176279286952071	0.376	0.212	1	RA_BT	GOLGA8B
OLA1	0.000545722449261111	0.162628380728566	0.392	0.204	1	RA_BT	OLA1
DPP8	0.000551146528307136	0.158172874381211	0.216	0.096	1	RA_BT	DPP8
C19orf66	0.000561868749341217	0.201013275118765	0.416	0.242	1	RA_BT	C19orf66
PIK3IP1	0.000569409952081944	0.209078564647593	0.768	0.511	1	RA_BT	PIK3IP1
KPNB1	0.000570164212454286	0.215642021461699	0.552	0.37	1	RA_BT	KPNB1
CXCL10	0.000576916002138673	0.074928395178548	0.056	0.008	1	RA_BT	CXCL10
MKLN1	0.000578417207408412	0.162428269808681	0.28	0.136	1	RA_BT	MKLN1
LRRC37B	0.000584788012244543	0.122248625533045	0.152	0.055	1	RA_BT	LRRC37B
TM7SF3	0.000590601905358597	0.160106806796519	0.224	0.101	1	RA_BT	TM7SF3
RAB30-AS1	0.000593793251984857	0.155033449908026	0.256	0.121	1	RA_BT	RAB30-AS1
DYNLL2	0.00059455059690788	0.156911278018436	0.216	0.098	1	RA_BT	DYNLL2
AFF4	0.000597399390317524	0.159684676948734	0.256	0.123	1	RA_BT	AFF4
AL133342.1	0.0006104806100503	0.0993583568098966	0.136	0.045	1	RA_BT	AL133342.1
LINC00672	0.000613771451462534	0.122976478216686	0.152	0.055	1	RA_BT	LINC00672
KARS	0.000624622801742083	0.150462046885193	0.288	0.139	1	RA_BT	KARS
HDLBP	0.000625746610975174	0.142009074238625	0.216	0.096	1	RA_BT	HDLBP
FMR1	0.000626980594941424	0.155453321314324	0.248	0.118	1	RA_BT	FMR1
SART1	0.000627341986177943	0.151055012155055	0.208	0.091	1	RA_BT	SART1
TUT4	0.000627551694967996	0.229045181143939	0.464	0.292	1	RA_BT	TUT4
ANG	0.000627753320811695	0.0661017860218231	0.056	0.008	1	RA_BT	ANG
TRAF3IP3	0.000630769337584889	0.21167482350127	0.736	0.582	1	RA_BT	TRAF3IP3
GATAD1	0.000639952121476173	0.145908326786428	0.248	0.116	1	RA_BT	GATAD1
ZNF286B	0.000640074638012354	0.0470446586154035	0.04	0.003	1	RA_BT	ZNF286B
ZNF468	0.000660251602115121	0.0864434896575303	0.096	0.025	1	RA_BT	ZNF468
LLGL2	0.000660948470774757	0.113623136649558	0.12	0.038	1	RA_BT	LLGL2
ZEB1	0.00066172526920904	0.161915584583638	0.32	0.164	1	RA_BT	ZEB1
DENND1A	0.000666004965496778	0.0979210920801013	0.08	0.018	1	RA_BT	DENND1A
TESK2	0.000677462497467309	0.0564059165835893	0.048	0.005	1	RA_BT	TESK2
PHF10	0.000683323044206283	0.176850290146204	0.328	0.174	1	RA_BT	PHF10
