p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01116	4.35566581651191e-10	0.219476220300807	0.171	0.046	9.53498803892623e-06	RA_BT	LINC01116
ETS1	4.78655393685165e-10	0.188617289287381	0.913	0.833	1.04782452231619e-05	RA_BT	ETS1
MYADM	5.18248581046541e-10	0.249079418219706	0.767	0.638	1.13449796876898e-05	RA_BT	MYADM
DUSP2	7.37325794153902e-10	0.324051982904642	0.655	0.457	1.61407989598231e-05	RA_BT	DUSP2
PRF1	7.39304956728838e-10	0.265587935500716	0.745	0.636	1.6184124807751e-05	RA_BT	PRF1
SYTL3	8.00276324381717e-10	0.310487760233647	0.436	0.25	1.75188490170402e-05	RA_BT	SYTL3
CCDC167	8.57382293195916e-10	0.253389736244027	0.687	0.532	1.87689557803518e-05	RA_BT	CCDC167
AC016831.7	1.1931697598702e-09	0.264460289590829	0.324	0.153	2.61196792133185e-05	RA_BT	AC016831.7
HNRNPH1	2.07683582114728e-09	0.231043009188685	0.749	0.653	4.54640129607352e-05	RA_BT	HNRNPH1
RPL41	2.50700930889432e-09	0.0477275430938389	1	0.998	5.48809407810055e-05	RA_BT	RPL41
TENT5C	2.8844659854671e-09	0.282354129707101	0.371	0.194	6.31438448878603e-05	RA_BT	TENT5C
CNOT6L	3.47950298663592e-09	0.251189723084479	0.709	0.588	7.61697998804469e-05	RA_BT	CNOT6L
CBLB	4.41575651170831e-09	0.290838245384258	0.535	0.345	9.66653257978066e-05	RA_BT	CBLB
LINC00513	4.50837403631251e-09	0.273113005244285	0.353	0.184	9.86928160289173e-05	RA_BT	LINC00513
IFITM1	4.54078971371043e-09	0.273768667621905	0.665	0.554	9.9402427622835e-05	RA_BT	IFITM1
ZC3H12D	5.32095875374035e-09	0.239602633457828	0.233	0.092	0.00011648110807813	RA_BT	ZC3H12D
NAMPT	5.51645226185047e-09	0.282740917962668	0.364	0.201	0.000120760656464169	RA_BT	NAMPT
PIK3R1	6.43838043202314e-09	0.269964523887117	0.604	0.44	0.000140942586037419	RA_BT	PIK3R1
CTLA4	1.10332480751547e-08	0.246353694139005	0.196	0.07	0.000241528833613211	RA_BT	CTLA4
ATXN1	1.20299438903298e-08	0.284383069483759	0.491	0.333	0.00026334750170321	RA_BT	ATXN1
RPS10	1.22589729617579e-08	0.0921130960596905	0.978	0.98	0.000268361177105843	RA_BT	RPS10
AC016831.5	1.50846859660192e-08	0.281466501356647	0.473	0.308	0.000330218860482127	RA_BT	AC016831.5
SERPINB9	1.73853986975879e-08	0.258451634722395	0.295	0.141	0.000380583762888898	RA_BT	SERPINB9
RPS28	2.1920019984449e-08	0.0626525042898547	0.989	0.995	0.000479851157479573	RA_BT	RPS28
CMIP	2.4762107725629e-08	0.269738463193501	0.436	0.272	0.000542067300221744	RA_BT	CMIP
TNIP3	3.18724470744011e-08	0.254797961278529	0.313	0.153	0.000697719738905715	RA_BT	TNIP3
PET100	1.63973801455709e-07	0.217775368026056	0.647	0.514	0.00358955048766693	RA_BT	PET100
PDE4B	1.81172947883462e-07	0.257735801114187	0.433	0.281	0.00396605700211687	RA_BT	PDE4B
GPR171	1.95004616417699e-07	0.268629691644315	0.473	0.323	0.00426884605799985	RA_BT	GPR171
AHI1	2.15803506672316e-07	0.239508988007061	0.255	0.122	0.00472415456456367	RA_BT	AHI1
NR3C1	2.42401295601776e-07	0.251359195016567	0.505	0.359	0.00530640676201848	RA_BT	NR3C1
GZMB	3.51318208177741e-07	0.210712538090603	0.811	0.733	0.00769070689521893	RA_BT	GZMB
FAM129A	4.43563985570139e-07	0.181612202200693	0.771	0.714	0.00971005920811591	RA_BT	FAM129A
DDX6	4.47534225711021e-07	0.225619215224478	0.596	0.466	0.00979697173503996	RA_BT	DDX6
LITAF	4.61642568061144e-07	0.22648607925838	0.611	0.464	0.0101058174574265	RA_BT	LITAF
S100A9	5.31282296770869e-07	0.223876709717607	0.28	0.141	0.0116303007586111	RA_BT	S100A9
SLC38A1	5.76723007561495e-07	0.228515108686666	0.545	0.4	0.0126250433585287	RA_BT	SLC38A1
SYNM	6.94260025101599e-07	0.12368799225757	0.087	0.017	0.0151980462094991	RA_BT	SYNM
PLEKHA2	6.9829784877263e-07	0.23398369723156	0.338	0.197	0.0152864382074816	RA_BT	PLEKHA2
CD84	7.24006007891223e-07	0.215812590505719	0.68	0.594	0.0158492155187468	RA_BT	CD84
JUNB	9.11658226101115e-07	0.229539043971089	0.651	0.527	0.0199571102275795	RA_BT	JUNB
AC004951.1	9.69399658123687e-07	0.168807133955909	0.124	0.037	0.0212211279159856	RA_BT	AC004951.1
LRRC75A	1.28698623179021e-06	0.163337590130905	0.156	0.056	0.0281734156001196	RA_BT	LRRC75A
RPL17	1.5325382275357e-06	0.214830592077631	0.669	0.59	0.033548794338984	RA_BT	RPL17
PITPNC1	1.58923462455401e-06	0.232532278895546	0.48	0.342	0.0347899351661119	RA_BT	PITPNC1
UTS2	1.63193313749565e-06	0.199578914664257	0.211	0.095	0.0357246483129172	RA_BT	UTS2
GNG2	1.71590648451335e-06	0.196738161877821	0.665	0.582	0.0375629088524818	RA_BT	GNG2
ANKRD28	1.77970513481846e-06	0.245273265611722	0.433	0.284	0.0389595251063109	RA_BT	ANKRD28
RPL34	1.84010956810197e-06	0.0542203771444263	0.996	0.998	0.0402818385553203	RA_BT	RPL34
FYN	1.9575267034615e-06	0.171680705212483	0.796	0.711	0.0428522170654756	RA_BT	FYN
CLDND1	2.14738130731229e-06	0.2630659808735	0.578	0.456	0.0470083241983733	RA_BT	CLDND1
PTPN22	2.18482345070882e-06	0.220876691150645	0.509	0.379	0.0478279701594668	RA_BT	PTPN22
RPL36	2.35365343631466e-06	0.0734705576506289	0.989	0.993	0.0515238273743643	RA_BT	RPL36
CREM	2.62125609623784e-06	0.263680458503711	0.342	0.202	0.0573819172027425	RA_BT	CREM
LEPROTL1	2.97514574796062e-06	0.145642551845025	0.869	0.803	0.0651289155686059	RA_BT	LEPROTL1
MBNL1	3.11669231928656e-06	0.178195377560079	0.745	0.651	0.068227511561502	RA_BT	MBNL1
CXCL13	3.14590266826388e-06	0.19431561477536	0.116	0.036	0.0688669553109646	RA_BT	CXCL13
IL7R	3.27915964185896e-06	0.302009024116859	0.251	0.131	0.0717840837199344	RA_BT	IL7R
NME2	3.39680705015985e-06	0.0999648958320199	0.062	0.009	0.0743595031350492	RA_BT	NME2
ATP2B1	3.49259024703324e-06	0.210209542306636	0.662	0.534	0.0764562930978047	RA_BT	ATP2B1
NPIPB5	3.73628057393917e-06	0.199091174654473	0.287	0.156	0.0817909180441024	RA_BT	NPIPB5
RNF19A	3.79550176262565e-06	0.18756332586365	0.738	0.665	0.0830873290856381	RA_BT	RNF19A
CHPT1	3.88264267172875e-06	0.155794511663447	0.153	0.058	0.0849949307268141	RA_BT	CHPT1
BICDL1	4.31872333207946e-06	0.243842063813514	0.451	0.315	0.0945411724625514	RA_BT	BICDL1
AC133644.2	4.46518104654916e-06	0.128934967501988	0.091	0.022	0.0977472782900076	RA_BT	AC133644.2
JUND	5.14360010820596e-06	0.100060706765986	0.978	0.966	0.112598549968737	RA_BT	JUND
TRA2A	5.39010155447003e-06	0.212858412911539	0.509	0.376	0.117994713128903	RA_BT	TRA2A
WIPF1	6.13935001184128e-06	0.16059726302071	0.753	0.673	0.134396511109217	RA_BT	WIPF1
GRK5	6.93044657120868e-06	0.179217747966181	0.215	0.104	0.151714405890329	RA_BT	GRK5
EIF3J	7.41012875232624e-06	0.211974208730013	0.451	0.313	0.162215128517174	RA_BT	EIF3J
GBP5	8.43150837893902e-06	0.236869979692027	0.393	0.272	0.184574149923354	RA_BT	GBP5
HMGN1	8.72521723764584e-06	0.175451825616	0.731	0.619	0.191003730549305	RA_BT	HMGN1
ARID5B	9.37944758455924e-06	0.227295455446108	0.556	0.437	0.205325487073586	RA_BT	ARID5B
CDC14A	1.13581905657302e-05	0.196641467244785	0.273	0.153	0.2486421496744	RA_BT	CDC14A
PRKX	1.18941561116523e-05	0.204350500893944	0.607	0.478	0.26037497144018	RA_BT	PRKX
ABLIM1	1.52238118925654e-05	0.214585299968893	0.349	0.216	0.333264466140148	RA_BT	ABLIM1
RPL36A	1.55985514986877e-05	0.153791955634628	0.76	0.699	0.341467890857772	RA_BT	RPL36A
TUT4	1.67552211140506e-05	0.214158491040203	0.524	0.389	0.366788545407682	RA_BT	TUT4
BACH1	1.80644943048145e-05	0.167814389886017	0.178	0.082	0.395449844826694	RA_BT	BACH1
WSB1	1.93107789797396e-05	0.195073605656459	0.556	0.44	0.42273226264548	RA_BT	WSB1
KLRC4	2.14232741885755e-05	0.15962832645897	0.16	0.07	0.468976895262107	RA_BT	KLRC4
CTDSP2	2.24099147073535e-05	0.177289281607097	0.233	0.126	0.490575442858676	RA_BT	CTDSP2
DDX3X	2.35604577327966e-05	0.173181548667807	0.68	0.599	0.515761980228651	RA_BT	DDX3X
LPIN2	2.60852937690674e-05	0.21088921698737	0.48	0.35	0.571033165898655	RA_BT	LPIN2
OSBPL7	2.67306108685855e-05	0.176497951268953	0.244	0.133	0.585159802524206	RA_BT	OSBPL7
DUSP4	2.74007817082952e-05	0.231698493502385	0.444	0.347	0.599830512376289	RA_BT	DUSP4
JSRP1	3.29829878945748e-05	0.0523604349347516	0.029	0	0.722030588000136	RA_BT	JSRP1
CADM1	3.47315250228489e-05	0.1193760920905	0.095	0.029	0.760307814275186	RA_BT	CADM1
PCSK1N	3.57595453050628e-05	0.149792440749691	0.102	0.034	0.78281220627313	RA_BT	PCSK1N
RAB5A	4.17163715505383e-05	0.169474244586372	0.28	0.162	0.913213089612834	RA_BT	RAB5A
ZEB2	4.44368605344775e-05	0.199908248770777	0.531	0.415	0.972767313960247	RA_BT	ZEB2
GSDMB	4.4958793045663e-05	0.104503383575224	0.087	0.026	0.984192938562609	RA_BT	GSDMB
RPS21	4.70800215271294e-05	0.0613890214311785	0.967	0.98	1	RA_BT	RPS21
CTSL	4.75877516841761e-05	0.167642561910903	0.233	0.126	1	RA_BT	CTSL
RALGDS	4.89837902080172e-05	0.178857836351545	0.545	0.429	1	RA_BT	RALGDS
FAM177A1	5.65761664363811e-05	0.19014227537833	0.455	0.335	1	RA_BT	FAM177A1
SMCHD1	5.74741812987255e-05	0.156029841461963	0.658	0.6	1	RA_BT	SMCHD1
NARF	5.96506148135988e-05	0.180708247691327	0.382	0.257	1	RA_BT	NARF
MCL1	5.96635113646392e-05	0.137397840359538	0.84	0.748	1	RA_BT	MCL1
GHRL	6.26160125630461e-05	0.0752745906584967	0.047	0.007	1	RA_BT	GHRL
DENND3	6.27746301388949e-05	0.146787267122259	0.164	0.075	1	RA_BT	DENND3
PLXND1	6.33029837346038e-05	0.127346129901996	0.102	0.036	1	RA_BT	PLXND1
PNRC1	6.40828330498482e-05	0.15247716638821	0.731	0.622	1	RA_BT	PNRC1
MGAT4A	6.45410293850734e-05	0.187371863351457	0.313	0.196	1	RA_BT	MGAT4A
HLA-B	6.68748933426017e-05	0.0270067145341049	0.996	0.998	1	RA_BT	HLA-B
CREBZF	6.97030153723067e-05	0.1890942393654	0.404	0.277	1	RA_BT	CREBZF
DENND4A	7.29592789420675e-05	0.190946163167764	0.335	0.216	1	RA_BT	DENND4A
PPP2R3A	7.30727305498507e-05	0.0531803240856588	0.033	0.002	1	RA_BT	PPP2R3A
SLA2	7.53465393416397e-05	0.197454417613242	0.418	0.301	1	RA_BT	SLA2
ITK	8.34226220790983e-05	0.202818558991483	0.52	0.403	1	RA_BT	ITK
CMC1	8.47534769132889e-05	0.234539159987494	0.458	0.345	1	RA_BT	CMC1
ANK3	8.9033414329632e-05	0.132505056224853	0.145	0.063	1	RA_BT	ANK3
HERPUD2	8.9462177165101e-05	0.179803840483923	0.349	0.235	1	RA_BT	HERPUD2
NKTR	9.04741951879838e-05	0.150593615507176	0.705	0.646	1	RA_BT	NKTR
PTGES3	9.55675145156286e-05	0.144493576625869	0.742	0.658	1	RA_BT	PTGES3
SERPINB6	0.000100469078836725	0.12458556239087	0.116	0.046	1	RA_BT	SERPINB6
GALM	0.000102894192627621	0.182715593480479	0.411	0.293	1	RA_BT	GALM
ASMTL-AS1	0.000103897115587132	0.0473061492221293	0.025	0	1	RA_BT	ASMTL-AS1
PDE4D	0.000104946773437336	0.172057829613771	0.255	0.148	1	RA_BT	PDE4D
MXD1	0.000113966935454799	0.125305129212297	0.16	0.073	1	RA_BT	MXD1
AC016831.1	0.000117262279311434	0.159848019851994	0.164	0.08	1	RA_BT	AC016831.1
PATL2	0.000119783309892822	0.176777148811708	0.207	0.112	1	RA_BT	PATL2
HAVCR2	0.000120252062652563	0.186175619870176	0.204	0.111	1	RA_BT	HAVCR2
TRPC4AP	0.000126485772496142	0.171473766683897	0.287	0.18	1	RA_BT	TRPC4AP
APOLD1	0.00013841596371167	0.111941387185501	0.087	0.029	1	RA_BT	APOLD1
S100A8	0.000167934265977623	0.140770694450297	0.2	0.105	1	RA_BT	S100A8
FLCN	0.000168827517117295	0.105793794531288	0.084	0.027	1	RA_BT	FLCN
AKAP13	0.000183070924676294	0.111076260462079	0.818	0.799	1	RA_BT	AKAP13
TRA2B	0.000183630527854502	0.177442973358355	0.462	0.347	1	RA_BT	TRA2B
KMT2E	0.000185007503246316	0.133147426151473	0.735	0.667	1	RA_BT	KMT2E
IGKC	0.000193653682432834	0.064110042044623	0.044	0.007	1	RA_BT	IGKC
TP53BP1	0.000207671778221092	0.150749704334059	0.138	0.065	1	RA_BT	TP53BP1
GGA2	0.000218404788792473	0.18037834220932	0.462	0.374	1	RA_BT	GGA2
RPL37	0.00022069788847296	0.0521903693281394	1	0.991	1	RA_BT	RPL37
AKAP5	0.000225518036216266	0.13566342853841	0.113	0.046	1	RA_BT	AKAP5
SCYL3	0.000237154947865345	0.119751020196103	0.12	0.051	1	RA_BT	SCYL3
PPP1CB	0.000238286208866116	0.188809593054851	0.571	0.468	1	RA_BT	PPP1CB
MTSS1	0.000253293303915068	0.167910901907947	0.211	0.119	1	RA_BT	MTSS1
SAT1	0.000258101704256597	0.158453227357397	0.615	0.534	1	RA_BT	SAT1
B4GALT1	0.000278226807829589	0.180272163215748	0.484	0.384	1	RA_BT	B4GALT1
RPL26	0.000289238877454299	0.0405979803159102	0.989	0.997	1	RA_BT	RPL26
NABP1	0.000291558308987047	0.152809196265766	0.222	0.129	1	RA_BT	NABP1
MPZL3	0.00029804541217513	0.13210008390599	0.171	0.087	1	RA_BT	MPZL3
P4HA1	0.000298684114401302	0.12615774205323	0.131	0.06	1	RA_BT	P4HA1
LRRC37A2	0.000307987798387061	0.0909298734469009	0.069	0.02	1	RA_BT	LRRC37A2
KLHL8	0.000348834852755459	0.0987741934635499	0.08	0.027	1	RA_BT	KLHL8
NINJ1	0.000351848209217561	0.133149118848579	0.153	0.077	1	RA_BT	NINJ1
ELF1	0.000357438010296849	0.139702485531458	0.644	0.577	1	RA_BT	ELF1
HERPUD1	0.000359631598035594	0.144227660446008	0.647	0.57	1	RA_BT	HERPUD1
AL137779.1	0.000369031540997958	0.122888442774901	0.127	0.058	1	RA_BT	AL137779.1
LMNA	0.000372449486145485	0.124977836133942	0.811	0.782	1	RA_BT	LMNA
JAK3	0.000398824535033359	0.161143589919221	0.447	0.347	1	RA_BT	JAK3
FAM215B	0.000404823426209233	0.138620176000359	0.175	0.094	1	RA_BT	FAM215B
ASXL1	0.000406847309594672	0.170791474930279	0.32	0.219	1	RA_BT	ASXL1
VPS37B	0.000415008517445333	0.172905425234099	0.236	0.148	1	RA_BT	VPS37B
EVI2A	0.000424123365864845	0.164993433413559	0.36	0.25	1	RA_BT	EVI2A
ZDHHC2	0.000429964150976193	0.138200261728493	0.178	0.095	1	RA_BT	ZDHHC2
PAG1	0.000438931587459123	0.174716972494685	0.378	0.277	1	RA_BT	PAG1
NPIPB4	0.00044007316440556	0.123453425488185	0.12	0.054	1	RA_BT	NPIPB4
RPS15A	0.000448826643645288	0.0333292330879127	0.996	0.997	1	RA_BT	RPS15A
HMOX1	0.000461784537317412	0.128628778724877	0.12	0.054	1	RA_BT	HMOX1
TMEM50B	0.000471734943571907	0.14064921375492	0.258	0.16	1	RA_BT	TMEM50B
RUNX3	0.000473852333803871	0.142388719024573	0.647	0.577	1	RA_BT	RUNX3
PARP14	0.000474929358998337	0.176998049267163	0.345	0.253	1	RA_BT	PARP14
MSI2	0.00048131610986464	0.165743747309949	0.349	0.243	1	RA_BT	MSI2
SH2D2A	0.000526058681992446	0.164773436300405	0.425	0.325	1	RA_BT	SH2D2A
PANK4	0.000532037218840546	0.107784572349368	0.105	0.044	1	RA_BT	PANK4
LINC02081	0.000534932566712346	0.056560152168475	0.04	0.007	1	RA_BT	LINC02081
NLRP2	0.00054692808331332	0.0557363033852258	0.044	0.009	1	RA_BT	NLRP2
PBXIP1	0.000547139029908475	0.155184654089293	0.655	0.546	1	RA_BT	PBXIP1
STAT5B	0.000548941654584827	0.154149446901116	0.309	0.202	1	RA_BT	STAT5B
EEF1G	0.00055890018364553	0.0806148079773951	0.073	0.024	1	RA_BT	EEF1G
METRNL	0.000575443086189541	0.182358681260586	0.465	0.357	1	RA_BT	METRNL
BOLA2B	0.000596013187465549	0.0809115801299167	0.073	0.024	1	RA_BT	BOLA2B
ZDHHC11B	0.000601639835607227	0.0584816911632182	0.047	0.01	1	RA_BT	ZDHHC11B
B2M	0.000604553036056048	0.0167109213455925	1	1	1	RA_BT	B2M
SYTL2	0.000622110369930912	0.156933787376219	0.251	0.158	1	RA_BT	SYTL2
ARID2	0.00062286912619229	0.162843029243628	0.305	0.211	1	RA_BT	ARID2
NAA50	0.000640171157158768	0.16462811358668	0.549	0.447	1	RA_BT	NAA50
RASD1	0.000696759847651873	0.0489325448816899	0.025	0.002	1	RA_BT	RASD1
DNAH14	0.000696759847651873	0.0352011191569022	0.025	0.002	1	RA_BT	DNAH14
PMAIP1	0.000697473004206952	0.173879533195466	0.218	0.133	1	RA_BT	PMAIP1
UNK	0.000803753618696139	0.112198543384694	0.12	0.056	1	RA_BT	UNK
HAUS3	0.00081247109223072	0.146726470982085	0.287	0.19	1	RA_BT	HAUS3
ERO1B	0.000822245642996632	0.135888686136672	0.178	0.1	1	RA_BT	ERO1B
BORCS7	0.000822509681940165	0.148573186761874	0.251	0.156	1	RA_BT	BORCS7
NAA30	0.000860858554582914	0.10769187433999	0.131	0.063	1	RA_BT	NAA30
BANP	0.000867766812842727	0.128914779636668	0.2	0.116	1	RA_BT	BANP
FAM133B	0.000871702104102011	0.143577264383573	0.531	0.442	1	RA_BT	FAM133B
CAMLG	0.000903556105054535	0.159187147561481	0.356	0.27	1	RA_BT	CAMLG
AMFR	0.000939992965821123	0.125164699861685	0.138	0.071	1	RA_BT	AMFR
TGFB1	0.000943320315805375	0.130317157494358	0.702	0.636	1	RA_BT	TGFB1
DDX39B	0.000958106846209785	0.169638255734271	0.316	0.226	1	RA_BT	DDX39B
LINC02446	0.000975510995638543	0.113942695044827	0.135	0.066	1	RA_BT	LINC02446
NDUFV3	0.000998569196839494	0.137102006073971	0.196	0.117	1	RA_BT	NDUFV3
RABGEF1	0.00102206986037318	0.0627414922626658	0.058	0.017	1	RA_BT	RABGEF1
SLC3A2	0.00102377567552681	0.156090134578824	0.476	0.378	1	RA_BT	SLC3A2
AKT3	0.00102476781348789	0.126985891716932	0.156	0.085	1	RA_BT	AKT3
PDCL3	0.00104627308791361	0.145506035557039	0.269	0.179	1	RA_BT	PDCL3
DET1	0.00105021649480592	0.0425717103557071	0.029	0.003	1	RA_BT	DET1
P2RY1	0.00105222988268466	0.0346007997844595	0.018	0	1	RA_BT	P2RY1
ATXN2L	0.00107669122017488	0.15661085216421	0.291	0.197	1	RA_BT	ATXN2L
GNE	0.00110145488429932	0.0632619447257175	0.055	0.015	1	RA_BT	GNE
AAK1	0.00111947028810177	0.129679613065589	0.698	0.612	1	RA_BT	AAK1
TMEM50A	0.00113508863735701	0.103393525986516	0.8	0.752	1	RA_BT	TMEM50A
ISG15	0.00117607481409375	0.171292354583857	0.52	0.43	1	RA_BT	ISG15
LAMP3	0.00118780525488953	0.0528396646540673	0.033	0.005	1	RA_BT	LAMP3
KLRC2	0.00120369621543732	0.0876136230197621	0.047	0.012	1	RA_BT	KLRC2
PYHIN1	0.00121961897258401	0.144759852932944	0.549	0.48	1	RA_BT	PYHIN1
MCM5	0.00122530843861828	0.110581676518349	0.135	0.068	1	RA_BT	MCM5
NAP1L1	0.00122555666932013	0.135463763129087	0.713	0.651	1	RA_BT	NAP1L1
TXNDC15	0.00128032711006924	0.143510260446402	0.236	0.155	1	RA_BT	TXNDC15
MT-ND4L	0.00129758790620291	0.152636481187447	0.505	0.422	1	RA_BT	MT-ND4L
DHTKD1	0.00130711740661558	0.0793991890993229	0.065	0.022	1	RA_BT	DHTKD1
WHRN	0.00131178562869347	0.10920776191018	0.113	0.053	1	RA_BT	WHRN
POLN	0.00136620581767961	0.0500909342540588	0.036	0.007	1	RA_BT	POLN
TAGLN2	0.00136990453194276	0.086543755922847	0.898	0.869	1	RA_BT	TAGLN2
FGFBP2	0.00139761297600691	0.100770990984827	0.08	0.031	1	RA_BT	FGFBP2
NAB1	0.0014591734772567	0.124892008046568	0.164	0.092	1	RA_BT	NAB1
MT-ND6	0.00148188324048606	0.151789346932179	0.382	0.277	1	RA_BT	MT-ND6
NAT1	0.00148659067350956	0.0719163128204912	0.062	0.02	1	RA_BT	NAT1
KLRK1	0.00150756600829782	0.107448886683571	0.098	0.044	1	RA_BT	KLRK1
SYAP1	0.00152108355933493	0.164855421585825	0.335	0.247	1	RA_BT	SYAP1
C2orf49	0.00152634830960944	0.124037638895205	0.182	0.104	1	RA_BT	C2orf49
CD200R1	0.00154950390076406	0.11047632998977	0.105	0.049	1	RA_BT	CD200R1
ZFYVE16	0.00159264594216017	0.13171670664438	0.189	0.114	1	RA_BT	ZFYVE16
DGKA	0.00160443271757977	0.134268399671783	0.236	0.15	1	RA_BT	DGKA
RAB3GAP2	0.00165104610822965	0.132307596867911	0.236	0.15	1	RA_BT	RAB3GAP2
NDUFA13	0.00168154701245671	0.105243539970769	0.705	0.656	1	RA_BT	NDUFA13
PFKFB3	0.00169599247261732	0.108838346791309	0.095	0.043	1	RA_BT	PFKFB3
VCAM1	0.00179119543660569	0.121033630794721	0.084	0.036	1	RA_BT	VCAM1
ST3GAL1	0.00184737025071303	0.134220333002521	0.189	0.114	1	RA_BT	ST3GAL1
CLNS1A	0.00187629218190879	0.147824245215955	0.429	0.342	1	RA_BT	CLNS1A
HIVEP1	0.00193429879911425	0.115633167637132	0.156	0.085	1	RA_BT	HIVEP1
PGGHG	0.00199304590088465	0.119335630216695	0.135	0.071	1	RA_BT	PGGHG
ZC3H18	0.00200464516845033	0.15988224959224	0.345	0.257	1	RA_BT	ZC3H18
PLIN2	0.00206375218175421	0.144728553731715	0.284	0.197	1	RA_BT	PLIN2
IFT172	0.00214630938815226	0.0346610881284235	0.022	0.002	1	RA_BT	IFT172
TAS2R31	0.00214630938815226	0.0326034015946767	0.022	0.002	1	RA_BT	TAS2R31
RIMKLB	0.00220115532921503	0.0341235362710553	0.022	0.002	1	RA_BT	RIMKLB
AL731577.1	0.00220115532921503	0.0315998870400412	0.022	0.002	1	RA_BT	AL731577.1
RFX1	0.0022014207024842	0.131681508746112	0.269	0.189	1	RA_BT	RFX1
FAU	0.00220582771056232	0.0414322372978777	1	0.997	1	RA_BT	FAU
DARS	0.00224864867133307	0.141794300906085	0.324	0.236	1	RA_BT	DARS
HNRNPLL	0.0022662640750306	0.154636168868125	0.353	0.26	1	RA_BT	HNRNPLL
RPS12	0.00229264307565602	0.0322229295210157	0.996	0.997	1	RA_BT	RPS12
CLK1	0.0023133233196678	0.14600378230065	0.375	0.289	1	RA_BT	CLK1
PDCD4	0.00231643430866727	0.10579076363387	0.687	0.66	1	RA_BT	PDCD4
ITPRIP	0.00232657052690507	0.0906803332967978	0.076	0.031	1	RA_BT	ITPRIP
RASA4	0.00239224306738005	0.090592939533481	0.091	0.041	1	RA_BT	RASA4
IFI16	0.00239836067222873	0.117076042909652	0.716	0.662	1	RA_BT	IFI16
UBE2B	0.0024702083356433	0.116039191288715	0.629	0.571	1	RA_BT	UBE2B
SLFN12L	0.00247519386548426	0.151191347149798	0.338	0.252	1	RA_BT	SLFN12L
TRIM38	0.0024775145586271	0.15235076056629	0.356	0.267	1	RA_BT	TRIM38
JOSD1	0.00248383287422348	0.133061093829154	0.229	0.148	1	RA_BT	JOSD1
NIN	0.00253090939797622	0.135875340343302	0.375	0.284	1	RA_BT	NIN
KMT5C	0.00254186119960815	0.106269207342103	0.124	0.065	1	RA_BT	KMT5C
FBXO5	0.00257154715314934	0.0729177048158908	0.065	0.024	1	RA_BT	FBXO5
HERC4	0.00259331458855136	0.155369179047072	0.353	0.276	1	RA_BT	HERC4
