p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
CD300E	7.66259273749182e-291	0.364305458751591	0.489	0.26	1.67741817616433e-286	RA_BT	CD300E
CXCL8	5.78428241062865e-290	0.408458965445164	0.33	0.129	1.26623726251072e-285	RA_BT	CXCL8
BCL2A1	2.31548163726219e-289	0.346114516852145	0.546	0.295	5.06882085213066e-285	RA_BT	BCL2A1
EGR1	2.39334942395505e-289	0.248881053571516	0.246	0.068	5.23928122397999e-285	RA_BT	EGR1
CSTB	4.84563496388593e-289	0.328249932154758	0.903	0.794	1.06075794994427e-284	RA_BT	CSTB
CCL7	1.15913275545471e-288	0.280984689704434	0.185	0.032	2.53745751496591e-284	RA_BT	CCL7
FCGR2A	5.69961062031952e-287	0.348056395652454	0.505	0.296	1.24770176089415e-282	RA_BT	FCGR2A
GPI	3.99607693443595e-284	0.281934764541069	0.534	0.303	8.74781201717375e-280	RA_BT	GPI
CEBPB	3.19567648981678e-282	0.339155066681318	0.775	0.577	6.99565540385791e-278	RA_BT	CEBPB
CYBB	4.71129343437285e-282	0.373547386681266	0.615	0.406	1.03134924571856e-277	RA_BT	CYBB
PARP9	3.86614104530256e-280	0.257047967037887	0.467	0.237	8.46336936227183e-276	RA_BT	PARP9
WARS	1.88063563714545e-277	0.324472555699607	0.481	0.271	4.11689947327511e-273	RA_BT	WARS
NINJ1	7.90384919671013e-277	0.321384764367546	0.512	0.288	1.73023162765181e-272	RA_BT	NINJ1
SIRPA	5.02486763147992e-273	0.273685969297492	0.483	0.261	1.09999377320727e-268	RA_BT	SIRPA
RNF213	1.77476648363061e-271	0.281146375653837	0.824	0.592	3.88514130931578e-267	RA_BT	RNF213
PGK1	9.03445166235162e-270	0.249538748725587	0.869	0.733	1.97773181340539e-265	RA_BT	PGK1
DRAM1	8.3345988356076e-269	0.268018142075177	0.388	0.18	1.82452703110286e-264	RA_BT	DRAM1
MYOF	8.62147818653899e-269	0.266538476093763	0.408	0.201	1.88732778981525e-264	RA_BT	MYOF
IFIT3	9.06475892061311e-269	0.222105561037293	0.222	0.059	1.98436637531141e-264	RA_BT	IFIT3
CCR1	4.74985553504882e-266	0.319536619519516	0.583	0.352	1.03979087517754e-261	RA_BT	CCR1
LIPA	7.89924667302728e-260	0.310633541666363	0.45	0.244	1.7292240891924e-255	RA_BT	LIPA
ICAM1	2.01382202517155e-259	0.26344052167217	0.377	0.177	4.40845779530304e-255	RA_BT	ICAM1
IL18BP	9.29256350361644e-259	0.18178422217606	0.203	0.05	2.03423507657667e-254	RA_BT	IL18BP
NCF2	3.02634328530755e-258	0.288320437034899	0.526	0.302	6.62496808586677e-254	RA_BT	NCF2
MSR1	7.28860529712857e-258	0.336654153250042	0.474	0.261	1.59554858559442e-253	RA_BT	MSR1
GBP5	3.7944751047053e-257	0.280956199774268	0.381	0.169	8.30648545171037e-253	RA_BT	GBP5
LCP1	1.5537170855894e-256	0.247638574482703	0.884	0.69	3.40124207206376e-252	RA_BT	LCP1
AC245128.3	3.81817795786897e-256	0.216427352212018	0.266	0.09	8.35837336757096e-252	RA_BT	AC245128.3
ARHGAP18	2.42106158458583e-253	0.284456719714703	0.574	0.35	5.29994591481684e-249	RA_BT	ARHGAP18
MYD88	3.06422173987788e-251	0.256492485594945	0.506	0.289	6.70788781076667e-247	RA_BT	MYD88
RAB20	3.19723624421589e-251	0.183508882782166	0.23	0.069	6.99906986221302e-247	RA_BT	RAB20
PLAUR	7.57703781521049e-250	0.33022528645692	0.566	0.37	1.65868934812773e-245	RA_BT	PLAUR
PLSCR1	1.17666304316817e-248	0.283677619389047	0.554	0.343	2.57583306779945e-244	RA_BT	PLSCR1
LILRA6	1.42406655431377e-248	0.221714226955818	0.346	0.152	3.11742409404827e-244	RA_BT	LILRA6
C5AR1	7.23066183682464e-248	0.300596734594847	0.521	0.291	1.58286418269928e-243	RA_BT	C5AR1
RAB13	5.84742638532157e-246	0.250545380238748	0.401	0.2	1.28006011001074e-241	RA_BT	RAB13
SCARB2	2.83958862981347e-244	0.250204733205117	0.48	0.259	6.21614346952468e-240	RA_BT	SCARB2
FAM20A	8.87058674608808e-244	0.169486412700075	0.212	0.059	1.94186014458614e-239	RA_BT	FAM20A
GRB2	1.35245270406726e-243	0.263767617905637	0.744	0.559	2.96065421447364e-239	RA_BT	GRB2
DAB2	1.56366959310521e-243	0.280593378860438	0.492	0.272	3.42302910626661e-239	RA_BT	DAB2
DTX3L	3.19096910701206e-243	0.225507502782648	0.423	0.211	6.98535047216011e-239	RA_BT	DTX3L
TGM2	1.86659377422748e-242	0.195351148935181	0.255	0.088	4.08616043116137e-238	RA_BT	TGM2
IRF1	2.10208877147522e-241	0.283970543298909	0.728	0.512	4.60168252963641e-237	RA_BT	IRF1
NR1H3	2.25031208471424e-240	0.223242904313125	0.243	0.08	4.92615818464794e-236	RA_BT	NR1H3
DDIT4	2.41352792650533e-240	0.260365646228835	0.315	0.128	5.28345398391281e-236	RA_BT	DDIT4
LCP2	3.74779476615366e-240	0.249435755974245	0.55	0.307	8.20429752258697e-236	RA_BT	LCP2
VAMP5	1.05229395957388e-239	0.283087099081658	0.637	0.429	2.30357670690318e-235	RA_BT	VAMP5
IL1RN	5.33670617661477e-239	0.36127808784115	0.357	0.165	1.16825834912274e-234	RA_BT	IL1RN
MMP19	1.2084807076649e-238	0.305546391516939	0.335	0.148	2.64548511714924e-234	RA_BT	MMP19
PAPSS2	1.3291984789648e-238	0.265969011106471	0.384	0.19	2.90974839030184e-234	RA_BT	PAPSS2
LAIR1	1.85442893748826e-238	0.250022964442712	0.44	0.228	4.05953038705556e-234	RA_BT	LAIR1
PARP14	6.23654747579977e-238	0.254923281626022	0.574	0.345	1.36524260792733e-233	RA_BT	PARP14
ANPEP	3.54547659151588e-237	0.315326476471294	0.564	0.366	7.76140280648741e-233	RA_BT	ANPEP
PIK3AP1	2.97624604107689e-234	0.242332409295889	0.41	0.208	6.51530020852141e-230	RA_BT	PIK3AP1
VMP1	1.96978872338713e-233	0.265878209144892	0.809	0.633	4.31206449436677e-229	RA_BT	VMP1
ETS2	5.3871853490161e-233	0.254048093158388	0.355	0.167	1.17930874475312e-228	RA_BT	ETS2
P2RX7	9.40344382108685e-233	0.250865846846428	0.401	0.199	2.05850788687412e-228	RA_BT	P2RX7
LAP3	7.1951572888186e-232	0.280827144183247	0.615	0.416	1.57509188209528e-227	RA_BT	LAP3
CHST15	2.63350615482575e-231	0.200646787571554	0.281	0.108	5.76500832352905e-227	RA_BT	CHST15
ADA2	8.74460541016042e-231	0.266690990524419	0.557	0.354	1.91428157033822e-226	RA_BT	ADA2
PDXK	1.80904925246712e-230	0.262636787930957	0.59	0.376	3.96018971857577e-226	RA_BT	PDXK
C15orf48	5.07805546622825e-230	0.384702952296666	0.599	0.385	1.11163712211203e-225	RA_BT	C15orf48
ABCA1	2.41016062559159e-228	0.296828434087166	0.419	0.229	5.27608262548256e-224	RA_BT	ABCA1
JUN	2.50862648973426e-228	0.258502462843281	0.669	0.431	5.49163424867727e-224	RA_BT	JUN
CCR5	1.23229902075629e-226	0.222357375861177	0.412	0.204	2.6976257863376e-222	RA_BT	CCR5
MAFB	1.10315241547874e-225	0.340699609276806	0.615	0.398	2.41491095272452e-221	RA_BT	MAFB
P4HA1	7.65201623143539e-225	0.249055484375569	0.426	0.227	1.67510287322352e-220	RA_BT	P4HA1
HSD3B7	7.6769185902386e-225	0.177199527166339	0.239	0.081	1.68055424858913e-220	RA_BT	HSD3B7
PAPSS1	1.94195846293523e-224	0.237308400345111	0.454	0.253	4.2511412712115e-220	RA_BT	PAPSS1
CD68	1.95455831531061e-224	0.309207837997636	0.636	0.468	4.27872360804645e-220	RA_BT	CD68
FGR	8.92079440418245e-223	0.262109192063178	0.577	0.378	1.95285110301958e-218	RA_BT	FGR
CNDP2	2.90161088070027e-222	0.236414095535728	0.508	0.303	6.35191637894097e-218	RA_BT	CNDP2
UQCRB	5.16166614951995e-222	0.221417728495867	0.908	0.723	1.12994033679141e-217	RA_BT	UQCRB
VSIG4	2.30580743999367e-220	0.280011220201232	0.375	0.187	5.04764306689014e-216	RA_BT	VSIG4
CYTH4	1.39325976511668e-219	0.228488593834827	0.541	0.321	3.04998495181692e-215	RA_BT	CYTH4
FCGR2B	2.85759251130463e-218	0.295040744206544	0.328	0.154	6.25555576649697e-214	RA_BT	FCGR2B
PKM	7.52184843472894e-217	0.229698494153758	0.824	0.673	1.64660784084651e-212	RA_BT	PKM
MT1X	5.6154478709294e-216	0.291119184996742	0.395	0.203	1.22927769342516e-211	RA_BT	MT1X
SERPING1	6.78669548084292e-216	0.176181966955294	0.221	0.073	1.48567550771132e-211	RA_BT	SERPING1
NRP2	6.84036787892147e-216	0.210059153634803	0.304	0.13	1.4974249323747e-211	RA_BT	NRP2
MS4A4A	3.33897126082008e-215	0.212978596322994	0.3	0.128	7.30934198706123e-211	RA_BT	MS4A4A
CCL3	1.29745194703037e-214	0.286410683437865	0.459	0.247	2.84025205724417e-210	RA_BT	CCL3
LILRB2	1.5026330678574e-214	0.259054583660982	0.483	0.282	3.28941404884664e-210	RA_BT	LILRB2
ENO1	2.19218037509319e-214	0.186846841096827	0.924	0.815	4.7989020591165e-210	RA_BT	ENO1
TPI1	6.34172629515126e-214	0.207906175857744	0.881	0.757	1.38826730327156e-209	RA_BT	TPI1
ACSL1	1.23921732931545e-213	0.247179335932875	0.4	0.207	2.71277065560444e-209	RA_BT	ACSL1
ZNF395	1.03360619050427e-212	0.170689478685308	0.187	0.052	2.2626673116329e-208	RA_BT	ZNF395
MPP1	2.15978520347353e-211	0.242348389718817	0.484	0.277	4.7279857889239e-207	RA_BT	MPP1
ALOX5	7.60982321662247e-211	0.244301581137596	0.406	0.223	1.66586640035083e-206	RA_BT	ALOX5
MS4A7	9.21928839237451e-211	0.299431775002984	0.561	0.369	2.0181944219747e-206	RA_BT	MS4A7
STAT2	1.57448937731202e-209	0.207497301355457	0.408	0.212	3.44671469587373e-205	RA_BT	STAT2
LGALS8	9.75371461639533e-209	0.195964621897595	0.404	0.204	2.1351856666751e-204	RA_BT	LGALS8
ZFP36L1	1.30642538918056e-207	0.279286402438533	0.778	0.63	2.85989581945517e-203	RA_BT	ZFP36L1
LYN	1.49309084537367e-207	0.270474788788867	0.567	0.383	3.2685251696075e-203	RA_BT	LYN
TPM4	2.37804840443601e-207	0.252097941209829	0.752	0.575	5.20578576215087e-203	RA_BT	TPM4
ADAM9	1.99813565663743e-206	0.221027199548289	0.425	0.231	4.37411876594499e-202	RA_BT	ADAM9
TPP1	1.19702062946847e-205	0.241331884135517	0.654	0.46	2.62039785996942e-201	RA_BT	TPP1
P4HB	1.45110143991644e-205	0.235016539800554	0.675	0.466	3.17660616212109e-201	RA_BT	P4HB
MTHFD2	1.30062494348573e-204	0.217628445289182	0.472	0.272	2.84719806378462e-200	RA_BT	MTHFD2
FOSL2	2.18273548878337e-204	0.250373173377888	0.451	0.26	4.77822625849568e-200	RA_BT	FOSL2
CTSS	4.56436685661945e-204	0.251576287313209	0.806	0.655	9.99185548582564e-200	RA_BT	CTSS
SEMA6B	4.76551567681445e-204	0.169823090359822	0.191	0.057	1.04321903681145e-199	RA_BT	SEMA6B
CD14	5.77297587629679e-204	0.323312118479848	0.591	0.38	1.26376214908013e-199	RA_BT	CD14
VEGFA	7.96546867436111e-204	0.26340819160729	0.37	0.189	1.74372074750439e-199	RA_BT	VEGFA
IL4I1	8.16070719493583e-204	0.213634412158751	0.302	0.134	1.7864604120434e-199	RA_BT	IL4I1
EPB41L3	2.43579252803239e-203	0.225975417825803	0.352	0.181	5.33219342311571e-199	RA_BT	EPB41L3
FCGR1A	3.88137647796903e-202	0.238883010325447	0.357	0.179	8.49672124792201e-198	RA_BT	FCGR1A
IFNGR2	7.04785000985391e-202	0.267475862136808	0.549	0.354	1.54284484565712e-197	RA_BT	IFNGR2
UBE2L6	1.23161671723161e-201	0.208138226867046	0.48	0.267	2.69613215569171e-197	RA_BT	UBE2L6
VCAN	1.58766815788006e-201	0.354713669426665	0.576	0.371	3.47556436441524e-197	RA_BT	VCAN
FTH1	1.89993142552687e-201	0.143828099475018	0.999	0.997	4.15913988362088e-197	RA_BT	FTH1
ACP2	1.95295603285121e-201	0.189567711879326	0.309	0.135	4.27521605151459e-197	RA_BT	ACP2
CD36	4.40225120650092e-201	0.230507845490724	0.337	0.16	9.63696811615116e-197	RA_BT	CD36
SLC28A3	6.36560358945367e-201	0.126960503664064	0.123	0.018	1.3934942817673e-196	RA_BT	SLC28A3
GSTO1	1.05281525422844e-200	0.247795326132771	0.807	0.634	2.30471787303147e-196	RA_BT	GSTO1
GBP4	2.18615115183665e-200	0.209959836890687	0.338	0.158	4.78570348648562e-196	RA_BT	GBP4
CHST11	3.67569756367415e-200	0.205515308530471	0.418	0.221	8.04646953663907e-196	RA_BT	CHST11
NCEH1	5.77172815928298e-200	0.204040533061871	0.336	0.161	1.26348901134864e-195	RA_BT	NCEH1
NPC2	1.68638347321058e-199	0.262155477580918	0.723	0.59	3.69166206120529e-195	RA_BT	NPC2
ITGAM	5.18894386090438e-199	0.248037269273279	0.522	0.327	1.13591170059058e-194	RA_BT	ITGAM
CXCL5	2.25729614394356e-198	0.184344083328839	0.098	0.007	4.94144698870685e-194	RA_BT	CXCL5
NPC1	8.47644416069957e-198	0.184375022488511	0.309	0.139	1.85557839121874e-193	RA_BT	NPC1
LDHA	3.08775324042652e-197	0.194770860289138	0.912	0.793	6.75940061861769e-193	RA_BT	LDHA
BNIP3	7.97891189969847e-197	0.206103743574165	0.269	0.111	1.74666360396299e-192	RA_BT	BNIP3
SLC43A3	1.14485840501842e-196	0.211132134469855	0.43	0.237	2.50620953442582e-192	RA_BT	SLC43A3
GM2A	1.10788633119421e-195	0.187656471301792	0.294	0.133	2.42527396761725e-191	RA_BT	GM2A
TLN1	1.80834094212728e-195	0.2210474411383	0.801	0.607	3.95863915641084e-191	RA_BT	TLN1
SYK	5.7135425809402e-194	0.234128029509244	0.446	0.269	1.25075160639362e-189	RA_BT	SYK
SAMD9L	5.9055976426815e-194	0.228371087126945	0.476	0.277	1.29279437995941e-189	RA_BT	SAMD9L
C8orf59	1.67878938838005e-193	0.197023628141695	0.525	0.306	3.67503785010276e-189	RA_BT	C8orf59
PLEK	1.06162570571955e-191	0.254623563341327	0.65	0.437	2.32400483239066e-187	RA_BT	PLEK
NAMPT	3.84872473661104e-191	0.308336833824085	0.632	0.458	8.42524332091523e-187	RA_BT	NAMPT
GRINA	8.20157828969494e-191	0.231255952013493	0.507	0.316	1.79540750339712e-186	RA_BT	GRINA
APLP2	2.07013306475607e-190	0.256798222138352	0.684	0.528	4.5317282920575e-186	RA_BT	APLP2
LILRB4	2.25040619741841e-190	0.237154346442113	0.472	0.289	4.92636420676864e-186	RA_BT	LILRB4
BHLHE41	1.5399275329056e-189	0.15648975136028	0.137	0.029	3.37105536228365e-185	RA_BT	BHLHE41
TNFSF13B	2.12597199582779e-189	0.262378329324325	0.457	0.279	4.65396529606661e-185	RA_BT	TNFSF13B
FABP5	2.3073753283702e-189	0.313460840674502	0.7	0.523	5.0510753313352e-185	RA_BT	FABP5
FYB1	1.38640067566418e-188	0.23506317722652	0.8	0.619	3.03496971909646e-184	RA_BT	FYB1
RGL1	1.02341260762091e-187	0.158734462648901	0.183	0.056	2.24035253934293e-183	RA_BT	RGL1
BCAT1	2.66607690047793e-186	0.231009133815758	0.442	0.256	5.83630894283624e-182	RA_BT	BCAT1
ATP6V1A	2.92817296152914e-186	0.219541783275378	0.471	0.285	6.41006343008344e-182	RA_BT	ATP6V1A
CXCL16	1.98240862193477e-185	0.26325574166652	0.557	0.384	4.33969071427741e-181	RA_BT	CXCL16
MITF	7.12032806202182e-185	0.186430957006758	0.261	0.11	1.5587110160572e-180	RA_BT	MITF
RHOU	1.53495043816044e-184	0.166049757387973	0.23	0.089	3.36016000417702e-180	RA_BT	RHOU
LHFPL2	2.15408060914489e-184	0.262735377454576	0.518	0.317	4.71549786147908e-180	RA_BT	LHFPL2
DDX60L	1.4141576039907e-183	0.210988246074843	0.471	0.266	3.09573241089604e-179	RA_BT	DDX60L
PGD	3.39946041903114e-183	0.200091710510238	0.367	0.195	7.44175880330108e-179	RA_BT	PGD
ADAR	7.55811800805139e-183	0.210008255532158	0.633	0.416	1.65454761314253e-178	RA_BT	ADAR
DOCK4	4.10756073725781e-182	0.174430482208466	0.299	0.138	8.99186120993106e-178	RA_BT	DOCK4
SAT1	6.57960365539886e-182	0.209157884691321	0.851	0.757	1.44034103620336e-177	RA_BT	SAT1
AK4	1.59408505017873e-180	0.148375312674068	0.188	0.06	3.48961158334625e-176	RA_BT	AK4
BNIP3L	1.83267054360236e-180	0.23734798293145	0.653	0.471	4.01189908699994e-176	RA_BT	BNIP3L
SLC31A1	2.65216752275666e-180	0.178319738170839	0.312	0.151	5.80585992406661e-176	RA_BT	SLC31A1
HK3	5.44151606483401e-180	0.137908761555321	0.22	0.081	1.19120228175281e-175	RA_BT	HK3
CREG1	5.45367074156167e-180	0.205833535981546	0.392	0.217	1.19386306203527e-175	RA_BT	CREG1
SMIM25	6.11385868920403e-180	0.232148031333472	0.483	0.283	1.33838480565366e-175	RA_BT	SMIM25
EGLN3	1.12189764059109e-179	0.163973627639913	0.168	0.049	2.45594612501795e-175	RA_BT	EGLN3
EPSTI1	1.88419462225908e-178	0.217502436458983	0.506	0.313	4.12469044758736e-174	RA_BT	EPSTI1
TYMP	1.9108580309298e-178	0.213567316606611	0.899	0.766	4.18305931550843e-174	RA_BT	TYMP
TGOLN2	2.58349203775673e-177	0.211226438276096	0.709	0.505	5.65552241985325e-173	RA_BT	TGOLN2
FOXO3	3.83981079166813e-177	0.171215945385188	0.338	0.167	8.40572980404069e-173	RA_BT	FOXO3
ST3GAL1	1.80943341613013e-176	0.186845572384013	0.401	0.218	3.96103069125046e-172	RA_BT	ST3GAL1
FLNA	2.57323339172307e-174	0.21507283765527	0.857	0.688	5.63306521782097e-170	RA_BT	FLNA
SCD	4.56334004065336e-174	0.164343309505822	0.224	0.087	9.98960768299427e-170	RA_BT	SCD
CALM3	9.31018326026317e-174	0.212524617214495	0.743	0.547	2.03809221750421e-169	RA_BT	CALM3
IL17RA	1.51487674399983e-173	0.189091385056445	0.422	0.24	3.31621668029002e-169	RA_BT	IL17RA
MATK	2.66248870926612e-172	0.206367416112127	0.329	0.161	5.82845403345445e-168	RA_BT	MATK
FNDC3B	5.28362572408848e-172	0.226718685011733	0.525	0.326	1.15663850726021e-167	RA_BT	FNDC3B
TMEM51	1.99423207027386e-171	0.163738068722915	0.288	0.135	4.3655734250365e-167	RA_BT	TMEM51
NCF1	3.65730135832457e-171	0.239624659662684	0.599	0.409	8.00619840350832e-167	RA_BT	NCF1
LEPROT	1.41385089784236e-170	0.206174258648046	0.555	0.366	3.09506100046672e-166	RA_BT	LEPROT
SOCS3	2.55579805516244e-170	0.225243761490504	0.463	0.282	5.5948975225561e-166	RA_BT	SOCS3
LASP1	2.58334868455448e-170	0.192039702220002	0.534	0.337	5.65520860535821e-166	RA_BT	LASP1
MGAT1	3.07159370452207e-170	0.219633390942437	0.619	0.433	6.72402577856926e-166	RA_BT	MGAT1
FAM198B	3.74579439928988e-170	0.164671706274289	0.264	0.116	8.19991851948547e-166	RA_BT	FAM198B
ARRB2	4.04196161057134e-170	0.215189461212972	0.694	0.494	8.84825816170172e-166	RA_BT	ARRB2
LILRB1	2.31123649909343e-168	0.192717208562433	0.393	0.216	5.05952782016542e-164	RA_BT	LILRB1
FPR3	2.8542874620644e-168	0.267588575973092	0.479	0.303	6.24832068320519e-164	RA_BT	FPR3
GBA	3.79994163068176e-168	0.150781638859384	0.287	0.132	8.31845222372543e-164	RA_BT	GBA
SLC16A10	1.12869012431642e-167	0.189652234456815	0.229	0.092	2.47081555114107e-163	RA_BT	SLC16A10
SQOR	6.60924235076163e-167	0.201265858181605	0.57	0.368	1.44682924300523e-162	RA_BT	SQOR
SEMA3C	7.72623926942141e-166	0.12755075029821	0.15	0.042	1.69135103846904e-161	RA_BT	SEMA3C
CMKLR1	2.0534003762118e-165	0.135280409241342	0.183	0.062	4.49509876356525e-161	RA_BT	CMKLR1
ENO2	3.52403268665418e-165	0.122565536171206	0.172	0.054	7.71445995435468e-161	RA_BT	ENO2
TAP1	3.71466094788493e-165	0.205135491576025	0.603	0.389	8.13176428101489e-161	RA_BT	TAP1
MT1E	4.30478306846825e-165	0.13712343297122	0.13	0.03	9.42360061518384e-161	RA_BT	MT1E
SERPINA1	6.30052969968545e-165	0.263390391503759	0.572	0.387	1.37924895655814e-160	RA_BT	SERPINA1
MXD1	1.65140852718805e-164	0.219392477985776	0.409	0.237	3.61509840686736e-160	RA_BT	MXD1
SLC2A5	2.33668003292679e-164	0.0951537048685701	0.108	0.018	5.11522626008004e-160	RA_BT	SLC2A5
TNS1	2.634047004447e-164	0.19042678054821	0.379	0.206	5.76619229743493e-160	RA_BT	TNS1
SLC7A7	3.51495994391643e-164	0.174744647644138	0.357	0.189	7.69459881322746e-160	RA_BT	SLC7A7
PLEKHO2	5.50363866382087e-164	0.198049036755545	0.477	0.294	1.20480153989703e-159	RA_BT	PLEKHO2
OAS2	1.36940870448692e-163	0.167526774805709	0.304	0.148	2.99777259499232e-159	RA_BT	OAS2
IRAK1	1.42793857296722e-163	0.179403494616427	0.44	0.254	3.12590033008254e-159	RA_BT	IRAK1
DUSP6	3.50040989934986e-163	0.253647534612765	0.542	0.343	7.66274731066677e-159	RA_BT	DUSP6
RNF130	3.79929893869282e-163	0.229417776895103	0.559	0.378	8.31704530669244e-159	RA_BT	RNF130
PTK2B	7.55517088305045e-163	0.173286426581016	0.392	0.216	1.65390245800857e-158	RA_BT	PTK2B
WDR1	1.78543519975041e-162	0.203104802753702	0.691	0.492	3.90849619577362e-158	RA_BT	WDR1
PEA15	2.54919655492258e-162	0.224131795237637	0.533	0.359	5.58044617838103e-158	RA_BT	PEA15
ATOX1	8.28399588255787e-162	0.219575747455896	0.59	0.414	1.81344953865074e-157	RA_BT	ATOX1
HNMT	1.18026647814739e-161	0.189790331396878	0.388	0.22	2.58372134731246e-157	RA_BT	HNMT
OAS1	3.43127637842882e-161	0.161256996604639	0.293	0.141	7.51140712001853e-157	RA_BT	OAS1
PTPRJ	3.80400663601717e-161	0.18292103368673	0.471	0.285	8.32735092690519e-157	RA_BT	PTPRJ
TRIM25	2.93891703414957e-160	0.17094904006561	0.303	0.151	6.43358327945682e-156	RA_BT	TRIM25
FKBP15	3.01543804369288e-160	0.174500089907214	0.391	0.221	6.60109542144808e-156	RA_BT	FKBP15
ARRDC4	3.41900942697663e-160	0.179603786584949	0.329	0.173	7.48455353659453e-156	RA_BT	ARRDC4
NUP62	4.3589887225185e-160	0.179753364184366	0.432	0.257	9.54226221246525e-156	RA_BT	NUP62
ADAM10	9.96639958938812e-160	0.201103575797248	0.533	0.349	2.18174453411295e-155	RA_BT	ADAM10
ATF5	1.67121834843694e-159	0.244831743597032	0.408	0.247	3.65846408656331e-155	RA_BT	ATF5
GNB1	9.66922763987658e-158	0.200008605687828	0.733	0.549	2.11669062264538e-153	RA_BT	GNB1
KIF5B	3.0845180126843e-157	0.197520955746419	0.684	0.482	6.75231838156719e-153	RA_BT	KIF5B
ATP6V1B2	4.41879465205378e-157	0.212359310195313	0.564	0.378	9.67318337281093e-153	RA_BT	ATP6V1B2
IGF2R	6.37169686109622e-157	0.160724230223925	0.366	0.195	1.39482815986257e-152	RA_BT	IGF2R
ANXA5	7.30053821920525e-157	0.185428832476329	0.897	0.782	1.59816082156622e-152	RA_BT	ANXA5
ATP6V0A1	1.65062123850496e-155	0.170894365296178	0.36	0.196	3.61337495321121e-151	RA_BT	ATP6V0A1
TCIRG1	1.72022987665933e-155	0.195819492924934	0.607	0.41	3.76575522299494e-151	RA_BT	TCIRG1
SLC43A2	4.24205559835223e-155	0.226178247409023	0.529	0.346	9.28628391035286e-151	RA_BT	SLC43A2
ADGRE2	6.00100583639966e-155	0.181977953330824	0.354	0.193	1.31368018764625e-150	RA_BT	ADGRE2
OLFML2B	4.94426769899317e-154	0.102354679568515	0.12	0.027	1.0823496419866e-149	RA_BT	OLFML2B
