p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
HLA-C	3.03841956862671e-27	0.048220528094097	1	0.998	6.65140427768073e-23	RA_BT	HLA-C
LY6E	4.79056147607162e-27	0.218569614525998	0.839	0.674	1.04870181272684e-22	RA_BT	LY6E
ARHGAP30	5.07165349277871e-26	0.244187849362359	0.697	0.48	1.11023566610419e-21	RA_BT	ARHGAP30
GBP5	8.66008285385312e-26	0.255135782627562	0.482	0.281	1.89577873753699e-21	RA_BT	GBP5
LCK	1.14950856724351e-24	0.191016111334736	0.861	0.711	2.51638920455276e-20	RA_BT	LCK
EVL	1.32918062731521e-24	0.187539990406025	0.892	0.746	2.90970931125573e-20	RA_BT	EVL
IER2	1.37400439183595e-23	0.238894737604435	0.689	0.48	3.00783301416807e-19	RA_BT	IER2
MT2A	3.40993287696804e-23	0.248093879059145	0.555	0.365	7.46468406097074e-19	RA_BT	MT2A
TRAF3IP3	4.87008229826435e-23	0.230938607756144	0.698	0.499	1.06610971591305e-18	RA_BT	TRAF3IP3
SLC9A3R1	6.12558923770548e-23	0.234769660572659	0.593	0.39	1.34095274002611e-18	RA_BT	SLC9A3R1
SASH3	7.60103925078612e-23	0.22553599468845	0.394	0.214	1.66394350238959e-18	RA_BT	SASH3
GBP4	7.88871358583302e-23	0.216732767243244	0.345	0.177	1.72691829107471e-18	RA_BT	GBP4
FMNL1	2.10100362674603e-22	0.223878502520787	0.718	0.515	4.59930703930973e-18	RA_BT	FMNL1
PCSK7	3.11607827567927e-22	0.221256635905727	0.722	0.542	6.82140695328949e-18	RA_BT	PCSK7
GBP1	3.40611518951168e-22	0.205225101294763	0.311	0.151	7.45632676136003e-18	RA_BT	GBP1
ITGAL	6.29770533430431e-22	0.230491458357691	0.545	0.342	1.37863067473256e-17	RA_BT	ITGAL
JAK3	1.20560815105666e-21	0.217953334759314	0.458	0.268	2.63919680347814e-17	RA_BT	JAK3
EIF2AK2	4.1923349371401e-21	0.229650378505134	0.416	0.249	9.17744041089338e-17	RA_BT	EIF2AK2
NUCB2	5.24614532034762e-21	0.222193192831881	0.45	0.264	1.1484336720773e-16	RA_BT	NUCB2
MKNK2	3.24980295069528e-20	0.194873833907082	0.307	0.156	7.11414363936704e-16	RA_BT	MKNK2
SP110	3.84578838459681e-20	0.217578988964328	0.585	0.403	8.41881535272087e-16	RA_BT	SP110
OAS1	5.5702474252084e-20	0.164541927826368	0.183	0.069	1.21938286385237e-15	RA_BT	OAS1
ANKRD11	5.77244902157734e-20	0.212954576999519	0.74	0.551	1.2636468153135e-15	RA_BT	ANKRD11
PATL2	5.80043876948396e-20	0.207995185452	0.329	0.171	1.26977405102773e-15	RA_BT	PATL2
PILRB	1.16357866269203e-19	0.181298272863068	0.278	0.135	2.54719005049912e-15	RA_BT	PILRB
IRF9	2.06183843742312e-19	0.197112579416576	0.357	0.195	4.51357052336296e-15	RA_BT	IRF9
ARHGAP25	2.34730772786072e-19	0.204914949270525	0.403	0.233	5.1384913470599e-15	RA_BT	ARHGAP25
RAC2	2.6216090817583e-19	0.157146299010706	0.88	0.767	5.7389644408771e-15	RA_BT	RAC2
IL32	3.01705191958451e-19	0.0632804522225654	0.995	0.993	6.60462835716246e-15	RA_BT	IL32
DDX17	3.9962197486882e-19	0.185871393811076	0.839	0.674	8.74812465185333e-15	RA_BT	DDX17
SRRM2	4.30734284909556e-19	0.199825068426919	0.793	0.607	9.42920423095509e-15	RA_BT	SRRM2
RAB29	5.40403469160791e-19	0.208865526068639	0.452	0.273	1.18299723433989e-14	RA_BT	RAB29
IRF7	5.71309434532183e-19	0.194157211441098	0.336	0.18	1.2506534831344e-14	RA_BT	IRF7
TYMP	6.83979848896393e-19	0.205100636300048	0.734	0.544	1.49730028721909e-14	RA_BT	TYMP
TPST2	6.92886030821554e-19	0.19154469988631	0.356	0.195	1.51679681007146e-14	RA_BT	TPST2
PPP1CA	2.43946686735536e-18	0.162441741350392	0.845	0.713	5.34023691932761e-14	RA_BT	PPP1CA
RTP4	2.75608473355919e-18	0.149667665230643	0.2	0.083	6.03334509023442e-14	RA_BT	RTP4
SLFN12L	3.19722366383953e-18	0.198243559856735	0.381	0.219	6.99904232251111e-14	RA_BT	SLFN12L
MBP	6.7040455845009e-18	0.179769436514228	0.771	0.618	1.46758261890309e-13	RA_BT	MBP
ATF7IP	7.12364147988365e-18	0.206517957690941	0.526	0.34	1.55943635636133e-13	RA_BT	ATF7IP
PARP9	7.41096372204949e-18	0.188033809030965	0.329	0.183	1.62233406839385e-13	RA_BT	PARP9
IL2RG	7.60023067383448e-18	0.167327710454654	0.863	0.717	1.66376649680911e-13	RA_BT	IL2RG
PPP1R12A	8.72958905455633e-18	0.200464869618919	0.696	0.514	1.91099433993293e-13	RA_BT	PPP1R12A
IFI6	9.98294017043172e-18	0.206908790039481	0.422	0.266	2.18536543270921e-13	RA_BT	IFI6
RGL4	1.06122788342808e-17	0.186451890317069	0.359	0.205	2.3231339596124e-13	RA_BT	RGL4
SLAMF7	1.23443006375735e-17	0.18271742494387	0.351	0.194	2.70229085257121e-13	RA_BT	SLAMF7
USP28	1.26571605109755e-17	0.180016055283413	0.316	0.172	2.77077900745765e-13	RA_BT	USP28
BTN3A1	2.59227516581637e-17	0.191418960972928	0.394	0.232	5.67474956548861e-13	RA_BT	BTN3A1
SMCHD1	3.29734727070193e-17	0.202784759271571	0.664	0.484	7.21822291029359e-13	RA_BT	SMCHD1
HELZ2	4.26724122054572e-17	0.174577037623711	0.292	0.155	9.34141775589664e-13	RA_BT	HELZ2
DOCK2	4.64449506629637e-17	0.181377267932151	0.395	0.23	1.01672641496294e-12	RA_BT	DOCK2
XCL2	5.93733855321637e-17	0.191871407447364	0.302	0.165	1.2997427826846e-12	RA_BT	XCL2
NELFCD	7.2633226742512e-17	0.188896475703128	0.418	0.256	1.59001396662033e-12	RA_BT	NELFCD
ACTG1	8.77481388332291e-17	0.107523332558044	0.968	0.932	1.92089450719822e-12	RA_BT	ACTG1
HRASLS2	1.27559296372073e-16	0.139300146741422	0.213	0.094	2.79240055688106e-12	RA_BT	HRASLS2
CNN2	1.41224852559237e-16	0.198849963078537	0.669	0.477	3.09155324737425e-12	RA_BT	CNN2
TRIM22	1.42988862348333e-16	0.193547940016113	0.525	0.341	3.13016918566735e-12	RA_BT	TRIM22
OPTN	1.88478789825162e-16	0.189918375796758	0.693	0.514	4.12598918806262e-12	RA_BT	OPTN
MIDN	2.62489643417484e-16	0.193304585286458	0.437	0.274	5.74616078405215e-12	RA_BT	MIDN
IL27RA	2.9994204552869e-16	0.167384222606988	0.291	0.157	6.56603131866855e-12	RA_BT	IL27RA
ATRX	3.09965102337007e-16	0.198298499536698	0.687	0.504	6.78544605525942e-12	RA_BT	ATRX
NFATC3	3.16513282171286e-16	0.184996029202761	0.44	0.274	6.92879226001163e-12	RA_BT	NFATC3
RNF167	3.53612543704961e-16	0.181123992386854	0.412	0.249	7.74093219424529e-12	RA_BT	RNF167
RAB37	4.07614441071334e-16	0.144199766713878	0.202	0.091	8.92308772949258e-12	RA_BT	RAB37
ZAP70	4.98501412498009e-16	0.182379783328009	0.409	0.244	1.09126944209939e-11	RA_BT	ZAP70
IFI35	6.00015032403901e-16	0.178228346591065	0.386	0.231	1.31349290743538e-11	RA_BT	IFI35
CHST12	6.26565634767922e-16	0.196781749360588	0.674	0.481	1.37161483107046e-11	RA_BT	CHST12
ID2	6.47273548555087e-16	0.199423427910001	0.605	0.442	1.41694652514194e-11	RA_BT	ID2
PTPN7	8.00937281008402e-16	0.194294073745815	0.601	0.426	1.75333180185549e-11	RA_BT	PTPN7
EPSTI1	8.60224732730732e-16	0.171933603619657	0.327	0.19	1.88311796242084e-11	RA_BT	EPSTI1
PRF1	9.69312146581739e-16	0.174906626563632	0.82	0.658	2.12192122008209e-11	RA_BT	PRF1
SH3BP1	1.37511344048636e-15	0.171896546455132	0.345	0.197	3.01026083256868e-11	RA_BT	SH3BP1
CASP4	1.45908238168811e-15	0.190234640332894	0.605	0.418	3.19407724175345e-11	RA_BT	CASP4
ITGB2	2.08311718191654e-15	0.142064492598054	0.873	0.767	4.5601518229335e-11	RA_BT	ITGB2
PRPF40A	2.13615736612216e-15	0.190157205506192	0.558	0.377	4.67626209017801e-11	RA_BT	PRPF40A
CYBA	2.92188118208924e-15	0.0621380592227205	0.994	0.984	6.39629009571155e-11	RA_BT	CYBA
PARP12	3.91270953109246e-15	0.128904484655913	0.172	0.074	8.5653124345145e-11	RA_BT	PARP12
OAS2	4.80191996545777e-15	0.153958749109845	0.257	0.135	1.05118829963836e-10	RA_BT	OAS2
ADAR	4.95669008637547e-15	0.189885542855924	0.571	0.396	1.08506902680845e-10	RA_BT	ADAR
BTN3A3	6.5932600090554e-15	0.15277087153351	0.272	0.147	1.44333054858232e-10	RA_BT	BTN3A3
OAS3	6.91221039337717e-15	0.117857265189747	0.118	0.04	1.5131519772142e-10	RA_BT	OAS3
CYBC1	7.51681458553525e-15	0.177448210732409	0.431	0.272	1.64550588091952e-10	RA_BT	CYBC1
DENND2D	8.43154999761636e-15	0.186995937487732	0.455	0.298	1.8457506099782e-10	RA_BT	DENND2D
NKG7	9.66187808549501e-15	0.0620949753825912	0.99	0.986	2.11508173169571e-10	RA_BT	NKG7
LINC00672	1.01850710339044e-14	0.127847561907403	0.143	0.057	2.22961390003201e-10	RA_BT	LINC00672
HSPA1A	1.05952839903406e-14	0.174015626128881	0.42	0.261	2.31941361832545e-10	RA_BT	HSPA1A
FCMR	1.30920649886984e-14	0.148233418064514	0.248	0.127	2.86598394667597e-10	RA_BT	FCMR
PRKCB	1.34904961030346e-14	0.172581630716414	0.362	0.219	2.95320450191531e-10	RA_BT	PRKCB
SYNRG	1.37455217843426e-14	0.181275158550054	0.462	0.306	3.00903217381043e-10	RA_BT	SYNRG
RSAD2	1.3793505587804e-14	0.114184100141855	0.115	0.038	3.01953630822617e-10	RA_BT	RSAD2
APOL3	1.65882347685198e-14	0.134591509571963	0.191	0.09	3.63133047317667e-10	RA_BT	APOL3
FGR	2.38976464450527e-14	0.12751274842773	0.186	0.084	5.23143378328648e-10	RA_BT	FGR
DNAJA1	2.63831984849889e-14	0.181980537948279	0.614	0.438	5.77554598034893e-10	RA_BT	DNAJA1
OGA	2.73539644449075e-14	0.18260768103938	0.551	0.383	5.98805635663469e-10	RA_BT	OGA
UTRN	2.88142073980964e-14	0.181360195176821	0.451	0.295	6.30771814151728e-10	RA_BT	UTRN
ACAA1	2.88498019951664e-14	0.14942458546973	0.274	0.151	6.31551015476188e-10	RA_BT	ACAA1
TRIM56	2.9773510458576e-14	0.186179229529918	0.471	0.317	6.51771917448688e-10	RA_BT	TRIM56
EPRS	3.19840097304792e-14	0.156853497039248	0.292	0.166	7.0016195700992e-10	RA_BT	EPRS
LIMD2	3.42644213469313e-14	0.147383398070201	0.833	0.716	7.50082447705672e-10	RA_BT	LIMD2
NKTR	3.64596494980667e-14	0.179499229267415	0.716	0.55	7.98138187162177e-10	RA_BT	NKTR
COTL1	3.90199883669004e-14	0.0979358490441731	0.949	0.902	8.54186565339816e-10	RA_BT	COTL1
ADRB2	3.96467977650889e-14	0.126110943539968	0.181	0.083	8.6790804987556e-10	RA_BT	ADRB2
VASP	4.14216686244917e-14	0.171975863799179	0.467	0.302	9.06761747858747e-10	RA_BT	VASP
IDH2	5.86356678283692e-14	0.183274795790803	0.591	0.414	1.28359340443083e-09	RA_BT	IDH2
IFIT3	5.93517109678602e-14	0.104877454514318	0.099	0.03	1.29926830479743e-09	RA_BT	IFIT3
NSD3	5.96960266597704e-14	0.185064661182831	0.553	0.374	1.30680571960903e-09	RA_BT	NSD3
MT1X	6.11178364314317e-14	0.170250605036873	0.41	0.259	1.33793055732047e-09	RA_BT	MT1X
CCM2	6.34352536876841e-14	0.172805704156173	0.431	0.272	1.38866113847709e-09	RA_BT	CCM2
BST2	7.63946837714114e-14	0.183914985125522	0.607	0.433	1.67235602243997e-09	RA_BT	BST2
NPIPB5	7.88791247564383e-14	0.140024224107081	0.231	0.122	1.72674292004319e-09	RA_BT	NPIPB5
PIM3	8.00663789356315e-14	0.162596003686397	0.359	0.218	1.75273310127991e-09	RA_BT	PIM3
ITGB7	8.35814801046557e-14	0.17057054162865	0.461	0.303	1.82968218097102e-09	RA_BT	ITGB7
PLCB2	8.87534122685292e-14	0.120480053017171	0.15	0.064	1.94290094797037e-09	RA_BT	PLCB2
GOLGA4	8.97217509885475e-14	0.179681280248651	0.52	0.363	1.96409885089029e-09	RA_BT	GOLGA4
TNFRSF14	1.03355590084984e-13	0.171139043516005	0.447	0.293	2.26255722255039e-09	RA_BT	TNFRSF14
PRPF38B	1.10301816879134e-13	0.177943939442167	0.718	0.553	2.41461707330113e-09	RA_BT	PRPF38B
NMI	1.36480693111992e-13	0.162689369480485	0.385	0.241	2.98769885291463e-09	RA_BT	NMI
CTSL	1.36891408448578e-13	0.139705825443008	0.23	0.119	2.99668982234781e-09	RA_BT	CTSL
CHMP7	1.68401547730758e-13	0.127232521985977	0.173	0.081	3.68647828137402e-09	RA_BT	CHMP7
UNC13D	2.42395638707205e-13	0.134916437470076	0.224	0.117	5.30628292693944e-09	RA_BT	UNC13D
GRK6	3.52197590504605e-13	0.168938377323588	0.456	0.303	7.70995745373631e-09	RA_BT	GRK6
NIN	3.53386362750172e-13	0.16680804027866	0.409	0.267	7.73598086696401e-09	RA_BT	NIN
RSRP1	3.67395612719346e-13	0.17118627244642	0.771	0.599	8.0426573580392e-09	RA_BT	RSRP1
BAZ1A	3.970600392341e-13	0.17583900020163	0.478	0.329	8.69204131887368e-09	RA_BT	BAZ1A
TRIM21	4.73570138011168e-13	0.120383399162283	0.184	0.089	1.03669238912025e-08	RA_BT	TRIM21
KMT2A	4.89907854267664e-13	0.177097921161709	0.683	0.513	1.07245728377734e-08	RA_BT	KMT2A
MED15	5.39923495861314e-13	0.14813857651734	0.299	0.178	1.18194652479e-08	RA_BT	MED15
PIK3CD	6.0627205169425e-13	0.148283789550428	0.295	0.171	1.32719014836388e-08	RA_BT	PIK3CD
CEP78	7.50318467411539e-13	0.155146743240884	0.25	0.142	1.6425221570106e-08	RA_BT	CEP78
HELB	8.70201549619054e-13	0.145240757595644	0.275	0.157	1.90495821227107e-08	RA_BT	HELB
SAMD1	9.27921000965807e-13	0.126818672684467	0.19	0.096	2.03131186321425e-08	RA_BT	SAMD1
DIDO1	9.27972165727255e-13	0.142237695911884	0.266	0.152	2.03142386799353e-08	RA_BT	DIDO1
SH2D3C	1.01541571294678e-12	0.11425152266597	0.146	0.064	2.22284653721179e-08	RA_BT	SH2D3C
TRIM14	1.05378976393526e-12	0.137974356210592	0.273	0.155	2.30685117223068e-08	RA_BT	TRIM14
KIF5B	1.18010347039451e-12	0.168087105457936	0.5	0.338	2.58336450704063e-08	RA_BT	KIF5B
ARHGAP45	1.28621493033137e-12	0.171688559650407	0.565	0.4	2.8156531039884e-08	RA_BT	ARHGAP45
GBP3	1.46941237520976e-12	0.154443564990233	0.345	0.214	3.21669063057169e-08	RA_BT	GBP3
NLRC5	1.62680946453995e-12	0.16347545977356	0.425	0.277	3.5612485988244e-08	RA_BT	NLRC5
HLA-DPA1	1.74077032078703e-12	0.096018409259149	0.953	0.902	3.81072030923489e-08	RA_BT	HLA-DPA1
KDM5A	1.83157677075212e-12	0.168634102490087	0.505	0.35	4.00950470885346e-08	RA_BT	KDM5A
CSK	1.86926185948779e-12	0.168674822877658	0.634	0.476	4.09200113660472e-08	RA_BT	CSK
NBPF19	2.05214500894534e-12	0.127574049562096	0.206	0.108	4.49235063908225e-08	RA_BT	NBPF19
TNFRSF1A	2.29361396624589e-12	0.144775623116953	0.334	0.199	5.02095033350888e-08	RA_BT	TNFRSF1A
RPS6KA1	2.29934364770675e-12	0.126901171473735	0.221	0.118	5.03349317919484e-08	RA_BT	RPS6KA1
IFI16	2.62718431946796e-12	0.155413928783754	0.736	0.602	5.75116919374732e-08	RA_BT	IFI16
APBB1IP	2.79935734442929e-12	0.170753846219495	0.689	0.514	6.12807316269015e-08	RA_BT	APBB1IP
ARPC5L	3.09262979213979e-12	0.166637949366797	0.664	0.498	6.77007587797322e-08	RA_BT	ARPC5L
USP18	3.29779550170794e-12	0.0910618964075081	0.091	0.029	7.21920413278886e-08	RA_BT	USP18
CYFIP2	3.33659530493768e-12	0.152783708639155	0.408	0.262	7.30414078203908e-08	RA_BT	CYFIP2
CHI3L2	3.46037243557983e-12	0.123277366499724	0.172	0.083	7.57510129872781e-08	RA_BT	CHI3L2
STK10	3.53095694877461e-12	0.165713009399553	0.552	0.386	7.7296178565625e-08	RA_BT	STK10
SBNO2	3.61244383826112e-12	0.125965805366673	0.209	0.111	7.90800080633743e-08	RA_BT	SBNO2
DGKZ	3.66730815224769e-12	0.169955659414251	0.558	0.395	8.02810427608542e-08	RA_BT	DGKZ
ACAP1	3.67020479301523e-12	0.141570463350084	0.845	0.717	8.03444531238963e-08	RA_BT	ACAP1
ACSF3	3.76683482105921e-12	0.114911713251505	0.179	0.089	8.24597810678072e-08	RA_BT	ACSF3
GIMAP7	3.97849743685636e-12	0.0960174300996055	0.954	0.898	8.70932873902225e-08	RA_BT	GIMAP7
DDX5	4.08330987101855e-12	0.103227522256125	0.98	0.911	8.9387736386467e-08	RA_BT	DDX5
TCIRG1	4.50891612689399e-12	0.145041954269172	0.301	0.183	9.87046829338364e-08	RA_BT	TCIRG1
BAZ1B	4.9411749519693e-12	0.143036590931778	0.338	0.214	1.0816726087356e-07	RA_BT	BAZ1B
TAP2	5.24389975062926e-12	0.132609468544083	0.267	0.154	1.14794209441025e-07	RA_BT	TAP2
APOL6	5.39226858929434e-12	0.157541278542731	0.389	0.251	1.18042151688242e-07	RA_BT	APOL6
ERAP2	5.46578851838312e-12	0.144782158139011	0.318	0.193	1.19651576455925e-07	RA_BT	ERAP2
TRIM38	5.6643293479297e-12	0.156335907562872	0.442	0.294	1.23997833755529e-07	RA_BT	TRIM38
DGKA	5.90429687875749e-12	0.131854452040691	0.239	0.134	1.2925096297288e-07	RA_BT	DGKA
TNIP1	6.14602968953929e-12	0.134184510310674	0.26	0.15	1.34542735933705e-07	RA_BT	TNIP1
PNN	6.47539126536635e-12	0.163882062662698	0.647	0.495	1.41752790190135e-07	RA_BT	PNN
AOAH	6.5648228193689e-12	0.152352400420851	0.383	0.25	1.43710536338805e-07	RA_BT	AOAH
KLRG1	6.57497345318953e-12	0.166182403879203	0.587	0.435	1.43932743863772e-07	RA_BT	KLRG1
HSP90AA1	6.88084208398655e-12	0.0998236526249134	0.948	0.883	1.5062851406055e-07	RA_BT	HSP90AA1
BTG2	7.2698254379045e-12	0.147780274019024	0.329	0.202	1.59143748661167e-07	RA_BT	BTG2
PLCG2	7.29139263388703e-12	0.100059031678316	0.112	0.044	1.59615876148421e-07	RA_BT	PLCG2
IRF2	7.73271575650266e-12	0.154422495994819	0.432	0.287	1.692768806256e-07	RA_BT	IRF2
TPP2	7.78076182829714e-12	0.121051167092158	0.196	0.102	1.70328657183253e-07	RA_BT	TPP2
LYSMD2	8.34460303061019e-12	0.145639010730476	0.394	0.248	1.82671704943088e-07	RA_BT	LYSMD2
TRANK1	8.49323368322245e-12	0.137128184806805	0.274	0.162	1.85925378559423e-07	RA_BT	TRANK1
BSDC1	8.9551873659562e-12	0.133745224857625	0.25	0.144	1.96038006628147e-07	RA_BT	BSDC1
CDC25B	9.40003696393276e-12	0.135419258034176	0.291	0.169	2.05776209177452e-07	RA_BT	CDC25B
MCL1	9.43853954914413e-12	0.157688017428786	0.807	0.64	2.06619069270314e-07	RA_BT	MCL1
CD84	1.00985247551281e-11	0.161785004355736	0.7	0.553	2.2106680541451e-07	RA_BT	CD84
STAT3	1.05040014698714e-11	0.156726745979456	0.484	0.338	2.29943096176955e-07	RA_BT	STAT3
BDP1	1.20553916559954e-11	0.156008337296881	0.439	0.301	2.63904578741396e-07	RA_BT	BDP1
HDAC1	1.22279555650347e-11	0.154254241275071	0.434	0.289	2.67682175274175e-07	RA_BT	HDAC1
IKZF2	1.2246342787896e-11	0.115449763495985	0.13	0.056	2.68084689969831e-07	RA_BT	IKZF2
MYO1G	1.27741124471992e-11	0.166352433552457	0.628	0.471	2.79638095581639e-07	RA_BT	MYO1G
WDR1	1.32422304184722e-11	0.165864305007041	0.498	0.351	2.89885666090775e-07	RA_BT	WDR1
ARID4A	1.42282760859378e-11	0.146427259332787	0.357	0.225	3.11471191797263e-07	RA_BT	ARID4A
SIT1	1.42566154381423e-11	0.162045778474205	0.497	0.352	3.12091568556373e-07	RA_BT	SIT1
MAP4K1	1.47323028007042e-11	0.122565415769719	0.241	0.135	3.22504840610215e-07	RA_BT	MAP4K1
ADAP1	1.47994053431461e-11	0.0982728068130516	0.145	0.065	3.23973782366811e-07	RA_BT	ADAP1
ADD3	1.52669235973487e-11	0.146318078336388	0.342	0.215	3.3420822446956e-07	RA_BT	ADD3
C19orf66	1.54637082830808e-11	0.155476101515422	0.456	0.308	3.38516038024923e-07	RA_BT	C19orf66
RASGEF1A	1.5757181897332e-11	0.0929065203155196	0.114	0.045	3.44940468914494e-07	RA_BT	RASGEF1A
IKZF1	1.60371408974524e-11	0.163791656597874	0.714	0.55	3.51069051386132e-07	RA_BT	IKZF1
JPT1	1.65766193447208e-11	0.159528474493763	0.681	0.532	3.62878774075282e-07	RA_BT	JPT1
HSPA5	1.6769386636985e-11	0.160763165174261	0.455	0.308	3.67098642870238e-07	RA_BT	HSPA5
BIN2	1.97359368680796e-11	0.164237025538625	0.571	0.42	4.3203939397913e-07	RA_BT	BIN2
ARID1A	2.03629289408056e-11	0.148034730186602	0.39	0.256	4.45764877443175e-07	RA_BT	ARID1A
EIF4B	2.05545036471412e-11	0.160045849666315	0.487	0.338	4.49958639339567e-07	RA_BT	EIF4B
NOL8	2.12798451464358e-11	0.128381932931928	0.236	0.135	4.65837090100626e-07	RA_BT	NOL8
SNRNP200	2.2078335476342e-11	0.153478283579798	0.435	0.295	4.83316841912602e-07	RA_BT	SNRNP200
HNRNPF	2.21963727011314e-11	0.154786712224164	0.773	0.619	4.85900794800468e-07	RA_BT	HNRNPF
CABIN1	2.29417990638678e-11	0.138157185842844	0.295	0.181	5.02218923307129e-07	RA_BT	CABIN1
CAT	2.42311162272525e-11	0.109915597777799	0.194	0.102	5.30443365330785e-07	RA_BT	CAT
ANKFY1	2.61056390922049e-11	0.106307168452865	0.157	0.076	5.71478545367458e-07	RA_BT	ANKFY1
LASP1	2.64846408990994e-11	0.151243706468648	0.41	0.272	5.79775273922185e-07	RA_BT	LASP1
TTN	2.64960275775021e-11	0.145177157343852	0.249	0.148	5.80024539699099e-07	RA_BT	TTN
EPB41	2.71667881218672e-11	0.160870846997244	0.485	0.34	5.94708158775795e-07	RA_BT	EPB41
BAK1	2.84417856869933e-11	0.11617353513599	0.201	0.108	6.22619130473971e-07	RA_BT	BAK1
AC245297.3	3.31101026501827e-11	0.157331274200638	0.554	0.405	7.24813257115149e-07	RA_BT	AC245297.3
RRP1B	3.43420579629084e-11	0.130182233733818	0.259	0.153	7.51781990866029e-07	RA_BT	RRP1B
ZBP1	3.44797688385943e-11	0.134901484441388	0.294	0.178	7.54796619645668e-07	RA_BT	ZBP1
GPR68	3.64209081388058e-11	0.0960111157518117	0.127	0.055	7.97290100066597e-07	RA_BT	GPR68
GOLGB1	4.3177714207445e-11	0.162466542594843	0.5	0.36	9.45203341715179e-07	RA_BT	GOLGB1
PRRC2C	4.45603910620428e-11	0.147777183967838	0.818	0.674	9.75471520739179e-07	RA_BT	PRRC2C
TRIM25	4.50271599209464e-11	0.109394207738204	0.146	0.071	9.85689557829439e-07	RA_BT	TRIM25
MX2	4.60905828759193e-11	0.123576685653964	0.231	0.132	1.00896894973675e-06	RA_BT	MX2
IL16	4.63032203075052e-11	0.154569693167979	0.418	0.276	1.0136237957516e-06	RA_BT	IL16
CCDC85B	5.18983965406084e-11	0.160784828710905	0.55	0.383	1.13610779867046e-06	RA_BT	CCDC85B
LAG3	5.79678910854706e-11	0.159531143427276	0.611	0.454	1.26897510375204e-06	RA_BT	LAG3
ZFR	5.82737929558217e-11	0.127705281421443	0.265	0.158	1.27567160159589e-06	RA_BT	ZFR
UBE2L6	6.04238548751354e-11	0.154064204859287	0.476	0.324	1.32273860707159e-06	RA_BT	UBE2L6
DOK2	6.30817558452466e-11	0.160763994273471	0.519	0.371	1.38092271720829e-06	RA_BT	DOK2
MATK	6.5253393599792e-11	0.156703739381889	0.516	0.369	1.42846203929305e-06	RA_BT	MATK
VAV1	6.64734984984724e-11	0.115042450365607	0.208	0.114	1.45517135563006e-06	RA_BT	VAV1
CTSC	6.67505628633828e-11	0.137581472980876	0.813	0.689	1.46123657164231e-06	RA_BT	CTSC
SNX18	6.80208155380863e-11	0.101286545137944	0.149	0.071	1.48904367294425e-06	RA_BT	SNX18
EIF3A	7.26145663419102e-11	0.158106338025244	0.559	0.404	1.58960547179076e-06	RA_BT	EIF3A
FBXW5	7.80307303122529e-11	0.15152171320492	0.46	0.311	1.70817071726553e-06	RA_BT	FBXW5
