p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RPL6	1.33546634374345e-96	0.0517921858577608	0.936	0.981	2.92346937308879e-92	OA_BT	RPL6
RPL29	9.16031403607379e-95	0.0441797998170965	0.935	0.983	2.00528434563691e-90	OA_BT	RPL29
SOCS1	1.20975540931395e-94	0.411077927370286	0.442	0.342	2.64827556652917e-90	OA_BT	SOCS1
LSP1	6.62610176892143e-94	0.172821972440987	0.695	0.778	1.45051993823459e-89	OA_BT	LSP1
RPLP2	6.51357406788966e-92	0.0483523191533264	0.949	0.988	1.42588649920173e-87	OA_BT	RPLP2
UBA52	5.83504812310122e-89	0.0320220304324363	0.901	0.976	1.27735038462809e-84	OA_BT	UBA52
RPS29	1.15045895658052e-88	0.0560309493587212	0.969	0.989	2.51846970185043e-84	OA_BT	RPS29
RPS26	1.83943344505099e-88	0.0836418466249689	0.889	0.941	4.02670375456112e-84	OA_BT	RPS26
HLA-DRA	3.94499331542552e-87	0.19247340799379	0.827	0.805	8.635984866798e-83	OA_BT	HLA-DRA
FTL	2.26480893061502e-84	0.0583140299920546	0.943	0.991	4.95789323000933e-80	OA_BT	FTL
MYL12A	4.56786782361243e-84	0.0883465427360306	0.834	0.907	9.99951945266997e-80	OA_BT	MYL12A
FCER1A	1.12682854674549e-83	0.144332036665433	0.06	0.002	2.46674037168056e-79	OA_BT	FCER1A
DDX3Y	1.56989228682538e-82	0.136674883812787	0.053	0	3.43665120508944e-78	OA_BT	DDX3Y
RPS2	1.11144469751493e-79	0.0421190694701368	0.963	0.99	2.43306358732994e-75	OA_BT	RPS2
RPS13	1.12965466459725e-79	0.0365457240516309	0.92	0.981	2.47292702626984e-75	OA_BT	RPS13
RPS12	6.11141589815179e-79	0.0587288403663049	0.977	0.99	1.33785005426441e-74	OA_BT	RPS12
RPS9	2.13205124499694e-76	0.0397826682957838	0.911	0.971	4.6672733804228e-72	OA_BT	RPS9
RPL14	7.61163930350956e-75	0.0330802485991057	0.945	0.988	1.66626395993128e-70	OA_BT	RPL14
ACTG1	1.37187701916635e-74	0.109454193425677	0.866	0.915	3.00317598265705e-70	OA_BT	ACTG1
RPL7A	1.78533974267328e-73	0.0403633318295089	0.952	0.983	3.90828723068609e-69	OA_BT	RPL7A
ALOX5AP	1.5118092950835e-71	0.236746289108525	0.62	0.612	3.3095017278673e-67	OA_BT	ALOX5AP
RPS3A	1.67197475191575e-70	0.0514602009580645	0.965	0.986	3.66011992941878e-66	OA_BT	RPS3A
CORO1A	2.23458223224975e-70	0.0961432261978246	0.809	0.883	4.89172396461792e-66	OA_BT	CORO1A
UTY	1.29859671401721e-69	0.114803483745385	0.044	0	2.84275806665507e-65	OA_BT	UTY
RPL4	1.17568571677245e-61	0.0498449280502871	0.765	0.9	2.57369360258656e-57	OA_BT	RPL4
HINT1	2.29645847227257e-61	0.0448817596608737	0.774	0.9	5.02717724165188e-57	OA_BT	HINT1
ATP5MC2	1.31344639207658e-58	0.0748399895053731	0.718	0.846	2.87526549689484e-54	OA_BT	ATP5MC2
LTB	9.19209245272042e-56	0.280303387172425	0.569	0.531	2.01224095882503e-51	OA_BT	LTB
TTTY15	3.66106528943438e-55	0.0935748137884144	0.035	0	8.01443802510079e-51	OA_BT	TTTY15
TPT1	2.55765845979045e-54	0.0366988241496031	0.987	0.995	5.59897013432728e-50	OA_BT	TPT1
PRG4	9.11394354297564e-54	0.12326135369273	0.056	0.008	1.9951333809928e-49	OA_BT	PRG4
RPS27	1.50380477492311e-53	0.0514857753480227	0.989	0.992	3.29197903278419e-49	OA_BT	RPS27
NACA	9.07360668549838e-53	0.0132693858822679	0.891	0.971	1.98630323952245e-48	OA_BT	NACA
RPS15	1.76090136098427e-49	0.0171899068858403	0.957	0.991	3.85478916933067e-45	OA_BT	RPS15
CD3E	7.10191192275017e-49	0.0424217094073238	0.771	0.893	1.55467953900924e-44	OA_BT	CD3E
PFDN5	1.81900294670773e-48	0.012742953626216	0.804	0.938	3.9819793506379e-44	OA_BT	PFDN5
PTGDR	4.99444522055688e-47	0.175632856560124	0.093	0.03	1.09333400323211e-42	OA_BT	PTGDR
COX4I1	7.54639944145394e-47	0.0270430387070615	0.747	0.896	1.65198230172868e-42	OA_BT	COX4I1
MYL6	8.04251777585429e-46	0.0224898491659367	0.921	0.981	1.76058756631226e-41	OA_BT	MYL6
RPS18	5.74632229779322e-45	0.0353175788012998	0.97	0.991	1.25792741420991e-40	OA_BT	RPS18
USP9Y	1.39624700056931e-43	0.0738641002829667	0.028	0	3.05652430894629e-39	OA_BT	USP9Y
RPL5	1.05309163600658e-42	0.0196152846474493	0.904	0.969	2.30532290038201e-38	OA_BT	RPL5
C1orf162	1.28069158695398e-42	0.252433691130472	0.167	0.09	2.80356195300095e-38	OA_BT	C1orf162
XCL1	6.32591063007599e-42	0.177287801059254	0.092	0.032	1.38480509602994e-37	OA_BT	XCL1
HLA-DQA1	2.22393457375724e-41	0.271314430835965	0.389	0.338	4.86841517541198e-37	OA_BT	HLA-DQA1
MMP9	3.20782679366506e-41	0.0793266503841407	0.041	0.005	7.02225363401217e-37	OA_BT	MMP9
SRP14	5.28869808435098e-41	0.0116226211744692	0.808	0.935	1.15774889764527e-36	OA_BT	SRP14
TUBA4A	7.41860120329158e-41	0.24012415153578	0.459	0.48	1.62400598941256e-36	OA_BT	TUBA4A
CALM2	1.10350073278518e-40	0.0414282530723249	0.702	0.865	2.41567345414004e-36	OA_BT	CALM2
KDM5D	5.36344094667506e-40	0.0686397689065989	0.025	0	1.17411085763664e-35	OA_BT	KDM5D
H1FX	6.46546507899831e-39	0.240867109562116	0.484	0.495	1.41535496044352e-34	OA_BT	H1FX
RPS19	1.81171730463857e-38	0.0288885293290928	0.974	0.991	3.96603035158429e-34	OA_BT	RPS19
AES	1.65129852581023e-37	0.0440899926437874	0.71	0.86	3.61485760285118e-33	OA_BT	AES
EEF1D	1.29903293422045e-36	2.83037969373012e-05	0.821	0.948	2.84371299630198e-32	OA_BT	EEF1D
EEF1B2	2.64551152868172e-35	0.0390715940032342	0.729	0.867	5.79128928743715e-31	OA_BT	EEF1B2
GPX4	4.67118677566589e-35	0.220137069710507	0.46	0.491	1.02256949706102e-30	OA_BT	GPX4
SNHG25	6.42332437942319e-35	0.238383790320755	0.154	0.087	1.40612993989953e-30	OA_BT	SNHG25
CD40LG	1.26776356348909e-34	0.245555031071594	0.193	0.121	2.77526121683396e-30	OA_BT	CD40LG
DDIT4	3.41653809694782e-34	0.255838896283231	0.38	0.335	7.47914354802847e-30	OA_BT	DDIT4
CD52	4.10026576454569e-34	0.0418453313283556	0.804	0.905	8.97589178516696e-30	OA_BT	CD52
RPL3	4.7503710716556e-34	0.0140953489591711	0.929	0.98	1.03990373129613e-29	OA_BT	RPL3
CD1E	2.62848914198775e-33	0.0610008705900285	0.025	0.001	5.75402558072538e-29	OA_BT	CD1E
ATP5F1E	2.06731456631407e-32	0.0151424578124986	0.896	0.972	4.52555831711813e-28	OA_BT	ATP5F1E
RPLP0	3.0940456085273e-32	0.00986338486615557	0.771	0.914	6.77317524162711e-28	OA_BT	RPLP0
PPDPF	7.18482915913703e-30	0.101909696775222	0.594	0.724	1.57283095122669e-25	OA_BT	PPDPF
HTRA1	1.26664279452531e-29	0.0704657160342705	0.034	0.006	2.77280774149535e-25	OA_BT	HTRA1
TMEM273	2.07628915508627e-29	0.107861531620505	0.054	0.016	4.54520458939936e-25	OA_BT	TMEM273
GMFG	1.18155764131249e-28	0.0264353847929171	0.722	0.866	2.58654783259717e-24	OA_BT	GMFG
EIF3K	7.14540377020195e-27	0.0540226914003641	0.621	0.768	1.56420033933491e-22	OA_BT	EIF3K
TSC22D3	2.53003651864583e-26	0.0728735648142025	0.759	0.839	5.53850294296759e-22	OA_BT	TSC22D3
CD69	3.22453872174344e-26	0.248530646577545	0.384	0.375	7.05883771576857e-22	OA_BT	CD69
TSPO	1.3595213338623e-25	0.0739970353638915	0.599	0.744	2.97612815195796e-21	OA_BT	TSPO
PTGDS	1.34535043533455e-24	0.0556925882173244	0.022	0.002	2.94510663799086e-20	OA_BT	PTGDS
PLA2G2A	1.27759846082874e-23	0.0453978520555412	0.02	0.002	2.7967907906002e-19	OA_BT	PLA2G2A
RPS28	1.77119784036008e-23	0.0119936834754166	0.96	0.992	3.87732919233224e-19	OA_BT	RPS28
CD37	5.77288269323427e-23	0.0437245166449758	0.633	0.786	1.26374175037591e-18	OA_BT	CD37
HLA-DQB1	6.79321301777536e-23	0.17432257566331	0.47	0.489	1.4871022617212e-18	OA_BT	HLA-DQB1
CTSK	2.79785146926876e-22	0.0793919362210269	0.048	0.017	6.12477665137625e-18	OA_BT	CTSK
OXNAD1	3.42803234508084e-22	0.232412137062944	0.238	0.194	7.50430560661648e-18	OA_BT	OXNAD1
RNASE6	6.95769475605036e-22	0.144838132685235	0.088	0.045	1.52310895904699e-17	OA_BT	RNASE6
LIMD2	3.30720354221106e-21	0.0725138184448091	0.611	0.73	7.23979927425422e-17	OA_BT	LIMD2
IL7R	5.99067929825423e-21	0.183096508683931	0.526	0.463	1.31141960518083e-16	OA_BT	IL7R
HLA-DPA1	6.03204902884097e-21	0.0735367230321482	0.707	0.768	1.32047585290358e-16	OA_BT	HLA-DPA1
KLRF1	1.23628096801841e-20	0.0545500013130358	0.025	0.005	2.7063426670891e-16	OA_BT	KLRF1
ZFY	3.83398947950747e-20	0.032078230379006	0.012	0	8.39298636958979e-16	OA_BT	ZFY
RPL30	4.64017289017402e-20	0.0130847903680773	0.972	0.992	1.01578024738799e-15	OA_BT	RPL30
CCL4	5.20383547575111e-20	0.167817577928887	0.527	0.565	1.13917162399668e-15	OA_BT	CCL4
SKP1	5.53258029666385e-20	0.0159242576834524	0.644	0.82	1.21113715274268e-15	OA_BT	SKP1
CXCR4	6.11042651748904e-20	0.0770288930361278	0.715	0.767	1.33763346894353e-15	OA_BT	CXCR4
KIR2DL3	1.71791923615022e-19	0.0371109052332388	0.016	0.001	3.76069699985645e-15	OA_BT	KIR2DL3
DHRS3	1.93016595745296e-19	0.13327660730355	0.087	0.046	4.22532629746028e-15	OA_BT	DHRS3
B2M	3.1691573590533e-19	0.0221727460990526	1	1	6.93760237470358e-15	OA_BT	B2M
APOE	6.06909978834997e-19	0.168334430490722	0.135	0.089	1.32858663466769e-14	OA_BT	APOE
GSTK1	3.64771690805002e-18	0.0893001197676866	0.543	0.677	7.9852170834123e-14	OA_BT	GSTK1
AL034397.3	4.05250084143614e-18	0.0608557545503405	0.027	0.007	8.87132959198786e-14	OA_BT	AL034397.3
PLD4	5.50821866691302e-18	0.0352930392001662	0.015	0.001	1.20580414837393e-13	OA_BT	PLD4
CLEC10A	1.00451051388634e-17	0.0720398941511894	0.039	0.013	2.19897396594859e-13	OA_BT	CLEC10A
RPL41	9.23997707069919e-17	0.0154364553669719	0.991	0.996	2.02272338054676e-12	OA_BT	RPL41
C9orf16	2.13478533509759e-16	0.109060670527218	0.502	0.61	4.67325857706214e-12	OA_BT	C9orf16
MGP	4.75795983794161e-16	0.0467482234809992	0.019	0.004	1.0415649881238e-11	OA_BT	MGP
AKR1C3	4.24386684007077e-15	0.0611569715021981	0.029	0.009	9.29024889959892e-11	OA_BT	AKR1C3
PKIB	2.21451107643442e-14	0.0447153585457505	0.021	0.005	4.84778619742259e-10	OA_BT	PKIB
HMGB2	3.36556770740689e-14	0.109122502388871	0.517	0.621	7.36756426828442e-10	OA_BT	HMGB2
JDP2	1.53262041059821e-13	0.0448500816965426	0.024	0.007	3.35505934084055e-09	OA_BT	JDP2
GUK1	2.11243216800823e-13	0.00981866167097944	0.619	0.795	4.62432525898682e-09	OA_BT	GUK1
JCHAIN	4.128003079108e-13	0.0268568612011249	0.01	0.001	9.03661154047531e-09	OA_BT	JCHAIN
CSN1S1	5.40157394516338e-13	0.021467244382197	0.008	0	1.18245855233571e-08	OA_BT	CSN1S1
FBLN5	1.20566456788401e-12	0.085638340987423	0.053	0.027	2.63932030555489e-08	OA_BT	FBLN5
HNRNPL	3.30826440119144e-12	0.00342014348930714	0.156	0.242	7.24212160064818e-08	OA_BT	HNRNPL
HLA-DPB1	5.13258041430091e-12	0.0469920275878817	0.718	0.789	1.12357317849461e-07	OA_BT	HLA-DPB1
EIF3E	6.01344370805325e-12	0.0661856956796676	0.531	0.676	1.31640296212994e-07	OA_BT	EIF3E
RPL17	7.56674949638988e-12	0.0600240247252204	0.545	0.684	1.65643713225471e-07	OA_BT	RPL17
VAMP2	9.25063788410457e-12	0.0580460917407741	0.536	0.689	2.02505713920933e-07	OA_BT	VAMP2
NCBP2-AS2	2.20574249421126e-11	0.00659245775751743	0.125	0.196	4.82859089407788e-07	OA_BT	NCBP2-AS2
CCL3L1	2.60512697123141e-11	0.116918473878385	0.086	0.056	5.70288345272269e-07	OA_BT	CCL3L1
AXL	4.40677823014951e-11	0.0311552459593965	0.016	0.004	9.64687822362028e-07	OA_BT	AXL
ISCA2	4.72863080502385e-11	0.00365703847435472	0.127	0.197	1.03514456952777e-06	OA_BT	ISCA2
MRPL23	6.85546557590658e-11	0.00266307645554253	0.151	0.232	1.50072996922171e-06	OA_BT	MRPL23
TRAPPC6A	7.79578078099763e-11	0.19127705583927	0.247	0.237	1.70657437076819e-06	OA_BT	TRAPPC6A
FUNDC2	8.76773892971343e-11	0.00176224499896099	0.136	0.208	1.91934572910357e-06	OA_BT	FUNDC2
LY6E	1.14720278640172e-10	0.0503773778637981	0.59	0.716	2.51134161971201e-06	OA_BT	LY6E
VPS51	1.19377288979873e-10	0.0025396886916757	0.177	0.269	2.6132882330584e-06	OA_BT	VPS51
MS4A6A	1.29419119113264e-10	0.142653894312801	0.11	0.08	2.83311393650847e-06	OA_BT	MS4A6A
GPR171	1.31173829767838e-10	0.176131143479276	0.373	0.411	2.87152630744774e-06	OA_BT	GPR171
NHLRC3	1.35877552726995e-10	0.00161924030071614	0.146	0.221	2.97449550674665e-06	OA_BT	NHLRC3
PRDM1	1.73466984885291e-10	0.160300190503448	0.361	0.367	3.79736576612391e-06	OA_BT	PRDM1
IL2	1.76529045652157e-10	0.0219270186537979	0.009	0.001	3.86439733837137e-06	OA_BT	IL2
GSTM4	1.84493920173353e-10	0.0406971739467712	0.02	0.007	4.03875640651488e-06	OA_BT	GSTM4
HPS1	2.14541193492624e-10	0.00275040390066839	0.106	0.164	4.69652126674703e-06	OA_BT	HPS1
CITED2	3.17442532565747e-10	0.00299150216207422	0.167	0.25	6.94913448039678e-06	OA_BT	CITED2
AC010889.1	3.34370432890305e-10	0.0153575400585661	0.006	0	7.31970314640166e-06	OA_BT	AC010889.1
SPARC	4.27655888226846e-10	0.0320253453394682	0.017	0.005	9.36181504917389e-06	OA_BT	SPARC
EGR1	4.82504661519284e-10	0.0793890973504684	0.051	0.028	1.05625095453187e-05	OA_BT	EGR1
STN1	5.02206203670645e-10	0.000185153750681899	0.095	0.148	1.09937960045541e-05	OA_BT	STN1
CITED4	9.20147744139299e-10	0.0888429925844901	0.061	0.037	2.01429542669534e-05	OA_BT	CITED4
STK16	1.01796379229292e-09	0.00451629983279891	0.084	0.132	2.22842453770844e-05	OA_BT	STK16
PTPMT1	1.04322909238664e-09	0.00485439693275946	0.111	0.169	2.28373280614359e-05	OA_BT	PTPMT1
FBXL15	1.43556588885147e-09	0.0085592633186134	0.121	0.184	3.14259728728475e-05	OA_BT	FBXL15
WDR61	1.96174447003552e-09	0.00239498922172821	0.086	0.134	4.29445481935476e-05	OA_BT	WDR61
RSU1	2.43945077501205e-09	0.0048471743950253	0.114	0.172	5.34020169157888e-05	OA_BT	RSU1
AKAP7	2.51745611318164e-09	0.0980292128967457	0.067	0.043	5.51096317736593e-05	OA_BT	AKAP7
TSEN15	2.75358194042705e-09	0.00568882224358769	0.109	0.164	6.02786622578885e-05	OA_BT	TSEN15
ATP5F1D	3.06966726856054e-09	0.0364490022565525	0.534	0.696	6.71980861760587e-05	OA_BT	ATP5F1D
SYPL1	4.01803930592364e-09	0.0104416838963803	0.16	0.237	8.79588984459744e-05	OA_BT	SYPL1
PALD1	4.04767330941679e-09	0.0157567981693349	0.007	0.001	8.86076164164429e-05	OA_BT	PALD1
AP003774.4	4.35359420967732e-09	0.0651198282422738	0.043	0.023	9.53045308440463e-05	OA_BT	AP003774.4
IL1R2	4.38339028986992e-09	0.0381623798633023	0.019	0.007	9.59567968355423e-05	OA_BT	IL1R2
ARL6IP4	4.59824895501842e-09	0.054412680549409	0.506	0.659	0.000100660267874308	OA_BT	ARL6IP4
TMEM60	6.81982035129972e-09	0.00232241320565874	0.076	0.119	0.000149292687310302	OA_BT	TMEM60
RAD51C	6.84715507444178e-09	0.00357252508678321	0.077	0.119	0.000149891071734605	OA_BT	RAD51C
ARFRP1	8.20431317919347e-09	0.0138613866829125	0.132	0.196	0.000179600619805724	OA_BT	ARFRP1
SNRPN	8.7878217996549e-09	0.00599057408399717	0.235	0.353	0.000192374207016246	OA_BT	SNRPN
SPON2	1.0022356105538e-08	0.101745165472198	0.073	0.049	0.000219399397506333	OA_BT	SPON2
CSRP1	1.01559912809205e-08	0.0053351385270349	0.09	0.137	0.000222324805130631	OA_BT	CSRP1
TMEM120A	1.11675136219691e-08	0.00402147123971328	0.079	0.122	0.000244468040698525	OA_BT	TMEM120A
CCL17	1.12177672164395e-08	0.0153947282920411	0.006	0	0.000245568142135077	OA_BT	CCL17
METTL26	1.23870170302413e-08	0.00124414159408825	0.23	0.341	0.000271164189809013	OA_BT	METTL26
P2RY13	1.34903327584416e-08	0.0204961193904434	0.009	0.002	0.000295316874415044	OA_BT	P2RY13
SVIP	1.7589603191972e-08	0.00990025313418863	0.167	0.244	0.00038505400347546	OA_BT	SVIP
ABTB1	1.88553877266756e-08	0.0233644974442864	0.162	0.241	0.000412763292724656	OA_BT	ABTB1
CHID1	1.93448434050502e-08	3.57500680685796e-05	0.061	0.097	0.000423477966979953	OA_BT	CHID1
PVT1	1.9471896666122e-08	0.000594996876550569	0.063	0.1	0.000426259289918076	OA_BT	PVT1
GPSM3	1.99423794817603e-08	0.0534820385161651	0.516	0.657	0.000436558629235215	OA_BT	GPSM3
GFER	2.06854197563042e-08	0.0131555000265614	0.092	0.139	0.000452824523885256	OA_BT	GFER
PPP6C	2.16110774720767e-08	0.0165402116257432	0.127	0.187	0.000473088096941231	OA_BT	PPP6C
ENHO	2.17906178929055e-08	0.0487838015689872	0.028	0.013	0.000477018416293594	OA_BT	ENHO
HLA-A	2.29412586219444e-08	0.000506912986717012	0.974	0.993	0.000502207092492985	OA_BT	HLA-A
MED30	2.92728086147579e-08	0.0140157089853314	0.097	0.145	0.000640811053385666	OA_BT	MED30
SELENOP	3.28317934727594e-08	0.0380318434357871	0.025	0.011	0.000718720790912177	OA_BT	SELENOP
MMP3	4.06326337392806e-08	0.0243365021337418	0.015	0.005	0.000889488985186591	OA_BT	MMP3
KIF22	4.32847006152287e-08	0.00483882554753448	0.106	0.156	0.000947545381167971	OA_BT	KIF22
TBX21	4.68604674811858e-08	0.00711054187002802	0.075	0.114	0.00102582249363064	OA_BT	TBX21
U2AF1L4	5.41558270825668e-08	0.0104400241840858	0.086	0.13	0.00118552521066447	OA_BT	U2AF1L4
TMED2	5.47279154985776e-08	0.0119494473835415	0.247	0.367	0.00119804879817936	OA_BT	TMED2
SLC25A39	5.59353076127762e-08	0.00969324011244471	0.131	0.191	0.00122447981895128	OA_BT	SLC25A39
GABARAP	5.78716050008661e-08	0.180341621669889	0.213	0.204	0.00126686730507396	OA_BT	GABARAP
ACP5	6.50647683012992e-08	0.0102362686857805	0.14	0.204	0.00142433284288374	OA_BT	ACP5
SNHG7	6.59136501153575e-08	0.0194832698241521	0.178	0.259	0.00144291571467529	OA_BT	SNHG7
GPAA1	7.35741887074208e-08	0.0199727388906051	0.127	0.186	0.00161061256499415	OA_BT	GPAA1
LTC4S	7.37819823282554e-08	0.0673962469934076	0.044	0.026	0.00161516137514784	OA_BT	LTC4S
LUM	1.10172950138534e-07	0.0149746790184329	0.007	0.001	0.00241179605148264	OA_BT	LUM
TACSTD2	1.19594548402184e-07	0.0304189652312134	0.015	0.005	0.0026180442590722	OA_BT	TACSTD2
LPAR2	1.39726659827931e-07	0.000687312407845503	0.065	0.1	0.00305875631029325	OA_BT	LPAR2
GPR150	1.4335962628326e-07	0.0249311455150241	0.011	0.003	0.00313828557896684	OA_BT	GPR150
CHCHD10	1.4365266588826e-07	0.00702976677407585	0.234	0.341	0.00314470050895989	OA_BT	CHCHD10
APRT	1.52044229390844e-07	0.0304522573641739	0.531	0.696	0.00332840022559498	OA_BT	APRT
SORBS3	1.53190431442015e-07	0.0700335526634118	0.046	0.028	0.00335349173469716	OA_BT	SORBS3
THOC3	1.56933307771382e-07	0.00213568297372757	0.061	0.094	0.00343542704042333	OA_BT	THOC3
IFI44	1.68152184480897e-07	0.0117191946751153	0.095	0.14	0.00368101947047132	OA_BT	IFI44
CUTA	1.68614114916858e-07	0.101666232680238	0.426	0.528	0.00369113158964493	OA_BT	CUTA
MAD1L1	1.79358336604535e-07	0.0134462670720744	0.163	0.234	0.00392633334660988	OA_BT	MAD1L1
FCGR2B	1.80396482663511e-07	0.0573746277791499	0.036	0.02	0.00394905940198692	OA_BT	FCGR2B
MRPL17	1.86393126132739e-07	0.0100934983726841	0.103	0.15	0.00408033192417179	OA_BT	MRPL17
LCNL1	2.03616366902688e-07	0.0153020379879508	0.006	0.001	0.00445736588786673	OA_BT	LCNL1
SPARCL1	2.15511218247298e-07	0.00913227770217628	0.004	0	0.00471775607865159	OA_BT	SPARCL1
CRTAC1	2.18599669812287e-07	0.0192924984033385	0.008	0.001	0.00478536537186077	OA_BT	CRTAC1
LINC00623	2.21865625061643e-07	0.0199180278140295	0.186	0.27	0.00485686039822442	OA_BT	LINC00623
RPUSD1	2.81018114875014e-07	0.00190902875202012	0.048	0.077	0.00615176755272893	OA_BT	RPUSD1
SELENOM	3.19528819050543e-07	0.00494665885196002	0.075	0.112	0.00699480537783544	OA_BT	SELENOM
APOC1	3.27751883765927e-07	0.074894329410651	0.068	0.046	0.0071748164875199	OA_BT	APOC1
FAM3A	3.47529824819797e-07	0.00186080827438082	0.055	0.086	0.00760777539513017	OA_BT	FAM3A
ACYP2	4.08730340754938e-07	0.00611725848615505	0.06	0.093	0.00894751588946635	OA_BT	ACYP2
IGFBP5	4.27493319241386e-07	0.0130972522891229	0.005	0	0.00935825625151319	OA_BT	IGFBP5
SIRPG	4.38257799287876e-07	0.00395272119678414	0.058	0.09	0.0095939014842109	OA_BT	SIRPG
ATP5MC1	4.42792053672155e-07	0.0178408589461109	0.212	0.306	0.00969316084693714	OA_BT	ATP5MC1
DGCR6L	5.07639975857226e-07	0.0272303534157168	0.168	0.241	0.0111127467114905	OA_BT	DGCR6L
NMT1	5.34385883046676e-07	0.0270101390714467	0.169	0.243	0.0116982413657748	OA_BT	NMT1
WDR18	5.6181616130525e-07	0.0100751421046581	0.079	0.117	0.0122987175871332	OA_BT	WDR18
