p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	8.39122108528655e-09	0.248964354976317	0.441	0.415	0.000183692220778008	OA_BT	LTB
SPARC	9.01688814344491e-09	0.0420143812699491	0.018	0.001	0.000197388698348153	OA_BT	SPARC
VAMP2	3.30730902285747e-08	0.0687038130350768	0.601	0.755	0.00072400301819373	OA_BT	VAMP2
RPS15	4.59676047997919e-08	0.00355968957783714	0.97	0.999	0.00100627683667224	OA_BT	RPS15
AKR1C3	5.4890061053603e-08	0.0499344873739442	0.018	0.001	0.00120159832652442	OA_BT	AKR1C3
H1FX	6.68403011228868e-08	0.20310338440353	0.497	0.535	0.00146320103188112	OA_BT	H1FX
PRDM1	1.06965750205379e-07	0.273485264521406	0.316	0.277	0.00234158723774595	OA_BT	PRDM1
NAPRT	1.50800831255238e-07	0.110043433476609	0.068	0.027	0.00330118099700841	OA_BT	NAPRT
HLA-DRA	2.08622094708273e-07	0.0408916896047935	0.898	0.956	0.00456694627525881	OA_BT	HLA-DRA
PLD4	2.74331931591895e-07	0.048295608132019	0.018	0.002	0.00600540031447818	OA_BT	PLD4
LUM	3.75920832844345e-07	0.023870270398918	0.011	0	0.00822928295179555	OA_BT	LUM
LIMD2	4.60335988723889e-07	0.0360369682300543	0.68	0.833	0.0100772151291546	OA_BT	LIMD2
C1orf162	5.34779116525564e-07	0.19019282530065	0.126	0.073	0.0117068496398611	OA_BT	C1orf162
SOCS1	7.33078535423488e-07	0.276253591663969	0.262	0.217	0.0160478222189556	OA_BT	SOCS1
CD37	7.47129987173403e-07	0.0323490801547377	0.644	0.822	0.016355422549213	OA_BT	CD37
RPS28	8.11427887040422e-07	0.013152438607086	0.967	0.997	0.0177629678752019	OA_BT	RPS28
CCR3	1.11134299425108e-06	0.0318934014291641	0.014	0.001	0.0243284094871503	OA_BT	CCR3
JDP2	1.55909015516055e-06	0.0579649543471673	0.027	0.006	0.0341300425866196	OA_BT	JDP2
RPL41	2.38149883847966e-06	0.0151285062485353	0.996	1	0.0521333910731583	OA_BT	RPL41
APOC1	2.91841793242414e-06	0.122172076383427	0.098	0.052	0.0638870869586969	OA_BT	APOC1
LEPROTL1	3.29014204920284e-06	0.102134704713867	0.557	0.689	0.0720244995990993	OA_BT	LEPROTL1
TMSB4X	4.67905557573918e-06	0.0157584939068225	1	1	0.102429205608506	OA_BT	TMSB4X
COL3A1	5.6469857310602e-06	0.0413305728587826	0.016	0.002	0.123618164638639	OA_BT	COL3A1
PALD1	6.09676323648522e-06	0.0316889037433756	0.014	0.001	0.133464244009898	OA_BT	PALD1
GPX4	6.88922986212321e-06	0.195177939871622	0.409	0.458	0.150812130911739	OA_BT	GPX4
ZFY	1.08995744341096e-05	0.0244365298140575	0.008	0	0.238602583937093	OA_BT	ZFY
CD27	1.23213421703343e-05	0.0926084207415894	0.578	0.664	0.269726501450789	OA_BT	CD27
PTGDS	2.05269251064766e-05	0.0426635203020193	0.016	0.002	0.449354917505878	OA_BT	PTGDS
LTC4S	2.21316826205907e-05	0.0737760677938741	0.035	0.012	0.484484664247352	OA_BT	LTC4S
ACTG1	2.24684071045153e-05	0.015674133833437	0.887	0.968	0.491855899924945	OA_BT	ACTG1
NSG1	2.41859120559648e-05	0.0582957963526461	0.025	0.007	0.529453800817126	OA_BT	NSG1
RNASE6	2.59137947097459e-05	0.139507856108565	0.075	0.039	0.567278879991048	OA_BT	RNASE6
HLA-DQA1	3.37610927999734e-05	0.147232207547839	0.473	0.562	0.739064082484217	OA_BT	HLA-DQA1
PKIB	3.82962059858486e-05	0.0473381021842941	0.021	0.005	0.838342245236213	OA_BT	PKIB
EGR2	4.78406312146685e-05	0.055637771542374	0.025	0.007	1	OA_BT	EGR2
AXL	5.86243572517748e-05	0.038889506392777	0.02	0.004	1	OA_BT	AXL
CSN1S1	5.95617642235835e-05	0.019674971669566	0.007	0	1	OA_BT	CSN1S1
MYO1B	5.95617642235835e-05	0.0145180769566606	0.007	0	1	OA_BT	MYO1B
SELENOP	6.4596016155865e-05	0.0647066233290436	0.041	0.016	1	OA_BT	SELENOP
CAVIN3	6.51244524470314e-05	0.0269392996005119	0.016	0.003	1	OA_BT	CAVIN3
AL034397.3	7.29862376035326e-05	0.0539055831811882	0.024	0.007	1	OA_BT	AL034397.3
EGR3	8.4886712892899e-05	0.0322632039329003	0.014	0.002	1	OA_BT	EGR3
IGFBP2	8.57564445264006e-05	0.0318473967613585	0.014	0.002	1	OA_BT	IGFBP2
CLEC10A	9.42847073634394e-05	0.0804856380365607	0.04	0.016	1	OA_BT	CLEC10A
ITM2C	9.582723550933e-05	0.211259502540721	0.32	0.307	1	OA_BT	ITM2C
P2RY13	0.000106550485333143	0.0304260615826761	0.013	0.002	1	OA_BT	P2RY13
IL1R2	0.000106742641392992	0.0315940009144065	0.013	0.002	1	OA_BT	IL1R2
RRM2	0.00013144693744949	0.0232470961414859	0.01	0.001	1	OA_BT	RRM2
GPX3	0.000132010240559022	0.0253638716548797	0.01	0.001	1	OA_BT	GPX3
CIRBP	0.000146136479929178	0.0476504783487823	0.559	0.739	1	OA_BT	CIRBP
MDGA1	0.000174468038096654	0.0342359440734197	0.016	0.003	1	OA_BT	MDGA1
KLRF1	0.000176295991131409	0.0293947820482905	0.016	0.003	1	OA_BT	KLRF1
AP003774.4	0.000184432139213113	0.0951302585888177	0.054	0.026	1	OA_BT	AP003774.4
GRASP	0.000246821228306281	0.0305643141356571	0.014	0.003	1	OA_BT	GRASP
TMEM204	0.000276094481157995	0.132378433409228	0.101	0.065	1	OA_BT	TMEM204
CLECL1	0.000326473739012889	0.045019256502344	0.021	0.006	1	OA_BT	CLECL1
LCNL1	0.000330637230478046	0.0178408062110081	0.006	0	1	OA_BT	LCNL1
ASIC1	0.000330637230478046	0.0150129597880481	0.006	0	1	OA_BT	ASIC1
RHEX	0.000330637230478046	0.0140786572829003	0.006	0	1	OA_BT	RHEX
CAVIN2	0.000330637230478046	0.0133812829522444	0.006	0	1	OA_BT	CAVIN2
VSTM4	0.000330637230478046	0.0129570508504857	0.006	0	1	OA_BT	VSTM4
EHD2	0.000330637230478046	0.0122812001979134	0.006	0	1	OA_BT	EHD2
CDC42EP5	0.000330637230478046	0.0117046788953932	0.006	0	1	OA_BT	CDC42EP5
STEAP1	0.000330637230478046	0.011367656224848	0.006	0	1	OA_BT	STEAP1
ATP6V0D2	0.000330637230478046	0.0113543785396978	0.006	0	1	OA_BT	ATP6V0D2
ATP1B1	0.000341652300465146	0.0588054174245979	0.03	0.011	1	OA_BT	ATP1B1
ALOX5AP	0.00040281883827454	0.0752282355327283	0.554	0.656	1	OA_BT	ALOX5AP
AC020656.2	0.000419862452196763	0.0329186737236848	0.016	0.004	1	OA_BT	AC020656.2
HLA-A	0.000421928994460863	0.00672657020103573	0.994	1	1	OA_BT	HLA-A
YPEL3	0.000457629010142441	0.0605845150545612	0.545	0.713	1	OA_BT	YPEL3
TSPAN15	0.000554668216662278	0.0235861408034948	0.01	0.001	1	OA_BT	TSPAN15
LAMP5	0.000583284324206991	0.0219003231306591	0.007	0	1	OA_BT	LAMP5
THBS4	0.000583284324206991	0.0197724684934634	0.007	0	1	OA_BT	THBS4
GNG11	0.000583284324206991	0.0177502015261512	0.007	0	1	OA_BT	GNG11
DERL3	0.000584675862288956	0.0178520910243309	0.007	0	1	OA_BT	DERL3
COL27A1	0.000584675862288956	0.0153281622022982	0.007	0	1	OA_BT	COL27A1
IGFBP5	0.000587468215163146	0.01444574748811	0.007	0	1	OA_BT	IGFBP5
HLA-DRB5	0.000685544746969994	0.164029900664679	0.156	0.121	1	OA_BT	HLA-DRB5
HMGB2	0.00076799873338898	0.0806354438780482	0.513	0.662	1	OA_BT	HMGB2
AC007448.3	0.000884759124640201	0.0321424072156191	0.013	0.003	1	OA_BT	AC007448.3
TMEM121	0.000887355853271975	0.0287579316106084	0.013	0.003	1	OA_BT	TMEM121
PNMA5	0.000891264195482375	0.0299839825274708	0.013	0.003	1	OA_BT	PNMA5
CLEC4A	0.000903370314901827	0.0302304201825443	0.016	0.004	1	OA_BT	CLEC4A
CD69	0.00100113222914289	0.172316254301886	0.378	0.416	1	OA_BT	CD69
RPS19	0.00112398671698373	0.000829036596213584	0.976	0.997	1	OA_BT	RPS19
GSTM4	0.00172646537101359	0.0466948451195287	0.021	0.007	1	OA_BT	GSTM4
TSPO	0.00177214126132326	0.0110784810778803	0.571	0.768	1	OA_BT	TSPO
NCF4	0.00184380892322165	0.0709982610457248	0.045	0.024	1	OA_BT	NCF4
AC010889.1	0.00188088626363877	0.0126043443713698	0.004	0	1	OA_BT	AC010889.1
GGT6	0.00188088626363877	0.0122250022340946	0.004	0	1	OA_BT	GGT6
THNSL2	0.00188088626363877	0.0121585480185829	0.004	0	1	OA_BT	THNSL2
DGKG	0.00188088626363877	0.0119868090334608	0.004	0	1	OA_BT	DGKG
CRIP3	0.00188088626363877	0.0113390949047346	0.004	0	1	OA_BT	CRIP3
LINC01424	0.00188088626363877	0.0108036153006636	0.004	0	1	OA_BT	LINC01424
DPT	0.00188088626363877	0.0104658203174278	0.004	0	1	OA_BT	DPT
FAM239A	0.00188088626363877	0.00997430192792386	0.004	0	1	OA_BT	FAM239A
KIR2DL1	0.00188088626363877	0.00950868168455121	0.004	0	1	OA_BT	KIR2DL1
FAP	0.00188088626363877	0.0092070253648492	0.004	0	1	OA_BT	FAP
HSPB7	0.00188088626363877	0.00919880372426408	0.004	0	1	OA_BT	HSPB7
SPARCL1	0.00188088626363877	0.00902706403280826	0.004	0	1	OA_BT	SPARCL1
SIGLEC15	0.00188088626363877	0.00772151533144316	0.004	0	1	OA_BT	SIGLEC15
KXD1	0.00202114226294688	0.00904233107290026	0.137	0.216	1	OA_BT	KXD1
RAB13	0.0021730186709571	0.0578927670010706	0.04	0.02	1	OA_BT	RAB13
BTK	0.00219421370648664	0.0322945041950838	0.017	0.005	1	OA_BT	BTK
CCR6	0.0021989622644285	0.033472917790729	0.017	0.005	1	OA_BT	CCR6
GCNT4	0.00236691144926603	0.019857211519097	0.008	0.001	1	OA_BT	GCNT4
AC027449.1	0.00237105602437138	0.0195686763011556	0.008	0.001	1	OA_BT	AC027449.1
HERPUD1	0.00243458784371905	0.124081097141312	0.449	0.561	1	OA_BT	HERPUD1
AC012645.3	0.00261858325884363	0.0603266334797211	0.035	0.017	1	OA_BT	AC012645.3
TRBC2	0.00282971794986796	0.00352771036194888	0.715	0.862	1	OA_BT	TRBC2
KIR2DL3	0.00294402018645299	0.0148336296894174	0.007	0.001	1	OA_BT	KIR2DL3
JCHAIN	0.00304095568973571	0.0161187119099631	0.006	0	1	OA_BT	JCHAIN
CPA5	0.00304095568973571	0.0149492220080444	0.006	0	1	OA_BT	CPA5
CRTAC1	0.00304095568973571	0.0145369063271194	0.006	0	1	OA_BT	CRTAC1
UTF1	0.00304095568973571	0.0137798933520722	0.006	0	1	OA_BT	UTF1
CDC20	0.00304095568973571	0.0113248301733225	0.006	0	1	OA_BT	CDC20
C2orf40	0.00304095568973571	0.0111816141833284	0.006	0	1	OA_BT	C2orf40
GNG7	0.00304794418308274	0.0115384173526485	0.006	0	1	OA_BT	GNG7
IGKC	0.00317300295469917	0.0781077461333089	0.037	0.018	1	OA_BT	IGKC
PTPMT1	0.00320890711595182	0.00143548987930137	0.108	0.169	1	OA_BT	PTPMT1
GPAA1	0.00334604980295555	0.00453574565315729	0.122	0.189	1	OA_BT	GPAA1
TP53TG1	0.00355616678989955	0.00439870741128762	0.086	0.139	1	OA_BT	TP53TG1
RABAC1	0.00372785466471532	0.0224792638646356	0.585	0.761	1	OA_BT	RABAC1
MMP3	0.00384526189155823	0.0304938745210205	0.017	0.006	1	OA_BT	MMP3
CEMIP2	0.00401602706335609	0.213519108841191	0.239	0.237	1	OA_BT	CEMIP2
ZNF683	0.00406512712210657	0.0793458294918369	0.048	0.027	1	OA_BT	ZNF683
VSIR	0.00432885295239423	0.00819334824690277	0.156	0.238	1	OA_BT	VSIR
TNFSF8	0.00436300353692597	0.117817923656527	0.071	0.047	1	OA_BT	TNFSF8
CNIH1	0.00440953019670767	0.0125295772691771	0.137	0.212	1	OA_BT	CNIH1
PPIC	0.00461793717919752	0.0208680981047482	0.01	0.002	1	OA_BT	PPIC
CRTC2	0.00483263295016871	0.00150559015590832	0.057	0.095	1	OA_BT	CRTC2
B4GALT5	0.00500007049696178	0.00271775336676378	0.052	0.09	1	OA_BT	B4GALT5
OXA1L	0.00560462321702736	0.00143283504098418	0.12	0.184	1	OA_BT	OXA1L
ZSCAN16-AS1	0.00598863134370189	0.00385560321973849	0.062	0.103	1	OA_BT	ZSCAN16-AS1
GSN	0.00604564568768138	0.108850648432255	0.085	0.06	1	OA_BT	GSN
HIGD1A	0.00605906711618902	0.0220025670021586	0.137	0.209	1	OA_BT	HIGD1A
RCAN3	0.00606368865792127	0.00965633009875899	0.147	0.222	1	OA_BT	RCAN3
WASHC1	0.00625020884725309	0.00864918349720753	0.079	0.126	1	OA_BT	WASHC1
SLC16A11	0.00645718260512303	0.0278304815911854	0.017	0.006	1	OA_BT	SLC16A11
TUBA4A	0.00646132110318654	0.124943749489424	0.416	0.519	1	OA_BT	TUBA4A
SMIM3	0.00656971993565057	0.0374830715287672	0.018	0.007	1	OA_BT	SMIM3
RNF144B	0.00676207992402868	0.0185751810969183	0.008	0.002	1	OA_BT	RNF144B
RNF208	0.00678248532819616	0.016319636895045	0.008	0.002	1	OA_BT	RNF208
ZNF880	0.00687435196490052	0.0818805256064616	0.048	0.029	1	OA_BT	ZNF880
SVIP	0.00739796743688324	0.00774712039601627	0.136	0.204	1	OA_BT	SVIP
FCER1G	0.0074407150726779	0.144047242066549	0.184	0.163	1	OA_BT	FCER1G
FLT3LG	0.00790756775109379	0.00191224613982466	0.081	0.126	1	OA_BT	FLT3LG
PPIL3	0.00821947970034752	0.00318415240545078	0.078	0.122	1	OA_BT	PPIL3
NMT1	0.00852765536341007	0.027785033012432	0.153	0.231	1	OA_BT	NMT1
SORBS3	0.00870266316889364	0.059525472015253	0.034	0.018	1	OA_BT	SORBS3
ZNF80	0.00885465523517778	0.0660117782621975	0.038	0.021	1	OA_BT	ZNF80
ILF3-DT	0.00932449297016212	0.000524035117790755	0.088	0.134	1	OA_BT	ILF3-DT
LETMD1	0.00949617281601201	0.0105256779808791	0.085	0.132	1	OA_BT	LETMD1
PTGS2	0.00966067186746224	0.0181401344321634	0.007	0.001	1	OA_BT	PTGS2
TYROBP	0.00979536051429649	0.00344267285804833	0.139	0.205	1	OA_BT	TYROBP
TCF4	0.0098825915856302	0.0324927661695822	0.016	0.006	1	OA_BT	TCF4
HLA-DQA2	3.76009462793547e-208	1.18968023338482	0.738	0.003	8.23122315001355e-204	RA_BT	HLA-DQA2
MT-ATP6	1.60701742852271e-182	0.237004156807167	0.999	0.99	3.51792185277907e-178	RA_BT	MT-ATP6
XIST	6.28704082288174e-168	1.07638357079227	0.75	0.091	1.37629610653704e-163	RA_BT	XIST
MT-ND3	2.50996148060618e-156	0.352933911116672	0.998	0.888	5.49455667719499e-152	RA_BT	MT-ND3
SYNE2	2.75599484849097e-124	0.819941388976947	0.82	0.228	6.03314832283158e-120	RA_BT	SYNE2
MT-CO3	3.03256424338835e-121	0.175162764098535	0.999	0.983	6.63858638520144e-117	RA_BT	MT-CO3
MT-CO1	5.50346617927048e-117	0.121894776480449	0.999	0.996	1.2047637813041e-112	RA_BT	MT-CO1
IRF1	2.34995654991826e-104	0.720064042122724	0.836	0.288	5.14428988342607e-100	RA_BT	IRF1
RNF213	7.71328443101417e-98	0.657414212604027	0.905	0.39	1.68851509479331e-93	RA_BT	RNF213
MT-ND1	1.75340289535084e-92	0.248200861448896	0.996	0.914	3.83837427821253e-88	RA_BT	MT-ND1
MT-ND5	3.8204756341311e-88	0.551315830039417	0.972	0.569	8.36340321067639e-84	RA_BT	MT-ND5
SAMD9L	6.16778569661213e-85	0.640254579236892	0.586	0.106	1.35018996684536e-80	RA_BT	SAMD9L
CRIP1	4.14727114204006e-83	0.639438020675695	0.863	0.374	9.0787912570399e-79	RA_BT	CRIP1
MCL1	7.59214122094155e-83	0.631320038247347	0.807	0.266	1.66199563467631e-78	RA_BT	MCL1
IKZF3	1.22335337402509e-80	0.619528252503588	0.846	0.316	2.67804287107833e-76	RA_BT	IKZF3
MIAT	1.15974721581428e-79	0.633491203526789	0.538	0.092	2.53880263013905e-75	RA_BT	MIAT
MT-ND2	2.60826830643779e-76	0.40230195811492	0.996	0.741	5.70976014962296e-72	RA_BT	MT-ND2
JUN	9.35490329871971e-71	0.622643352677678	0.582	0.143	2.04788188112273e-66	RA_BT	JUN
S100A9	1.65582052642925e-70	0.538196602820708	0.413	0.035	3.62475671440627e-66	RA_BT	S100A9
SLF1	5.35725245063312e-70	0.569007404818615	0.546	0.116	1.1727561339681e-65	RA_BT	SLF1
GZMB	6.44889826004066e-70	0.655369478834293	0.715	0.299	1.4117283181055e-65	RA_BT	GZMB
