p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
PAPSS2	8.70291812292409e-85	0.230801006129204	0.615	0.422	1.90515580628931e-80	RA_BT	PAPSS2
C4orf3	4.03365459174152e-84	0.177033654174573	0.916	0.816	8.83007326678136e-80	RA_BT	C4orf3
EPSTI1	4.81953924058918e-84	0.218262707626429	0.582	0.392	1.05504533515738e-79	RA_BT	EPSTI1
SERPING1	4.93850693971017e-84	0.190986204722892	0.354	0.178	1.08108855417195e-79	RA_BT	SERPING1
ITGB8	6.725425706094e-84	0.168269559620107	0.173	0.044	1.47226294132104e-79	RA_BT	ITGB8
STAT2	1.71615903673784e-82	0.19546171936888	0.541	0.335	3.7568437473228e-78	RA_BT	STAT2
PAPSS1	1.85219274151771e-82	0.206686741095146	0.65	0.459	4.05463513045643e-78	RA_BT	PAPSS1
TNFSF13B	1.71713996697442e-81	0.227040131219938	0.696	0.513	3.7589911017037e-77	RA_BT	TNFSF13B
NPC2	7.41583055681057e-81	0.114257253708014	0.969	0.943	1.6233994671914e-76	RA_BT	NPC2
DDIT4	8.19754927642404e-81	0.236538844981061	0.316	0.153	1.79452551210199e-76	RA_BT	DDIT4
SULF2	9.57393333616756e-81	0.210844747909805	0.503	0.312	2.09582974662044e-76	RA_BT	SULF2
RGL1	3.90958021634701e-79	0.185348250893874	0.293	0.133	8.55846205160524e-75	RA_BT	RGL1
NPC1	5.04684376682724e-78	0.187180164271492	0.432	0.248	1.10480456899615e-73	RA_BT	NPC1
PLAUR	1.08908842256388e-76	0.190969289604876	0.888	0.768	2.38412346583459e-72	RA_BT	PLAUR
GBP4	3.73391377545477e-76	0.195146056266247	0.35	0.182	8.17391064584803e-72	RA_BT	GBP4
SEMA3C	9.90411093015073e-76	0.159457927876282	0.242	0.098	2.1681089237193e-71	RA_BT	SEMA3C
BTG1	6.02494010469913e-75	0.211832206456053	0.891	0.784	1.31891963831969e-70	RA_BT	BTG1
RHOU	1.37574812514934e-74	0.179873843031148	0.364	0.196	3.01165022076442e-70	RA_BT	RHOU
MT1F	1.86259306564937e-74	0.148301486937607	0.186	0.059	4.07740248001303e-70	RA_BT	MT1F
PLSCR1	2.40819832904925e-74	0.19704063484357	0.773	0.612	5.27178696212172e-70	RA_BT	PLSCR1
TMSB10	2.59734873757858e-74	0.0424629485451593	0.999	0.998	5.68585612143327e-70	RA_BT	TMSB10
MS4A4A	3.51185644236771e-74	0.199987663215011	0.464	0.279	7.68780493798715e-70	RA_BT	MS4A4A
BNIP3L	6.2121544523391e-74	0.186576512775334	0.847	0.711	1.35990273116155e-69	RA_BT	BNIP3L
LAP3	6.83115969479979e-74	0.188718360871238	0.815	0.683	1.49540916878862e-69	RA_BT	LAP3
IL4I1	1.05179794812718e-73	0.198593972268139	0.47	0.283	2.30249088824521e-69	RA_BT	IL4I1
MMP9	8.76043312652228e-73	0.188084460434168	0.15	0.038	1.91774641572699e-68	RA_BT	MMP9
OLFML2B	3.03997316748386e-72	0.133486049439527	0.196	0.068	6.65480526093891e-68	RA_BT	OLFML2B
MATK	5.0487543729672e-72	0.188691626746473	0.284	0.135	1.10522281978625e-67	RA_BT	MATK
SLC2A1	5.67293380627409e-72	0.141000727033105	0.181	0.059	1.24186193953146e-67	RA_BT	SLC2A1
MXI1	7.82580449976316e-72	0.176691359882987	0.295	0.142	1.71314686304315e-67	RA_BT	MXI1
ABCA1	1.19187616660781e-71	0.218970546129509	0.674	0.518	2.60913611632116e-67	RA_BT	ABCA1
P4HB	1.21822766627468e-71	0.178878149011986	0.815	0.663	2.66682218424191e-67	RA_BT	P4HB
SYK	1.68569048018074e-71	0.188255975356424	0.701	0.534	3.69014503016367e-67	RA_BT	SYK
SAT1	3.19155414627562e-71	0.101747683815243	0.993	0.975	6.98663118161195e-67	RA_BT	SAT1
ANKRD22	3.72637682277091e-71	0.144495069419705	0.171	0.052	8.15741150272779e-67	RA_BT	ANKRD22
IFI6	5.88172694578207e-71	0.188514585307544	0.754	0.539	1.28756884570115e-66	RA_BT	IFI6
CHST15	9.44316043987023e-71	0.182548474462903	0.456	0.274	2.06720225189199e-66	RA_BT	CHST15
MSR1	1.53333121911449e-69	0.219093521282676	0.739	0.566	3.35661537176353e-65	RA_BT	MSR1
PGD	1.56977816110486e-69	0.188489687052192	0.554	0.373	3.43640137247466e-65	RA_BT	PGD
SOCS3	2.37293622107145e-69	0.207126023408772	0.63	0.455	5.19459468154752e-65	RA_BT	SOCS3
TRIM69	1.00710629428388e-68	0.137460091432602	0.273	0.126	2.20465638881685e-64	RA_BT	TRIM69
ALOX5	1.39026949699442e-68	0.195315203475349	0.636	0.469	3.04343895587049e-64	RA_BT	ALOX5
FGR	1.67884958872516e-68	0.170771557694909	0.839	0.694	3.67516963467825e-64	RA_BT	FGR
LILRA6	4.32394308685637e-68	0.178615057245597	0.561	0.379	9.46554381143729e-64	RA_BT	LILRA6
AK4	5.17807338267502e-68	0.160031772232503	0.304	0.149	1.13353204420139e-63	RA_BT	AK4
FAM162A	6.78638716722095e-68	0.180448740644625	0.467	0.286	1.48560801477634e-63	RA_BT	FAM162A
LGALS8	1.67082550040464e-67	0.1672308401912	0.49	0.308	3.6576041029358e-63	RA_BT	LGALS8
ACP2	8.41224202238549e-67	0.171123158767522	0.452	0.265	1.84152390112041e-62	RA_BT	ACP2
PHLDA1	1.0864095716304e-66	0.244137329774377	0.547	0.38	2.37825919325611e-62	RA_BT	PHLDA1
GIMAP6	1.65782341743137e-65	0.131832164453661	0.214	0.085	3.62914124309902e-61	RA_BT	GIMAP6
CEBPD	3.04390056735245e-65	0.196512008845649	0.578	0.398	6.66340273199126e-61	RA_BT	CEBPD
FOSL2	3.80039753026995e-65	0.200514655652266	0.663	0.495	8.31945023351394e-61	RA_BT	FOSL2
MMP19	7.19177101705497e-65	0.237566676454195	0.542	0.372	1.5743505933435e-60	RA_BT	MMP19
RAB7B	8.87833452519103e-65	0.15724773914101	0.257	0.122	1.94355621090957e-60	RA_BT	RAB7B
TSC22D1	3.89739227923976e-64	0.156771590033755	0.229	0.099	8.53178143848375e-60	RA_BT	TSC22D1
UBE2L6	9.41386645003795e-64	0.167908897700267	0.501	0.324	2.06078950457781e-59	RA_BT	UBE2L6
SLC31A1	1.30991822320578e-63	0.168337315679615	0.484	0.309	2.86754198241977e-59	RA_BT	SLC31A1
AQP9	1.81471628478723e-63	0.184249561620657	0.732	0.499	3.97259541902773e-59	RA_BT	AQP9
B2M	1.92660750097849e-63	0.0321184493714393	1	1	4.21753648039202e-59	RA_BT	B2M
SIRPA	2.22035503565896e-63	0.16726234144563	0.768	0.608	4.86057920856102e-59	RA_BT	SIRPA
PSMB9	2.53889203946656e-63	0.187312434417557	0.696	0.545	5.55788856359625e-59	RA_BT	PSMB9
FOXO3	2.78894903482823e-63	0.162269644663485	0.459	0.286	6.10528833214247e-59	RA_BT	FOXO3
SCD	9.11572625117281e-63	0.168205289398369	0.35	0.195	1.99552363364424e-58	RA_BT	SCD
ADA2	1.66106574103426e-62	0.168756040344024	0.799	0.66	3.63623901369811e-58	RA_BT	ADA2
XAF1	2.00913845499412e-62	0.182430549967516	0.475	0.303	4.39820499182762e-58	RA_BT	XAF1
HLA-E	2.05975878347275e-62	0.109595908113326	0.975	0.927	4.50901795290021e-58	RA_BT	HLA-E
P4HA1	5.46017680496778e-62	0.184661480256684	0.64	0.46	1.1952873043755e-57	RA_BT	P4HA1
GIMAP1	1.38531561668293e-61	0.122380497738396	0.189	0.072	3.0325944164806e-57	RA_BT	GIMAP1
IFIH1	3.51156761803331e-61	0.131272770666828	0.263	0.126	7.68717267263673e-57	RA_BT	IFIH1
NCEH1	3.96820321492919e-61	0.173186155228485	0.531	0.354	8.68679365780149e-57	RA_BT	NCEH1
CIITA	4.34258055164867e-61	0.167576822007734	0.45	0.281	9.50634308561411e-57	RA_BT	CIITA
ST3GAL1	5.13443498939678e-61	0.168595975094145	0.509	0.335	1.12397916352885e-56	RA_BT	ST3GAL1
TPP1	8.85055968624796e-61	0.148565342629025	0.875	0.757	1.93747602091654e-56	RA_BT	TPP1
CD48	4.50176454487676e-60	0.174151237053248	0.516	0.339	9.85481276518972e-56	RA_BT	CD48
MOB3B	5.278601997913e-60	0.147079835196603	0.312	0.166	1.15553876336313e-55	RA_BT	MOB3B
ACKR3	5.93226747057322e-60	0.150845049907699	0.202	0.083	1.29863267198318e-55	RA_BT	ACKR3
ATF5	8.11699631424532e-60	0.212963241204594	0.618	0.458	1.77689166315144e-55	RA_BT	ATF5
NUP62	1.23587757717277e-59	0.165025840881923	0.575	0.406	2.7054596041889e-55	RA_BT	NUP62
TMEM140	3.10358723269915e-59	0.115412293616108	0.194	0.077	6.7940628111017e-55	RA_BT	TMEM140
ARRDC3	6.27160973405342e-59	0.190189680015011	0.58	0.419	1.37291808688163e-54	RA_BT	ARRDC3
CALM3	7.06633264459678e-59	0.158684399696153	0.823	0.691	1.54689087922868e-54	RA_BT	CALM3
NRP2	1.02921287149079e-58	0.169155120472264	0.484	0.312	2.2530498969805e-54	RA_BT	NRP2
DARS	1.11589297735609e-58	0.154776910916448	0.491	0.32	2.44280131673022e-54	RA_BT	DARS
PATL1	1.98219908888771e-58	0.143945858067589	0.401	0.242	4.33923202548409e-54	RA_BT	PATL1
SCARB2	5.70884241494834e-58	0.168519041208163	0.707	0.531	1.24972269305634e-53	RA_BT	SCARB2
RNASE6	1.4627577841999e-57	0.170924689494379	0.559	0.387	3.20212306539201e-53	RA_BT	RNASE6
ZMIZ1-AS1	2.10702784516358e-57	0.126221620211629	0.178	0.069	4.6124946558476e-53	RA_BT	ZMIZ1-AS1
PEA15	4.2358430566523e-57	0.16226968078417	0.8	0.658	9.27268403531754e-53	RA_BT	PEA15
MAP3K1	5.7760969663203e-57	0.162324736896192	0.484	0.316	1.26444538689718e-52	RA_BT	MAP3K1
BCL3	6.16735049957197e-57	0.14371794535523	0.34	0.19	1.3500946978613e-52	RA_BT	BCL3
CMKLR1	9.53062107897852e-57	0.141308554915442	0.296	0.156	2.08634826039919e-52	RA_BT	CMKLR1
MT1G	1.0865606388825e-56	0.157161869424028	0.127	0.035	2.37858989457769e-52	RA_BT	MT1G
PDPN	1.17065534021828e-56	0.103219611490621	0.092	0.015	2.56268160527184e-52	RA_BT	PDPN
FOS	1.27208723785794e-56	0.18597380062915	0.878	0.723	2.78472617239482e-52	RA_BT	FOS
IL7R	1.54610585151289e-56	0.172539220859268	0.248	0.122	3.38458031954687e-52	RA_BT	IL7R
ADAR	4.91872826375523e-56	0.1605454734045	0.667	0.5	1.07675880421866e-51	RA_BT	ADAR
GSN	5.10958198447281e-56	0.186147157030264	0.733	0.578	1.11853859222094e-51	RA_BT	GSN
PIK3AP1	8.17328860362345e-56	0.174362518631201	0.629	0.459	1.78921460821921e-51	RA_BT	PIK3AP1
NFKBIA	9.04516453079117e-56	0.168440230630487	0.911	0.778	1.9800769674355e-51	RA_BT	NFKBIA
SLC11A1	1.21621992039315e-55	0.164266800567765	0.925	0.813	2.66242702773264e-51	RA_BT	SLC11A1
FYB1	1.26877276334982e-55	0.17885086313232	0.759	0.639	2.7774704562491e-51	RA_BT	FYB1
OAZ1	1.56777839257877e-55	0.0415445891782282	0.997	0.994	3.43202367919418e-51	RA_BT	OAZ1
CHST11	2.77791271463168e-55	0.161341577073563	0.514	0.35	6.08112872360022e-51	RA_BT	CHST11
IQGAP2	3.28685734187358e-55	0.178081570769827	0.57	0.419	7.19525940709546e-51	RA_BT	IQGAP2
MIR3945HG	4.38049366457413e-55	0.141735119550676	0.208	0.092	9.58933868111922e-51	RA_BT	MIR3945HG
VKORC1	1.14166606897655e-54	0.154623181795303	0.553	0.383	2.49922119159656e-50	RA_BT	VKORC1
RAB5C	1.69519893470934e-54	0.144093312001471	0.84	0.708	3.71095998797222e-50	RA_BT	RAB5C
CD300E	2.6076530846246e-54	0.188147053410652	0.777	0.638	5.70841336755171e-50	RA_BT	CD300E
LDHA	2.63312427249511e-54	0.117681669510219	0.963	0.916	5.76417234491906e-50	RA_BT	LDHA
GSDME	3.18112169773721e-54	0.107419932775207	0.175	0.069	6.96379350851652e-50	RA_BT	GSDME
ADAMDEC1	1.08440744082526e-53	0.100181927634549	0.094	0.018	2.37387632871058e-49	RA_BT	ADAMDEC1
ATP2B1-AS1	1.42743868652007e-53	0.172422829354275	0.458	0.3	3.12480602866108e-49	RA_BT	ATP2B1-AS1
INHBA	2.34538027677778e-53	0.156105729872247	0.125	0.036	5.13427196389424e-49	RA_BT	INHBA
CYBB	3.83922988026947e-53	0.127850993856002	0.943	0.887	8.4044581308979e-49	RA_BT	CYBB
KIAA0930	8.24105703952991e-53	0.156061025974833	0.579	0.413	1.80404979652349e-48	RA_BT	KIAA0930
ANPEP	8.35177261686844e-53	0.160357703531648	0.892	0.765	1.82828654355867e-48	RA_BT	ANPEP
ACVRL1	1.04317797630974e-52	0.0952991937498928	0.156	0.056	2.28362090793965e-48	RA_BT	ACVRL1
MITF	1.05150964896367e-52	0.163396359158547	0.421	0.268	2.30185977254637e-48	RA_BT	MITF
CXXC5	1.07531587108435e-52	0.153296868820822	0.474	0.317	2.35397397339075e-48	RA_BT	CXXC5
GBA	1.72365904547276e-52	0.134047598348745	0.425	0.264	3.77326201644443e-48	RA_BT	GBA
LILRB4	2.34915899552992e-52	0.157939310709936	0.747	0.602	5.14254395711455e-48	RA_BT	LILRB4
CREM	3.62494152505396e-52	0.158096045443314	0.463	0.306	7.93535949249562e-48	RA_BT	CREM
HK3	3.66289597867502e-52	0.125347055230955	0.354	0.206	8.01844558691748e-48	RA_BT	HK3
HLA-DQA1	5.68308415899586e-52	0.175308582204799	0.828	0.717	1.24408395324578e-47	RA_BT	HLA-DQA1
LEPROT	1.06560865621359e-51	0.150906871998978	0.745	0.595	2.33272390931718e-47	RA_BT	LEPROT
CA12	1.1373291175536e-51	0.0708909531887044	0.065	0.004	2.48972717123658e-47	RA_BT	CA12
IL1RN	1.22020000215624e-51	0.239593423932966	0.57	0.414	2.67113982472022e-47	RA_BT	IL1RN
RPS6KA1	1.39497225362775e-51	0.146185609101722	0.451	0.294	3.05373376041652e-47	RA_BT	RPS6KA1
SMIM20	1.48121363351869e-51	0.106539019210611	0.246	0.121	3.24252476513577e-47	RA_BT	SMIM20
DEK	1.53454316176818e-51	0.141560339208147	0.865	0.754	3.35926843542673e-47	RA_BT	DEK
DAZAP2	5.19941962890891e-51	0.122221736033073	0.915	0.843	1.13820495096445e-46	RA_BT	DAZAP2
SLC44A1	5.54209506471339e-51	0.161868372786094	0.471	0.321	1.21322003061641e-46	RA_BT	SLC44A1
ATP6V1A	6.68569396596147e-51	0.157114358234666	0.683	0.522	1.46356526608863e-46	RA_BT	ATP6V1A
PFKFB3	6.79221362925853e-51	0.150624056807629	0.295	0.165	1.48688348558098e-46	RA_BT	PFKFB3
ST14	7.70207936123423e-51	0.119670818155116	0.3	0.165	1.68606219296779e-46	RA_BT	ST14
SMOX	8.91846392858777e-51	0.0998545733473297	0.162	0.063	1.95234093860715e-46	RA_BT	SMOX
LPXN	9.25543520639981e-51	0.140100288415763	0.481	0.321	2.02610732103298e-46	RA_BT	LPXN
HBEGF	1.04855637354884e-50	0.17557062197633	0.306	0.176	2.29539475733577e-46	RA_BT	HBEGF
H2AFY	1.3772747441275e-50	0.11146748403062	0.934	0.88	3.0149921423695e-46	RA_BT	H2AFY
MIR210HG	3.14718195595852e-50	0.114058789515568	0.202	0.092	6.88949601978881e-46	RA_BT	MIR210HG
STAT3	6.57840229060237e-50	0.149331053880679	0.685	0.524	1.44007804543576e-45	RA_BT	STAT3
IL10RB	1.19097792847794e-49	0.12718931398638	0.36	0.215	2.60716978323107e-45	RA_BT	IL10RB
USF1	3.8222655708986e-49	0.109767152734416	0.249	0.127	8.36732156125412e-45	RA_BT	USF1
TGFBR2	5.52845697649502e-49	0.142553121608818	0.467	0.312	1.21023451672452e-44	RA_BT	TGFBR2
SEPT9	6.04701296075055e-49	0.142260366222913	0.566	0.402	1.3237516072379e-44	RA_BT	SEPT9
TENT5A	6.97655979898945e-49	0.123686246162447	0.276	0.147	1.52723870559678e-44	RA_BT	TENT5A
TMEM51	7.48101019453986e-49	0.137884341540082	0.46	0.303	1.63766794168672e-44	RA_BT	TMEM51
